rank	kind	key	priority	events	unique_start_ips	unique_end_ips	sources	targets	deltas	statuses	sites	nearest_recovered	sample_starts	sample_ends	detail
70	hidden_transition_destination	0x370f0a	625	25	1	1	176:25	264:25	+0x4:25	exact:25	tail@0x9c3f4:25	prev=434@0x370cbe-0x370f0a+0x0;next=435@0x370f18-0x371477-0xe	0x370f06	0x370f0a	exact positive instruction enters adjacent hidden span; hidden=264->171:+0xe:events=58:obs=exact:58
71	hidden_transition_destination	0x3718ff	625	25	1	1	161:25	311:25	+0x4:25	exact:25	tail@0x99b3a:25	prev=439@0x3717c4-0x3718ff+0x0;next=440@0x37190d-0x371a20-0xe	0x3718fb	0x3718ff	exact positive instruction enters adjacent hidden span; hidden=311->171:+0xe:events=31:obs=exact:31
72	hidden_transition_destination	0x371a20	625	25	1	1	52:25	316:25	+0x5:25	exact:25	tail@0x8371b:25	prev=440@0x37190d-0x371a20+0x0;next=441@0x371a30-0x371a43-0x10	0x371a1b	0x371a20	exact positive instruction enters adjacent hidden span; hidden=316->268:+0x10:events=25:obs=sampled_backedge:25
73	decoded_long_branch_source	246	585	39	0	0	246:39	165@0x9a24c:31,354@0xc2241:6,171@0x9b4b3:2	+0x78:25,+0x792:3,+0x21a:2,+0x288:2,+0x28b:2	decoded_long_branch:39	tail@0xabc56:39				source_target=0xab427;unique_vm_ips=13;top_targets=165@0x9a24c:31,354@0xc2241:6,171@0x9b4b3:2;top_deltas=+0x78:25,+0x792:3,+0x21a:2,+0x288:2,+0x28b:2;long_branch_events=39;long_branch_variants=12;long_branch_operand_lens=0xb:39;long_branch_operand_shapes=39=target_u32@+0,delta_u32@+4,u16_8@+0x8,b10@+0xa;long_branch_top_ir=25=next = table[165], ip += 0x78,3=next = table[165], ip += 0x792,2=next = table[354], ip += 0x28b,1=next = table[165], ip += 0x211,1=next = table[165], ip += 0x21a
74	hidden_transition_destination	0x36ef16	575	23	1	1	122:23	145:23	+0x5:23	exact:23	tail@0x91a57:23	prev=415@0x36ecdc-0x36ef16+0x0;next=416@0x36ef2c-0x36ef3e-0x16	0x36ef11	0x36ef16	exact positive instruction enters adjacent hidden span; hidden=145->203:+0x16:events=22:obs=sampled_long_or_sparse:22
75	uncovered_source_start	0x3427f5	540	18	1	1	266:18	171:18	-0x40:18	backedge_sample:18	tail@0xafa1d:18	prev=339@0x3427e3-0x3427f5+0x0;next=340@0x3427fd-0x342cde-0x8	0x3427f5	0x3427b5	instruction source VM IP is not in an exact recovered segment
76	uncovered_source_start	0x33196d	510	17	1	1	308:17	171:17	-0x40:17	backedge_sample:17	tail@0xb84a4:17	prev=260@0x33195b-0x33196d+0x0;next=261@0x331975-0x331c7a-0x8	0x33196d	0x33192d	instruction source VM IP is not in an exact recovered segment
77	uncovered_source_start	0x340f43	510	17	1	1	266:17	171:17	-0x40:17	backedge_sample:17	tail@0xafa1d:17	prev=329@0x340f31-0x340f43+0x0;next=330@0x340f4b-0x34142c-0x8	0x340f43	0x340f03	instruction source VM IP is not in an exact recovered segment
78	uncovered_exact_destination	0x33f708	500	5	1	1	173:5	117:5	+0x2:5	exact:5	tail@0x9bd8c:5	prev=319@0x33f6f6-0x33f708+0x0;next=320@0x33f710-0x33fbf1-0x8	0x33f706	0x33f708	exact positive instruction exits recovered bytecode coverage
79	uncovered_exact_destination	0x36f6a7	500	5	1	1	144:5	117:5	+0x2:5	exact:5	tail@0x95b59:5	prev=418@0x36f438-0x36f6a7+0x0;next=419@0x36f6af-0x36f86b-0x8	0x36f6a5	0x36f6a7	exact positive instruction exits recovered bytecode coverage
80	hidden_transition_destination	0x3427cd	475	19	1	1	52:19	210:19	+0x5:19	exact:19	tail@0x8371b:19	prev=338@0x34264c-0x3427cd+0x0;next=339@0x3427e3-0x3427f5-0x16	0x3427c8	0x3427cd	exact positive instruction enters adjacent hidden span; hidden=210->157:+0x16:events=18:obs=sampled_long_or_sparse:18
81	decoded_long_branch_sample	308->171:-0x51a4	455	91	1	1	308:91	171:91	-0x51a4:91	backedge_sample:91	tail@0xb84a4:91	inside=217@0x30fd95-0x310dba+0xd87	0x315cc0	0x310b1c	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; long_branch_events=91;operand_min_len=0x8;operand_shape=target_u32@+0,delta_u32@+4;ir=next = table[171], ip -= 0x51a4
82	decoded_long_branch_sample	316->171:prefix_32_of_45	455	91	1	1	316:91	171:91	+0x2d:91	prefix_32_of_45:91	tail@0xba0cc:91	inside=220@0x31580e-0x315cc0+0x0	0x3157e1	0x31580e	positive VM IP delta exceeds logged byte window; long_branch_events=91;operand_min_len=0xb;operand_shape=target_u32@+0,delta_u32@+4,u16_8@+0x8,b10@+0xa;ir=next = table[171], ip += 0x2d
83	decoded_long_branch_sample	316->354:prefix_32_of_45	455	91	1	1	316:91	354:91	+0x2d:91	prefix_32_of_45:91	tail@0xba0cc:91	inside=219@0x3129aa-0x3157e1+0x0	0x31297d	0x3129aa	positive VM IP delta exceeds logged byte window; long_branch_events=91;operand_min_len=0xb;operand_shape=target_u32@+0,delta_u32@+4,u16_8@+0x8,b10@+0xa;ir=next = table[354], ip += 0x2d
84	hidden_transition_destination	0x331945	450	18	1	1	122:18	210:18	+0x5:18	exact:18	tail@0x91a57:18	prev=259@0x33170b-0x331945+0x0;next=260@0x33195b-0x33196d-0x16	0x331940	0x331945	exact positive instruction enters adjacent hidden span; hidden=210->340:+0x16:events=17:obs=sampled_long_or_sparse:17
85	hidden_transition_destination	0x340f1b	450	18	1	1	52:18	75:18	+0x5:18	exact:18	tail@0x8371b:18	prev=328@0x340d9a-0x340f1b+0x0;next=329@0x340f31-0x340f43-0x16	0x340f16	0x340f1b	exact positive instruction enters adjacent hidden span; hidden=75->168:+0x16:events=17:obs=sampled_backedge:17
86	uncovered_source_start	0x334ca3	420	14	1	1	117:14	165:14	-0x40:14	backedge_sample:14	tail@0x90c21:14	prev=278@0x334c91-0x334ca3+0x0;next=279@0x334cab-0x33518c-0x8	0x334ca3	0x334c63	instruction source VM IP is not in an exact recovered segment
87	uncovered_exact_destination	0x26cf1b	400	4	1	1	242:4	145:4	+0x5:4	exact:4	tail@0xaab67:4	prev=186@0x26cd71-0x26cf1b+0x0;next=187@0x26db07-0x26f077-0xbec	0x26cf16	0x26cf1b	exact positive instruction exits recovered bytecode coverage
88	uncovered_exact_destination	0x26f077	400	4	1	1	161:4	195:4	+0x4:4	exact:4	tail@0x99b3a:4	prev=187@0x26db07-0x26f077+0x0;next=188@0x292986-0x292b48-0x2390f	0x26f073	0x26f077	exact positive instruction exits recovered bytecode coverage
89	uncovered_exact_destination	0x3320fd	400	4	1	1	256:4	117:4	+0x2:4	exact:4	tail@0xadbfa:4	prev=263@0x331e8e-0x3320fd+0x0;next=264@0x332105-0x332469-0x8	0x3320fb	0x3320fd	exact positive instruction exits recovered bytecode coverage
90	uncovered_exact_destination	0x338e10	400	4	1	1	257:4	266:4	+0x2:4	exact:4	tail@0xadf29:4	prev=290@0x3387ea-0x338e10+0x0;next=291@0x338e18-0x338f6c-0x8	0x338e0e	0x338e10	exact positive instruction exits recovered bytecode coverage
91	uncovered_exact_destination	0x33c5b0	400	4	1	1	173:4	117:4	+0x2:4	exact:4	tail@0x9bd8c:4	prev=305@0x33bea5-0x33c5b0+0x0;next=306@0x33c5b8-0x33cd0f-0x8	0x33c5ae	0x33c5b0	exact positive instruction exits recovered bytecode coverage
92	uncovered_exact_destination	0x3416ac	400	4	1	1	257:4	266:4	+0x2:4	exact:4	tail@0xadf29:4	prev=331@0x34143d-0x3416ac+0x0;next=332@0x3416b4-0x341a45-0x8	0x3416aa	0x3416ac	exact positive instruction exits recovered bytecode coverage
93	uncovered_exact_destination	0x342f5e	400	4	1	1	173:4	308:4	+0x2:4	exact:4	tail@0x9bd8c:4	prev=341@0x342cef-0x342f5e+0x0;next=342@0x342f66-0x343122-0x8	0x342f5c	0x342f5e	exact positive instruction exits recovered bytecode coverage
94	uncovered_exact_destination	0xd0eab	400	4	1	1	256:4	302:4	+0x2:4	exact:4	tail@0xadbfa:4	prev=2@0xd0d51-0xd0eab+0x0;next=3@0xd0eb3-0xd1002-0x8	0xd0ea9	0xd0eab	exact positive instruction exits recovered bytecode coverage
95	uncovered_source_start	0x30eee2	390	13	1	1	117:13	165:13	-0x40:13	backedge_sample:13	tail@0x90c21:13	prev=213@0x30eed0-0x30eee2+0x0;next=214@0x30eeea-0x30f3c5-0x8	0x30eee2	0x30eea2	instruction source VM IP is not in an exact recovered segment
96	hidden_transition_destination	0x334c7b	375	15	1	1	52:15	145:15	+0x5:15	exact:15	tail@0x8371b:15	prev=277@0x334a3d-0x334c7b+0x0;next=278@0x334c91-0x334ca3-0x16	0x334c76	0x334c7b	exact positive instruction enters adjacent hidden span; hidden=145->215:+0x16:events=14:obs=sampled_long_or_sparse:14
97	hidden_transition_destination	0x30eeba	350	14	1	1	52:14	210:14	+0x5:14	exact:14	tail@0x8371b:14	prev=212@0x30e872-0x30eeba+0x0;next=213@0x30eed0-0x30eee2-0x16	0x30eeb5	0x30eeba	exact positive instruction enters adjacent hidden span; hidden=210->199:+0x16:events=13:obs=sampled_long_or_sparse:13
98	decoded_long_branch_sample	308->171:-0x9de	320	64	1	1	308:64	171:64	-0x9de:64	backedge_sample:64	tail@0xb84a4:64	inside=165@0x230722-0x230b1b+0x117	0x231217	0x230839	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; long_branch_events=64;operand_min_len=0x8;operand_shape=target_u32@+0,delta_u32@+4;ir=next = table[171], ip -= 0x9de
99	hidden_transition_destination	0x33de22	300	12	1	1	123:12	264:12	+0x4:12	exact:12	tail@0x91e7f:12	prev=309@0x33dcce-0x33de22+0x0;next=310@0x33de30-0x33e02a-0xe	0x33de1e	0x33de22	exact positive instruction enters adjacent hidden span; hidden=264->171:+0xe:events=58:obs=exact:58
100	hidden_transition_destination	0x33e02a	300	12	1	1	20:12	80:12	+0x4:12	exact:12	tail@0x7ca96:12	prev=310@0x33de30-0x33e02a+0x0;next=311@0x33e03b-0x33e14c-0x11	0x33e026	0x33e02a	exact positive instruction enters adjacent hidden span; hidden=80->171:+0x11:events=17:obs=target_only:17
101	hidden_transition_destination	0x33e14c	300	12	1	1	242:12	246:12	+0x5:12	exact:12	tail@0xaab67:12	prev=311@0x33e03b-0x33e14c+0x0;next=312@0x33e15d-0x33e2da-0x11	0x33e147	0x33e14c	exact positive instruction enters adjacent hidden span; hidden=246->18:+0x11:events=9:obs=sampled_long_or_sparse:9
102	uncovered_source_start	0x3401bb	300	10	1	1	308:10	354:10	-0x40:10	backedge_sample:10	tail@0xb84a4:10	prev=323@0x3401a9-0x3401bb+0x0;next=324@0x3401c3-0x3406cb-0x8	0x3401bb	0x34017b	instruction source VM IP is not in an exact recovered segment
103	uncovered_source_start	0x341a6d	300	10	1	1	266:10	171:10	-0x40:10	backedge_sample:10	tail@0xafa1d:10	prev=333@0x341a5b-0x341a6d+0x0;next=334@0x341a75-0x341f7d-0x8	0x341a6d	0x341a2d	instruction source VM IP is not in an exact recovered segment
104	uncovered_source_start	0x343f34	300	10	1	1	117:10	354:10	-0x40:10	backedge_sample:10	tail@0x90c21:10	prev=347@0x343f22-0x343f34+0x0;next=348@0x343f3c-0x34556c-0x8	0x343f34	0x343ef4	instruction source VM IP is not in an exact recovered segment
105	uncovered_source_start	0x36bb16	300	10	1	1	308:10	171:10	-0x584:10	backedge_sample:10	tail@0xb84a4:10	prev=396@0x36b8a7-0x36bb16+0x0;next=397@0x36bb1e-0x36bee0-0x8	0x36bb16	0x36b592	instruction source VM IP is not in an exact recovered segment
106	uncovered_exact_destination	0x30f645	300	3	1	1	144:3	266:3	+0x2:3	exact:3	tail@0x95b59:3	prev=215@0x30f3d6-0x30f645+0x0;next=216@0x30f64d-0x30fd84-0x8	0x30f643	0x30f645	exact positive instruction exits recovered bytecode coverage
107	uncovered_exact_destination	0x31be7c	300	3	1	1	160:3	302:3	+0x2:3	exact:3	tail@0x99757:3	prev=228@0x31bc0a-0x31be7c+0x0;next=229@0x31be84-0x31c005-0x8	0x31be7a	0x31be7c	exact positive instruction exits recovered bytecode coverage
108	uncovered_exact_destination	0x31cbe6	300	3	1	1	173:3	117:3	+0x2:3	exact:3	tail@0x9bd8c:3	prev=235@0x31c974-0x31cbe6+0x0;next=236@0x31cbee-0x31cd8c-0x8	0x31cbe4	0x31cbe6	exact positive instruction exits recovered bytecode coverage
109	uncovered_exact_destination	0x33540c	300	3	1	1	108:3	266:3	+0x2:3	exact:3	tail@0x8f6cf:3	prev=280@0x33519c-0x33540c+0x0;next=281@0x335414-0x3355d0-0x8	0x33540a	0x33540c	exact positive instruction exits recovered bytecode coverage
110	uncovered_exact_destination	0x33e9e2	300	3	1	1	20:3	299:3	+0x4:3	exact:3	tail@0x7ca96:3	prev=317@0x33e8de-0x33e9e2+0x0;next=318@0x33f278-0x33f6e0-0x896	0x33e9de	0x33e9e2	exact positive instruction exits recovered bytecode coverage
111	uncovered_exact_destination	0x3617fa	300	3	1	1	160:3	308:3	+0x2:3	exact:3	tail@0x99757:3	prev=352@0x361587-0x3617fa+0x0;next=353@0x361802-0x362919-0x8	0x3617f8	0x3617fa	exact positive instruction exits recovered bytecode coverage
112	uncovered_exact_destination	0x362f69	300	3	1	1	144:3	302:3	+0x2:3	exact:3	tail@0x95b59:3	prev=356@0x362cf7-0x362f69+0x0;next=357@0x362f71-0x36405b-0x8	0x362f67	0x362f69	exact positive instruction exits recovered bytecode coverage
113	uncovered_exact_destination	0x3682d5	300	3	1	1	108:3	308:3	+0x2:3	exact:3	tail@0x8f6cf:3	prev=373@0x368063-0x3682d5+0x0;next=374@0x3682dd-0x36848f-0x8	0x3682d3	0x3682d5	exact positive instruction exits recovered bytecode coverage
114	uncovered_exact_destination	0x369a73	300	3	1	1	242:3	145:3	+0x5:3	exact:3	tail@0xaab67:3	prev=387@0x369962-0x369a73+0x0;next=388@0x369ad3-0x369b20-0x60	0x369a6e	0x369a73	exact positive instruction exits recovered bytecode coverage
115	uncovered_exact_destination	0x369b20	300	3	1	1	257:3	117:3	+0x2:3	exact:3	tail@0xadf29:3	prev=388@0x369ad3-0x369b20+0x0;next=389@0x369b28-0x369c4a-0x8	0x369b1e	0x369b20	exact positive instruction exits recovered bytecode coverage
116	uncovered_exact_destination	0x36d4c4	300	3	1	1	125:3	210:3	+0x5:3	exact:3	tail@0x92612:3	prev=410@0x36d3b3-0x36d4c4+0x0;next=411@0x36d524-0x36d571-0x60	0x36d4bf	0x36d4c4	exact positive instruction exits recovered bytecode coverage
117	uncovered_exact_destination	0x36d571	300	3	1	1	256:3	117:3	+0x2:3	exact:3	tail@0xadbfa:3	prev=411@0x36d524-0x36d571+0x0;next=412@0x36d579-0x36d69b-0x8	0x36d56f	0x36d571	exact positive instruction exits recovered bytecode coverage
118	decoded_long_branch_sample	117->354:-0x40	280	56	3	3	117:56	354:56	-0x40:56	backedge_sample:56	tail@0x90c21:56	inside=318@0x33f278-0x33f6e0+0x450	0x33f708,0x343f34,0x36b386	0x33f6c8,0x343ef4,0x36b346	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; long_branch_events=56;operand_min_len=0x8;operand_shape=target_u32@+0,delta_u32@+4;ir=next = table[354], ip -= 0x40
119	hidden_transition_destination	0x340193	275	11	1	1	122:11	210:11	+0x5:11	exact:11	tail@0x91a57:11	prev=322@0x33fe02-0x340193+0x0;next=323@0x3401a9-0x3401bb-0x16	0x34018e	0x340193	exact positive instruction enters adjacent hidden span; hidden=210->185:+0x16:events=10:obs=sampled_long_or_sparse:10
120	hidden_transition_destination	0x341a45	275	11	1	1	122:11	145:11	+0x5:11	exact:11	tail@0x91a57:11	prev=332@0x3416b4-0x341a45+0x0;next=333@0x341a5b-0x341a6d-0x16	0x341a40	0x341a45	exact positive instruction enters adjacent hidden span; hidden=145->189:+0x16:events=10:obs=sampled_long_or_sparse:10
121	hidden_transition_destination	0x343f0c	275	11	1	1	122:11	316:11	+0x5:11	exact:11	tail@0x91a57:11	prev=346@0x34368f-0x343f0c+0x0;next=347@0x343f22-0x343f34-0x16	0x343f07	0x343f0c	exact positive instruction enters adjacent hidden span; hidden=316->199:+0x16:events=10:obs=sampled_backedge:10
122	hidden_transition_destination	0x36b693	275	11	1	1	123:11	78:11	+0x4:11	exact:11	tail@0x91e7f:11	prev=394@0x36b38e-0x36b693+0x0;next=395@0x36b6a4-0x36b896-0x11	0x36b68f	0x36b693	exact positive instruction enters adjacent hidden span; hidden=78->165:+0x11:events=16:obs=exact:16
123	hidden_transition_destination	0x36b896	275	11	1	1	122:11	210:11	+0x5:11	exact:11	tail@0x91a57:11	prev=395@0x36b6a4-0x36b896+0x0;next=396@0x36b8a7-0x36bb16-0x11	0x36b891	0x36b896	exact positive instruction enters adjacent hidden span; hidden=210->199:+0x11:events=10:obs=sampled_long_or_sparse:10
124	uncovered_source_start	0x33e829	270	9	1	1	75:9	165:9	+0x60:9	prefix_32_of_96:9	tail@0x87c25:9	prev=315@0x33e718-0x33e829+0x0;next=316@0x33e889-0x33e8d6-0x60	0x33e829	0x33e889	instruction source VM IP is not in an exact recovered segment
125	uncovered_source_start	0x33e8d6	270	9	1	1	117:9	165:9	-0xbc1:9	backedge_sample:9	tail@0x90c21:9	prev=316@0x33e889-0x33e8d6+0x0;next=317@0x33e8de-0x33e9e2-0x8	0x33e8d6	0x33dd15	instruction source VM IP is not in an exact recovered segment
126	uncovered_source_start	0x367e8e	270	9	1	1	302:9	165:9	-0x55d:9	backedge_sample:9	tail@0xb7699:9	prev=371@0x367c1f-0x367e8e+0x0;next=372@0x367e96-0x368052-0x8	0x367e8e	0x367931	instruction source VM IP is not in an exact recovered segment
127	decoded_long_branch_sample	266->171:-0x40	260	52	4	4	266:52	171:52	-0x40:52	backedge_sample:52	tail@0xafa1d:52	inside=229@0x31be84-0x31c005+0x169	0x31c02d,0x340f43,0x341a6d,0x3427f5	0x31bfed,0x340f03,0x341a2d,0x3427b5	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; long_branch_events=52;operand_min_len=0x8;operand_shape=target_u32@+0,delta_u32@+4;ir=next = table[171], ip -= 0x40
128	hidden_transition_destination	0x367c0e	250	10	1	1	122:10	210:10	+0x5:10	exact:10	tail@0x91a57:10	prev=370@0x36772d-0x367c0e+0x0;next=371@0x367c1f-0x367e8e-0x11	0x367c09	0x367c0e	exact positive instruction enters adjacent hidden span; hidden=210->196:+0x11:events=9:obs=sampled_long_or_sparse:9
129	decoded_long_branch_source	210	225	15	0	0	210:15	354@0xc2241:7,171@0x9b4b3:6,165@0x9a24c:2	+0x30:4,+0x28b:3,+0x60:3,+0x288:2,+0x670:1	decoded_long_branch:15	tail@0xa35dd:15				source_target=0xa2da3;unique_vm_ips=13;top_targets=354@0xc2241:7,171@0x9b4b3:6,165@0x9a24c:2;top_deltas=+0x30:4,+0x28b:3,+0x60:3,+0x288:2,+0x670:1;long_branch_events=15;long_branch_variants=9;long_branch_operand_lens=0xb:15;long_branch_operand_shapes=15=target_u32@+0,delta_u32@+4,u16_8@+0x8,b10@+0xa;long_branch_top_ir=3=next = table[171], ip += 0x30,3=next = table[354], ip += 0x60,2=next = table[171], ip += 0x28b,2=next = table[354], ip += 0x288,1=next = table[165], ip += 0x30
130	hidden_transition_destination	0x33e2da	225	9	1	1	161:9	311:9	+0x4:9	exact:9	tail@0x99b3a:9	prev=312@0x33e15d-0x33e2da+0x0;next=313@0x33e2e8-0x33e532-0xe	0x33e2d6	0x33e2da	exact positive instruction enters adjacent hidden span; hidden=311->165:+0xe:events=39:obs=exact:39
131	hidden_transition_destination	0x33e532	225	9	1	1	161:9	264:9	+0x4:9	exact:9	tail@0x99b3a:9	prev=313@0x33e2e8-0x33e532+0x0;next=314@0x33e540-0x33e707-0xe	0x33e52e	0x33e532	exact positive instruction enters adjacent hidden span; hidden=264->171:+0xe:events=58:obs=exact:58
132	hidden_transition_destination	0x33e707	225	9	1	1	123:9	69:9	+0x4:9	exact:9	tail@0x91e7f:9	prev=314@0x33e540-0x33e707+0x0;next=315@0x33e718-0x33e829-0x11	0x33e703	0x33e707	exact positive instruction enters adjacent hidden span; hidden=69->171:+0x11:events=15:obs=exact:15
133	uncovered_source_start	0x31b343	210	7	1	1	308:7	171:7	-0x40:7	backedge_sample:7	tail@0xb84a4:7	prev=224@0x31b331-0x31b343+0x0;next=225@0x31b34b-0x31b82c-0x8	0x31b343	0x31b303	instruction source VM IP is not in an exact recovered segment
134	uncovered_source_start	0x31c02d	210	7	1	1	266:7	171:7	-0x40:7	backedge_sample:7	tail@0xafa1d:7	prev=230@0x31c01b-0x31c02d+0x0;next=231@0x31c035-0x31c33a-0x8	0x31c02d	0x31bfed	instruction source VM IP is not in an exact recovered segment
135	hidden_transition_destination	0x31b31b	200	8	1	1	52:8	316:8	+0x5:8	exact:8	tail@0x8371b:8	prev=223@0x31aed4-0x31b31b+0x0;next=224@0x31b331-0x31b343-0x16	0x31b316	0x31b31b	exact positive instruction enters adjacent hidden span; hidden=316->258:+0x16:events=7:obs=sampled_backedge:7
136	hidden_transition_destination	0x31c005	200	8	1	1	52:8	75:8	+0x5:8	exact:8	tail@0x8371b:8	prev=229@0x31be84-0x31c005+0x0;next=230@0x31c01b-0x31c02d-0x16	0x31c000	0x31c005	exact positive instruction enters adjacent hidden span; hidden=75->114:+0x16:events=7:obs=sampled_backedge:7
137	uncovered_exact_destination	0x249956	200	2	1	1	20:2	95:2	+0x4:2	exact:2	tail@0x7ca96:2	prev=171@0x249739-0x249956+0x0;next=172@0x249964-0x249b99-0xe	0x249952	0x249956	exact positive instruction exits recovered bytecode coverage
138	uncovered_exact_destination	0x24bd2a	200	2	1	1	20:2	299:2	+0x4:2	exact:2	tail@0x7ca96:2	prev=185@0x24bb77-0x24bd2a+0x0;next=186@0x26cd71-0x26cf1b-0x21047	0x24bd26	0x24bd2a	exact positive instruction exits recovered bytecode coverage
139	uncovered_exact_destination	0x335853	200	2	1	1	256:2	308:2	+0x2:2	exact:2	tail@0xadbfa:2	prev=282@0x3355e0-0x335853+0x0;next=283@0x33585b-0x3364c6-0x8	0x335851	0x335853	exact positive instruction exits recovered bytecode coverage
140	uncovered_exact_destination	0x34094b	200	2	1	1	160:2	117:2	+0x2:2	exact:2	tail@0x99757:2	prev=325@0x3406dc-0x34094b+0x0;next=326@0x340953-0x340b0f-0x8	0x340949	0x34094b	exact positive instruction exits recovered bytecode coverage
141	uncovered_exact_destination	0x340d92	200	2	1	1	257:2	266:2	+0x2:2	exact:2	tail@0xadf29:2	prev=327@0x340b20-0x340d92+0x0;next=328@0x340d9a-0x340f1b-0x8	0x340d90	0x340d92	exact positive instruction exits recovered bytecode coverage
142	uncovered_exact_destination	0x3421fd	200	2	1	1	144:2	308:2	+0x2:2	exact:2	tail@0x95b59:2	prev=335@0x341f8e-0x3421fd+0x0;next=336@0x342205-0x3423c1-0x8	0x3421fb	0x3421fd	exact positive instruction exits recovered bytecode coverage
143	uncovered_exact_destination	0x342644	200	2	1	1	144:2	117:2	+0x2:2	exact:2	tail@0x95b59:2	prev=337@0x3423d2-0x342644+0x0;next=338@0x34264c-0x3427cd-0x8	0x342642	0x342644	exact positive instruction exits recovered bytecode coverage
144	uncovered_exact_destination	0x3433a5	200	2	1	1	160:2	302:2	+0x2:2	exact:2	tail@0x99757:2	prev=343@0x343132-0x3433a5+0x0;next=344@0x3433ad-0x34355f-0x8	0x3433a3	0x3433a5	exact positive instruction exits recovered bytecode coverage
145	uncovered_exact_destination	0x3613b3	200	2	1	1	352:2	308:2	+0x2:2	exact:2	tail@0xc21c0:2	prev=350@0x361143-0x3613b3+0x0;next=351@0x3613bb-0x361577-0x8	0x3613b1	0x3613b3	exact positive instruction exits recovered bytecode coverage
146	uncovered_exact_destination	0x36faee	200	2	1	1	108:2	266:2	+0x2:2	exact:2	tail@0x8f6cf:2	prev=420@0x36f87c-0x36faee+0x0;next=421@0x36faf6-0x36fca8-0x8	0x36faec	0x36faee	exact positive instruction exits recovered bytecode coverage
147	decoded_long_branch_sample	302->171:-0x40	195	39	1	1	302:39	171:39	-0x40:39	backedge_sample:39	tail@0xb7699:39	inside=368@0x3674c3-0x3676fd+0x222	0x367725	0x3676e5	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; long_branch_events=39;operand_min_len=0x8;operand_shape=target_u32@+0,delta_u32@+4;ir=next = table[171], ip -= 0x40
148	hidden_transition_destination	0x33f6e0	150	6	1	1	52:6	334:6	+0x5:6	exact:6	tail@0x8371b:6	prev=318@0x33f278-0x33f6e0+0x0;next=319@0x33f6f6-0x33f708-0x16	0x33f6db	0x33f6e0	exact positive instruction enters adjacent hidden span; hidden=334->258:+0x16:events=5:obs=sampled_long_or_sparse:5
149	hidden_transition_destination	0x36f427	150	6	1	1	52:6	246:6	+0x5:6	exact:6	tail@0x8371b:6	prev=417@0x36ef46-0x36f427+0x0;next=418@0x36f438-0x36f6a7-0x11	0x36f422	0x36f427	exact positive instruction enters adjacent hidden span; hidden=246->183:+0x11:events=5:obs=sampled_long_or_sparse:5
150	uncovered_source_start	0x33f708	150	5	1	1	117:5	354:5	-0x40:5	backedge_sample:5	tail@0x90c21:5	prev=319@0x33f6f6-0x33f708+0x0;next=320@0x33f710-0x33fbf1-0x8	0x33f708	0x33f6c8	instruction source VM IP is not in an exact recovered segment
151	uncovered_source_start	0x36f6a7	150	5	1	1	117:5	165:5	-0x55d:5	backedge_sample:5	tail@0x90c21:5	prev=418@0x36f438-0x36f6a7+0x0;next=419@0x36f6af-0x36f86b-0x8	0x36f6a7	0x36f14a	instruction source VM IP is not in an exact recovered segment
152	decoded_long_branch_sample	117->165:-0x40	135	27	2	2	117:27	165:27	-0x40:27	backedge_sample:27	tail@0x90c21:27	inside=277@0x334a3d-0x334c7b+0x226	0x30eee2,0x334ca3	0x30eea2,0x334c63	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; long_branch_events=27;operand_min_len=0x8;operand_shape=target_u32@+0,delta_u32@+4;ir=next = table[165], ip -= 0x40
153	decoded_long_branch_sample	246->165:prefix_32_of_120	125	25	1	1	246:25	165:25	+0x78:25	prefix_32_of_120:25	tail@0xabc56:25	inside=439@0x3717c4-0x3718ff+0x0	0x37174c	0x3717c4	positive VM IP delta exceeds logged byte window; long_branch_events=25;operand_min_len=0xb;operand_shape=target_u32@+0,delta_u32@+4,u16_8@+0x8,b10@+0xa;ir=next = table[165], ip += 0x78
154	decoded_long_branch_sample	302->171:prefix_32_of_34	125	25	1	1	302:25	171:25	+0x22:25	prefix_32_of_34:25	tail@0xb7699:25	inside=430@0x370770-0x3707a0+0x1a	0x370768	0x37078a	positive VM IP delta exceeds logged byte window; long_branch_events=25;operand_min_len=0x8;operand_shape=target_u32@+0,delta_u32@+4;ir=next = table[171], ip += 0x22
155	decoded_long_branch_sample	308->171:-0x17ed	125	25	1	1	308:25	171:25	-0x17ed:25	backedge_sample:25	tail@0xb84a4:25	inside=425@0x370256-0x3703d8+0x0	0x371a43	0x370256	negative VM IP delta, exact consumed bytes unavailable from forward lookahead; long_branch_events=25;operand_min_len=0x8;operand_shape=target_u32@+0,delta_u32@+4;ir=next = table[171], ip -= 0x17ed
