observation	delta	shape	constant_bytes	skeleton_hash	events	entries	top_entries	top_targets	top_ops	skeleton
exact	+0x5	CCCCC	b0=0x53,b1=0x00,b2=0x08,b3=0x3d,b4=0x01	938c6b8857ae55c0	4	1	221@0xa5889:4	256@0xad849:4	RF+0x81/8:7,WF+0x23/4:6,RF+0x0/8:4,RF+0x23/4:3,RF+0xa/8:3,RF+0x170/4:2	RF+0x170/4:xor;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x60/8:mov;WF+0x60/8:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x81/8:mov;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:or;WF+0x23/4:add;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x194/1:mov;RF+0x23/4:mov;WF+0x23/4:and;RF+0x71/8:mov;WF+0x71/8:mov;WF+0x23/4:or;RF+0x81/8:mov;RF+0x81/8:mov;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:and;WF+0x23/4:sub;RF+0x81/8:mov;RF+0x170/4:add;RF+0x0/8:cmp;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x10f/8:mov;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdi
exact	+0x5	CCCCC	b0=0x5c,b1=0xc2,b2=0xa3,b3=0x3d,b4=0x01	7c43d25e15a71f66	4	1	36@0x800a1:4	108@0x8f24b:4	WF+0x170/4:5,RF+0x23/4:3,RF+0x71/8:3,WF+0x23/4:3,RF+0xa/8:3,RF+0x0/8:2	RF+0x81/8:mov;RF+0x23/4:mov;RF+0x71/8:add;WF+0x170/4:add;RF+0x0/8:mov;RF+0x71/8:add;WF+0x0/8:mov;RF+0x60/8:mov;WF+0x60/8:mov;WF+0x23/4:and;RF+0x23/4:mov;WF+0x23/4:and;RF+0x23/4:mov;WF+0x170/4:xor;WF+0x23/4:or;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x170/4:xor;WF+0x71/8:mov;WF+0x170/4:or;RF+0x71/8:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r15
exact	+0x5	CCCCC	b0=0xb7,b1=0xce,b2=0xc9,b3=0x3d,b4=0x01	0b0e57e0ddd9ee08	4	1	267@0xafa1f:4	144@0x95887:4	WF+0x23/4:7,RF+0x23/4:5,RF+0x0/8:4,WF+0x170/4:4,RF+0x170/4:3,RF+0x194/1:3	RF+0x170/4:or;RF+0x0/8:cmp;RF+0x194/1:mov;RF+0x23/4:mov;WF+0x170/4:and;RF+0x0/8:mov;WF+0x0/8:mov;WF+0x23/4:or;RF+0x23/4:mov;RF+0x60/8:mov;WF+0x23/4:xor;WF+0x23/4:add;WF+0x60/8:mov;WF+0x23/4:sub;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x23/4:mov;WF+0x170/4:or;RF+0x71/8:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x170/4:add;RF+0x0/8:cmp;WF+0x23/4:and;RF+0x23/4:mov;WF+0x23/4:sub;WF+0x23/4:or;RF+0x23/4:mov;WF+0x170/4:and;RF+0x194/1:mov;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax
exact	+0x5	CCCCC	b0=0xd2,b1=0xbd,b2=0xb3,b3=0x3d,b4=0x01	0245d26dc861b339	4	1	214@0xa3fe9:4	257@0xadbfd:4	WF+0x170/4:7,WF+0x23/4:6,RF+0x194/1:4,RF+0x23/4:3,RF+0x0/8:3,RF+0xa/8:3	RF+0x194/1:mov;WF+0x23/4:add;RF+0x23/4:mov;RF+0x194/1:mov;WF+0x170/4:xor;RF+0x81/8:mov;WF+0x170/4:xor;RF+0x23/4:mov;WF+0x23/4:and;WF+0x23/4:and;RF+0x0/8:mov;WF+0x170/4:and;WF+0x0/8:mov;RF+0x60/8:mov;WF+0x60/8:mov;RF+0x194/1:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;WF+0x23/4:sub;WF+0x23/4:sub;WF+0x170/4:add;RF+0x71/8:mov;WF+0x71/8:mov;RF+0x170/4:add;RF+0x0/8:cmp;RF+0x71/8:xor;RF+0x23/4:mov;WF+0x170/4:or;RF+0x81/8:mov;WF+0x23/4:or;WF+0x170/4:sub;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x4	CCEE	b0=0x00,b1=0x00	99ddc8ff9fef21e9	3	1	42@0x815ea:3	169@0x9af18:2,310@0xb8556:1	RF+0x170/4:3,WF+0x23/4:3,RF+0x0/8:1,RF+0x23/4:1,WF+0x170/4:1,RF+0xa/8:1	RF+0x170/4:mov;RF+0x170/4:sub;WF+0x23/4:xor;RF+0x0/8:cmp;WF+0x23/4:sub;RF+0x170/4:mov;WF+0x23/4:xor;RF+0x23/4:mov;WF+0x170/4:sub;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax
exact	+0x5	CCCCC	b0=0x69,b1=0x3d,b2=0x01,b3=0xb4,b4=0x4a	e73342a8f865c87f	3	1	9@0x79da3:3	256@0xad849:3	RF+0xa/8:3,RF+0x0/8:2,RF+0x194/1:2,WF+0x71/8:2,WF+0x0/8:1,RF+0x71/8:1	RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0x81/8:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8;RF+0x194/1:mov
sampled_backedge	-0x2306	sampled	-	9368126aba73fa20	3	1	195@0x9fb50:3	310@0xb8556:2,86@0x8a37f:1	WF+0x170/4:7,WF+0x23/4:6,RF+0x23/4:5,RF+0xa/8:4,RF+0x170/4:4,RF+0x71/8:3	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:mov;WF+0x1dc/4:mov;WF+0x170/4:or;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;RF+0x23/4:xor;WF+0x23/4:or;WF+0x81/8:mov;RF+0x170/4:mov;RF+0x81/8:mov;WF+0x23/4:and;WF+0x23/4:and;RF+0x23/4:mov;RF+0x71/8:xor;WF+0x23/4:sub;WF+0x23/4:add;RF+0x23/4:mov;WF+0x170/4:add;WF+0x170/4:add;RF+0x194/1:mov;RF+0x170/4:mov;WF+0x23/4:add;RF+0x194/1:mov;WF+0x170/4:add;RF+0x71/8:xor;WF+0x170/4:xor;RF+0x23/4:mov;RF+0x81/8:mov;RF+0x71/8:xor;RF+0x23/4:mov;WF+0x170/4:add;WF+0x170/4:and;RF+0xa/8:mov;IPADV+0x2;RF+0x10f/8:mov;RIP+0x2/2:movzx;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r10
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0xdf,b3=0x2e,b4=0xed	20a4aa0c6f0aff78	2	1	31@0x7ecd2:2	352@0xc1ec4:2	RF+0x0/8:3,RF+0xa/8:3,RF+0x170/4:2,WF+0x71/8:2,WF+0x0/8:1,RF+0x194/1:1	RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x194/1:mov;RF+0x170/4:or;RF+0x0/8:cmp;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RF+0x10f/8:mov;RIP+0x2/2:movzx;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax
exact	+0x5	CCCCC	b0=0x75,b1=0xd8,b2=0x3d,b3=0x01,b4=0x5b	289c046837690e3c	2	1	136@0x9461b:2	198@0xa037e:2	RF+0xa/8:4,RF+0x0/8:3,RF+0x60/8:2,RF+0x71/8:2,IPADV+0x2:2,RIP+0x2/2:2	RF+0x60/8:mov;WF+0x60/8:mov;RF+0x0/8:cmp;RF+0x71/8:xor;RF+0x0/8:mov;WF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x5	ECCEE	b1=0x3d,b2=0x01	2c68fa4a12aa8e81	2	1	112@0x8faec:2	160@0x994cf:1,108@0x8f24b:1	WF+0x170/4:6,RF+0x170/4:5,WF+0x23/4:5,RF+0x194/1:4,RF+0x23/4:4,RF+0x0/8:3	RF+0x194/1:mov;RF+0x23/4:mov;WF+0x170/4:and;WF+0x170/4:xor;RF+0x194/1:mov;RF+0x23/4:mov;RF+0x23/4:mov;WF+0x170/4:sub;WF+0x170/4:add;RF+0x170/4:mov;RF+0x0/8:mov;WF+0x23/4:and;WF+0x0/8:mov;WF+0x23/4:or;RF+0x194/1:mov;RF+0x81/8:mov;RF+0x60/8:mov;WF+0x60/8:mov;RF+0x0/8:mov;RF+0x170/4:mov;RF+0x60/8:mov;WF+0x23/4:add;RF+0x194/1:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:mov;RF+0x170/4:sub;RF+0x0/8:cmp;RF+0x170/4:mov;WF+0x23/4:xor;WF+0x23/4:and;RF+0x23/4:mov;RF+0x71/8:mov;WF+0x170/4:or;WF+0x71/8:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:xor;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r9
exact	+0x5	EECCE	b2=0x3d,b3=0x01	f38914a74aa2e7dc	2	1	209@0xa2935:2	257@0xadbfd:1,352@0xc1ec4:1	WF+0x23/4:7,RF+0x81/8:5,RF+0x23/4:4,RF+0x0/8:4,RF+0xa/8:3,RF+0x170/4:2	RF+0x23/4:mov;WF+0x23/4:or;WF+0x23/4:xor;RF+0x170/4:or;RF+0x0/8:cmp;WF+0x23/4:or;RF+0x23/4:mov;RF+0x0/8:mov;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x0/8:mov;RF+0x60/8:mov;RF+0x71/8:xor;WF+0x60/8:mov;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x23/4:mov;RF+0x0/8:mov;WF+0x170/4:and;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;WF+0x71/8:mov;WF+0x23/4:sub;RF+0x194/1:mov;RF+0x81/8:mov;WF+0x23/4:or;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;WF+0x23/4:add;RF+0x81/8:mov;RF+0x81/8:mov;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdi
exact	+0xd	CCCCCCCCCCCCC	b0=0x00,b1=0x09,b2=0xc9,b3=0x8e,b4=0x9a,b5=0x20,b6=0x65,b7=0xea,b8=0x55,b9=0x36,b10=0x00,b11=0x80	531144a00eeee824	2	1	69@0x85f24:2	310@0xb8556:2	RF+0xa/8:14,WF+0x23/4:6,RF+0x23/4:5,WF+0x170/4:5,IPADV+0x7:4,RIP+0x7/4:4	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:mov;RF+0xa/8:mov;IPADV+0x7;RIP+0x7/4:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/4:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/1:movzx;RF+0xa/8:mov;IPADV+0x7;RIP+0x7/4:add;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x7;RIP+0x7/4:add;RF+0xa/8:mov;IPADV+0x7;RIP+0x7/4:mov;RF+0xa/8:mov;IPADV+0xb;RIP+0xb/2:mov;WF+0x1dc/4:mov;RF+0x81/8:mov;RF+0x23/4:mov;RF+0x23/4:mov;RF+0x81/8:mov;WF+0x170/4:xor;RF+0x60/8:mov;RF+0x23/4:mov;WF+0x60/8:mov;WF+0x170/4:xor;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x170/4:mov;RF+0x71/8:sub;WF+0x23/4:add;WF+0x23/4:sub;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x71/8:mov;RF+0x170/4:mov;WF+0x23/4:xor;WF+0x71/8:mov;WF+0x23/4:or;RF+0x23/4:mov;WF+0x170/4:sub;WF+0x170/4:xor;RF+0x81/8:mov;RF+0x170/4:mov;WF+0x23/4:xor;WF+0x23/4:or;RF+0x23/4:mov;RF+0x71/8:sub;WF+0x170/4:xor;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0xd	EEECCCCCCCCEE	b3=0x00,b4=0x80,b5=0x00,b6=0x3d,b7=0x01,b8=0x22,b9=0xe8,b10=0x01	2414010ba7eedcca	2	1	241@0xa9ffa:2	333@0xbd8af:1,66@0x855ff:1	RF+0xa/8:6,IPADV+0x6:1,RIP+0x6/2:1,IPADV+0x8:1,RIP+0x8/1:1,IPADV+0x0:1	RF+0xa/8:mov;IPADV+0x6;RIP+0x6/2:mov;RF+0xa/8:mov;IPADV+0x8;RIP+0x8/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:mov;WF+0x1dc/4:mov;RF+0xa/8:mov;IPADV+0x9;RIP+0x9/2:movzx;RF+0xa/8:mov;IPADV+0xb;RIP+0xb/2:movzx;RF+0x10f/8:mov;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
sampled_backedge	-0x7fe6	sampled	-	cdd5faf694c8c05d	2	1	299@0xb6bba:2	169@0x9af18:1,310@0xb8556:1	RF+0x170/4:9,RF+0x0/8:7,WF+0x170/4:5,RF+0xa/8:4,RF+0x81/8:4,RF+0x23/4:3	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:mov;WF+0x1dc/4:mov;RF+0x81/8:mov;WF+0x170/4:and;RF+0x81/8:mov;RF+0x170/4:and;RF+0x0/8:cmp;RF+0x194/1:mov;RF+0x170/4:sub;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:and;WF+0x23/4:add;RF+0x71/8:sub;RF+0x170/4:or;RF+0x0/8:cmp;WF+0x170/4:and;RF+0x170/4:and;RF+0x0/8:cmp;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;RF+0x23/4:add;WF+0x170/4:sub;WF+0x23/4:and;WF+0x60/8:mov;RF+0x170/4:xor;RF+0x170/4:xor;RF+0x0/8:cmp;RF+0x0/8:cmp;RF+0x71/8:sub;RF+0x23/4:mov;WF+0x170/4:or;RF+0x81/8:mov;RF+0x170/4:add;RF+0x0/8:cmp;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12;RF+0x60/8:mov
central_or_long	+0x2cef7	sampled	-	6c7f63b0a27194d7	1	1	175@0x9c08f:1	310@0xb8556:1	RF+0xa/8:4,RF+0x71/8:4,RF+0x23/4:3,WF+0x170/4:3,IPADV+0x0:2,RF+0x170/4:2	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:mov;WF+0x1dc/4:mov;RF+0x71/8:add;RF+0x170/4:and;RF+0x0/8:cmp;RF+0x23/4:mov;RF+0x71/8:add;WF+0x170/4:and;WF+0x170/4:and;RF+0x194/1:mov;RF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x23/4:mov;RF+0x71/8:add;WF+0x23/4:sub;RF+0x71/8:add;RF+0x81/8:mov;RF+0x23/4:mov;RF+0x194/1:mov;WF+0x170/4:or;RF+0xa/8:mov;IPADV+0x2;RF+0x10f/8:mov;RIP+0x2/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x20	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC	b0=0xab,b1=0x00,b2=0x00,b3=0x00,b4=0x20,b5=0x00,b6=0x00,b7=0x00,b8=0xa8,b9=0x00,b10=0xb3,b11=0x00	d5604b4e2772faa4	1	1	308@0xb837c:1	171@0x9b4b3:1	RF+0xa/8:3,WF+0xa/8:2,IPADV+0x0:1,RIP+0x0/2:1,RF+0x10f/8:1,TDYN:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:r10;RF+0xa/8:mov
exact	+0x4	CCCC	b0=0x36,b1=0x01,b2=0x00,b3=0x00	53ae0d6861735e45	1	1	323@0xbb6e6:1	310@0xb8556:1	RF+0x23/4:5,WF+0x23/4:4,WF+0x170/4:2,RF+0x81/8:1,RF+0x170/4:1,RF+0x0/8:1	RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x23/4:mov;WF+0x23/4:add;WF+0x23/4:add;RF+0x170/4:add;RF+0x0/8:cmp;RF+0x23/4:mov;WF+0x23/4:add;WF+0x23/4:xor;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax;RF+0x23/4:mov
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0x00,b3=0x59,b4=0x47	ff65575c30afcc93	1	1	229@0xa71fe:1	352@0xc1ec4:1	RF+0x170/4:5,RF+0x194/1:5,RF+0x0/8:4,WF+0x170/4:3,RF+0xa/8:3,RF+0x60/8:2	RF+0x23/4:mov;RF+0x60/8:mov;WF+0x170/4:xor;WF+0x60/8:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x81/8:mov;RF+0x170/4:sub;RF+0x0/8:cmp;RF+0x170/4:mov;RF+0x170/4:and;RF+0x0/8:cmp;WF+0x23/4:add;RF+0x194/1:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x194/1:mov;WF+0x170/4:xor;RF+0x81/8:mov;RF+0x170/4:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0x194/1:mov;RF+0x194/1:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:xor;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0x67,b3=0x85,b4=0x4f	2a99596e0cd9d29e	1	1	285@0xb3ff4:1	160@0x994cf:1	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	RF+0x0/8:mov;RF+0x23/4:mov;WF+0x0/8:mov;WF+0x170/4:xor;RF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12
exact	+0x5	CCCCC	b0=0x69,b1=0xf8,b2=0x00,b3=0x3d,b4=0x01	d112dd73011b90e5	1	1	35@0x7fd4d:1	256@0xad849:1	RF+0xa/8:3,RF+0x0/8:2,RF+0x60/8:2,RF+0x71/8:2,WF+0x71/8:2,WF+0x0/8:1	RF+0x0/8:mov;RF+0x60/8:mov;RF+0x71/8:add;WF+0x0/8:mov;WF+0x60/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0xe1/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8;RF+0x81/8:mov
exact	+0x5	CCCCC	b0=0x7d,b1=0x1a,b2=0x3d,b3=0x01,b4=0x00	a5435a96cd644a3b	1	1	358@0xc2d37:1	144@0x95887:1	WF+0x170/4:10,RF+0x23/4:7,RF+0x194/1:5,RF+0x81/8:3,RF+0x0/8:3,RF+0xa/8:3	RF+0x81/8:mov;RF+0x0/8:cmp;RF+0x194/1:mov;RF+0x23/4:mov;WF+0x170/4:add;WF+0x170/4:xor;RF+0x60/8:mov;RF+0x23/4:mov;WF+0x170/4:sub;WF+0x60/8:mov;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:add;WF+0x170/4:or;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x194/1:mov;RF+0x23/4:mov;WF+0x170/4:xor;WF+0x170/4:add;RF+0x0/8:mov;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x0/8:mov;WF+0x170/4:or;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x194/1:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0x23/4:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;WF+0x23/4:or;WF+0x23/4:add;RF+0x71/8:xor;RF+0x194/1:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;RF+0x10f/8:mov;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x5	CCCCC	b0=0xf1,b1=0x1b,b2=0xbd,b3=0x3d,b4=0x01	d159666485d9bb07	1	1	54@0x837cb:1	256@0xad849:1	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,RF+0x60/8:2,IPADV+0x3:2,RIP+0x3/2:2	RF+0x23/4:mov;RF+0x0/8:mov;WF+0x0/8:mov;WF+0x170/4:and;RF+0x60/8:mov;WF+0x60/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;WF+0x71/8:mov;WF+0x170/4:sub;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12
exact	+0x5	CCCCC	b0=0xff,b1=0xfe,b2=0x3d,b3=0x01,b4=0x00	941b22b813dc05db	1	1	188@0x9e336:1	173@0x9ba74:1	WF+0x170/4:5,RF+0x0/8:3,RF+0x194/1:3,RF+0xa/8:3,RF+0x60/8:2,RF+0x81/8:2	RF+0x0/8:mov;RF+0x194/1:mov;WF+0x0/8:mov;RF+0x60/8:mov;RF+0x81/8:mov;WF+0x60/8:mov;WF+0x170/4:add;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x23/4:mov;RF+0x71/8:mov;WF+0x170/4:add;WF+0x71/8:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;WF+0x170/4:sub;RF+0x23/4:mov;RF+0x194/1:mov;WF+0x170/4:add;RF+0x71/8:add;RF+0x81/8:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r9
