source_entry	source_target	opcode_name	class	events	ir_rows	delta	shape	word_shape	operand_layout	word_layout	state_kind	state_class_mix	state_effect_rows	state_effect_preview	dispatch_slot_kind	dispatch_slot_preview	ip_advance_ir	long_branch_ir	sampled_operand_ir	top_bytes	programs	readability_status	state_effect_ir	dispatch_slot_ir
250	0xac802	vmop_250_plus0x3_state_add_const_slot_multi_path	static_validated	75	6	+0x3	CEE	E	b0=0x62;b1=enum6(0xd8:64,0x9e:4,0x99:3,0xf9:2,0x12:1,0x28:1);b2=enum6(0xc4:64,0x09:4,0x77:3,0x01:2,0x52:1,0x14:1)	w0=enum6(0xd862:64,0x9e62:4,0x9962:3,0xf962:2,0x1262:1,0x2862:1)	state_add_const	state_add_const:4	6	state0 ^ flags0 + flags0 ^ flags0 | 0x75c2d7ad + 0x3d28c7fc - 0xb911f97 | u16_1 - state0 ^ flags0 + flags0 ^ flags0 | 0x75c2d7ad + 0x3d28c7fc - 0xb911f97 + 0x71ad6fc6	slot_multi_path	72=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32((mask32(state0 ^ flags0)) + flags0)) ^ (mask32(flags0 | 0x75c2d7ad)))) + 0x3d28c7fc)) - 0xb911f97)))) + 0x71ad6fc6)) & 0xffff	72=0x3			62d8c4:1,629e09:1,629977:1,621252:1,622814:1,62f901:1	030:1,033:1,042:1,049:1,055:1,063:1	named_structural;needs_algebraic_simplification	state0 ^ flags0 + flags0 ^ flags0 | 0x75c2d7ad + 0x3d28c7fc - 0xb911f97 | u16_1 - state0 ^ flags0 + flags0 ^ flags0 | 0x75c2d7ad + 0x3d28c7fc - 0xb911f97 + 0x71ad6fc6	72=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32((mask32(state0 ^ flags0)) + flags0)) ^ (mask32(flags0 | 0x75c2d7ad)))) + 0x3d28c7fc)) - 0xb911f97)))) + 0x71ad6fc6)) & 0xffff
251	0xacbc5	vmop_251_plus0x5_state_add_const_slot_mba_stateful	static_validated	39	2	+0x5	CCEEE	CE	b0=0x3d;b1=0x01;b2=enum2(0x83:22,0x1f:17);b3=enum2(0x39:22,0xef:17);b4=enum2(0x06:22,0xa5:17)	w0=0x013d;w1=enum2(0x3983:22,0xef1f:17)	state_add_const	state_add_const:1	2	state0 & u16_3 - state0 ^ 0x7cf1b821	slot_mba_stateful	17=(mask32((mask32(u16_3 - state0)) ^ 0x7cf1b821)) & 0xffff	17=0x5			3d011fefa5:1,3d01833906:1	055:1,063:1	named_structural;needs_algebraic_simplification	state0 & u16_3 - state0 ^ 0x7cf1b821	17=(mask32((mask32(u16_3 - state0)) ^ 0x7cf1b821)) & 0xffff
253	0xacfb1	vmop_253_plus0x6_state_add_const_slot_mba_stateful	static_validated	1984	332	+0x6	VVVVVV	VVV	b0=var26(top=0x86:22.2%);b1=var11(top=0xc2:20.1%);b2=var177(top=0x34:17.8%);b3=var157(top=0xa1:13.2%);b4=var160(top=0x04:13.3%);b5=var155(top=0x08:13.9%)	w0=var48(top=0xc146:13.6%);w1=var326(top=0xa134:13.1%);w2=var288(top=0x0804:13.0%)	state_add_const	state_add_const:196	332	state0 | 0x764111b0 + 0x6d2270cb + u32_2 ^ flags0 + flags0 | 0x62c3b0dd | 0x2b96d1d1 & 0x2d46e2e3 ^ u16_0 + 0x7c5d4802	slot_mba_stateful	128=(mask32(u16_0 + 0x7c5d4802)) & 0xffff	128=0x6			f6c10091ba94:1,debe70084049:1,8ebb8ca5593f:1,0ec084da522d:1,66bf535b2b9c:1,9eb9cc5e2600:1,fec1e4d9426c:1,e6bd07114883:1	055:56,063:27,050:24,042:23,056:23,041:21,046:17,061:15,059:14,052:13,021:9,048:9	named_structural;needs_algebraic_simplification	state0 | 0x764111b0 + 0x6d2270cb + u32_2 ^ flags0 + flags0 | 0x62c3b0dd | 0x2b96d1d1 & 0x2d46e2e3 ^ u16_0 + 0x7c5d4802	128=(mask32(u16_0 + 0x7c5d4802)) & 0xffff
254	0xad32c	vmop_254_plus0x4_state_add_const_slot_mba_stateful	static_validated	1988	242	+0x4	VVVV	VV	b0=var150(top=0x74:15.5%);b1=var153(top=0x9c:13.1%);b2=var24(top=0x42:14.4%);b3=var12(top=0x47:31.7%)	w0=var236(top=0x9c74:12.9%);w1=var44(top=0x4742:14.2%)	state_add_const	state_add_const:134	242	state0 + flags0 - u16_0 ^ state0 + flags0 | flags0 | 0x617339d9 | 0x5635509 | 0x15874263 ^ 0x5bf4e999 & flags0 - 0x35a18ac8 | 0x5feb6979 & 0x3e80b852 | u16_2 - 0x228a41a2	slot_mba_stateful	128=(mask32(u16_2 - 0x228a41a2)) & 0xffff	128=0x4			e8014247:5,80015a47:2,bdbc8a46:1,b91cb249:1,bc0d7a44:1,d738ea44:1,8b011a44:1,eca00a42:1	055:34,041:24,042:19,056:19,021:17,063:15,059:12,032:9,052:9,061:9,050:7,046:6	named_structural;needs_algebraic_simplification	state0 + flags0 - u16_0 ^ state0 + flags0 | flags0 | 0x617339d9 | 0x5635509 | 0x15874263 ^ 0x5bf4e999 & flags0 - 0x35a18ac8 | 0x5feb6979 & 0x3e80b852 | u16_2 - 0x228a41a2	128=(mask32(u16_2 - 0x228a41a2)) & 0xffff
256	0xad849	vmop_256_plus0x2_state_add_const_slot_multi_path	static_validated	3880	507	+0x2	VV	V	b0=var155(top=0x3d:6.6%);b1=var156(top=0x27:6.6%)	w0=var487(top=0x273d:6.6%)	state_add_const	state_add_const:289,state_mixed:20	507	state0 ^ 0x3e93f8db + 0x1734aabd ^ flags0 - state0 ^ 0x3e93f8db ^ 0x7a7f365a | flags0 - state0 ^ 0x3e93f8db ^ 0x7a7f365a ^ 0x30de4dc1 & u16_0 + state0 ^ 0x3e93f8db + 0x1734aabd ^ flags0 - state0 ^ 0x3e93f8db ^ 0x7a7f365a | flags0 - state0 ^ 0x3e93f8db ^ 0x7a7f365a ^ 0x30de4dc1 - 0x3817cdcc	slot_multi_path	128=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32(state0 ^ 0x3e93f8db)) + 0x1734aabd)) ^ (mask32((mask32(flags0 - (mask32(state0 ^ 0x3e93f8db)))) ^ 0x7a7f365a)))) | (mask32((mask32(flags0 -...#c7dbf700ff0f	128=0x2			8e1d:3,ee25:3,2e15:2,9e1d:2,961e:2,961d:2,3622:2,1e26:2	055:66,056:51,042:43,041:42,063:32,050:28,021:24,046:23,052:22,061:18,048:17,059:17	named_structural;needs_algebraic_simplification	state0 ^ 0x3e93f8db + 0x1734aabd ^ flags0 - state0 ^ 0x3e93f8db ^ 0x7a7f365a | flags0 - state0 ^ 0x3e93f8db ^ 0x7a7f365a ^ 0x30de4dc1 & u16_0 + state0 ^ 0x3e93f8db + 0x1734aabd ^ flags0 - state0 ^ 0x3e93f8db ^ 0x7a7f365a | flags0 - state0 ^ 0x3e93f8db ^ 0x7a7f365a ^ 0x30de4dc1 - 0x3817cdcc	128=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32(state0 ^ 0x3e93f8db)) + 0x1734aabd)) ^ (mask32((mask32(flags0 - (mask32(state0 ^ 0x3e93f8db)))) ^ 0x7a7f365a)))) | (mask32((mask32(flags0 -...#c7dbf700ff0f
257	0xadbfd	vmop_257_plus0x2_state_add_const_slot_multi_path	static_validated	4958	509	+0x2	VV	V	b0=var32(top=0xe7:10.9%);b1=var43(top=0xb5:9.7%)	w0=var382(top=0xb4c7:5.3%)	state_add_const	state_add_const:281,state_mixed:76,state_const_post:30	509	state0 - 0x509f61c9 + 0x1b9def5 - 0x7d4ca123 | 0x1d2af87 ^ u16_0 - state0 - 0x509f61c9 + 0x1b9def5 - 0x7d4ca123 | 0x1d2af87	slot_multi_path	128=(mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 - 0x509f61c9)) + 0x1b9def5)) - 0x7d4ca123)) | 0x1d2af87)))) & 0xffff	128=0x2			d7f0:4,8fba:4,47f6:4,bff7:3,3706:3,270a:3,5f05:3,7fba:3	055:87,041:42,056:42,042:36,050:33,063:27,059:25,048:23,052:21,046:19,021:18,061:14	named_structural;needs_algebraic_simplification	state0 - 0x509f61c9 + 0x1b9def5 - 0x7d4ca123 | 0x1d2af87 ^ u16_0 - state0 - 0x509f61c9 + 0x1b9def5 - 0x7d4ca123 | 0x1d2af87	128=(mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 - 0x509f61c9)) + 0x1b9def5)) - 0x7d4ca123)) | 0x1d2af87)))) & 0xffff
258	0xadf2c	vmop_258_plus0x4_state_add_const_slot_multi_path	static_validated	28058	2268	+0x4	VVVV	VV	b0=var255(top=0xf3:2.2%);b1=var256(top=0xab:1.9%);b2=var246(top=0x51:2.5%);b3=var240(top=0xeb:4.3%)	w0=var2202(top=0xd5f3:0.9%);w1=var1895(top=0x4fd6:0.9%)	state_add_const	state_add_const:1238	2268	state0 ^ 0x11095fd5 + flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ u16_2 - flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e & u16_0 - state0 ^ 0x11095fd5 + flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ u16_2 - flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ 0x5812e92c	slot_multi_path	70=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32(flags0 ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32(flags0 ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff | 58=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32((mask32((mask32(flags0 - 0...#199	128=0x4			46c20776:2,a6bf0776:2,436d622b:2,4ec4e775:2,19347ceb:2,eec40776:2,d500bb28:2,7d3b28db:1	041:283,055:172,021:155,056:136,032:103,042:100,061:79,046:70,059:68,063:67,010:61,050:61	named_structural;needs_algebraic_simplification	state0 ^ 0x11095fd5 + flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ u16_2 - flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e & u16_0 - state0 ^ 0x11095fd5 + flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ u16_2 - flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ 0x5812e92c	70=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32(flags0 ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32(flags0 ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff | 58=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32((mask32((mask32(flags0 - 0x1...#2e5ba1fe7d39
259	0xae332	vmop_259_plus0xa_state_formula_slot_unknown	partial	1	1	+0xa	CCCCCCCCCC	CCCCC	b0=0xe0;b1=0x00;b2=0xff;b3=0xff;b4=0x13;b5=0x05;b6=0x00;b7=0x00;b8=0xec;b9=0xfa	w0=0x00e0;w1=0xffff;w2=0x0513;w3=0x0000;w4=0xfaec	state_formula		1	state0 | flags0 ^ 0x5b05419c + 0x792f3332 ^ 0x8bcb284 - 0x36b43160 ^ 0x674120fe - 0x57f37797 | 0x5190c117 + 0x5ad08ad1 & u32_2 - state0 | flags0 ^ 0x5b05419c + 0x792f3332 ^ 0x8bcb284 - 0x36b43160 ^ 0x674120fe - 0x57f37797 | 0x5190c117 + 0x5ad08ad1 + flags0 ^ 0x5b05419c + 0x792f3332 ^ 0x8bcb284 -...#2a6	slot_unknown					e000ffff13050000ecfa:1	026:1	named_structural;needs_algebraic_simplification	state0 | flags0 ^ 0x5b05419c + 0x792f3332 ^ 0x8bcb284 - 0x36b43160 ^ 0x674120fe - 0x57f37797 | 0x5190c117 + 0x5ad08ad1 & u32_2 - state0 | flags0 ^ 0x5b05419c + 0x792f3332 ^ 0x8bcb284 - 0x36b43160 ^ 0x674120fe - 0x57f37797 | 0x5190c117 + 0x5ad08ad1 + flags0 ^ 0x5b05419c + 0x792f3332 ^ 0x8bcb284 - 0x36b43160 ^ 0x674120fe - 0x57f37797 | 0x5190c117 + 0x5ad08ad1 ^ 0x71457984 + flags0 ^ 0x5b05419c + 0x792f3332 ^ 0x8bcb284 - 0x36b43160 ^ 0x674120fe - 0x57f37797 | 0x5190c117 + 0x5ad08ad1 ^ 0x76155fd ^ 0x2e1ba290 ^ 0x61a2d9b ^ flags0 ^ 0x5b05419c + 0x792f3332 ^ 0x8bcb284 - 0x36b43160 ^ 0x674120fe - 0x57f37797 | 0x5190c117 + 0x5ad08ad1 ^ 0x76155fd ^ 0x2e1ba290 ^ 0x61a2d9b | u16_0	
260	0xae90b	vmop_260_plus0x4_state_add_const_slot_multi_path	static_validated	2645	228	+0x4	VVVV	VV	b0=var69(top=0x38:9.9%);b1=var13(top=0x0f:27.6%);b2=var108(top=0x38:9.7%);b3=var54(top=0x00:20.7%)	w0=var130(top=0x0e38:9.7%);w1=var187(top=0x1138:9.7%)	state_add_const	state_add_const:133,state_mixed:4	228	state0 + 0x581f6275 ^ flags0 - 0x705f9ad2 + 0x760922e2 & 0x2efb7283 | 0x7ba7e961 + flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 & 0x5af0e1db | 0x17270855 | flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 & u16_2 + state0 + 0x581f6275 ^ flags0 - 0x705f9a...#68c	slot_multi_path	65=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 + 0x581f6275)) ^ (mask32((mask32((mask32(flags0 - 0x705f9ad2)) + 0x760922e2)) & 0x2efb7283)))) | 0x7...#48de51d8b991 | 63=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mas...#1bf	128=0x4			9d0b7e2f:2,1d0fc501:2,3d0cdf01:2,9d0fbf01:2,350cc2b1:2,3a0f0201:1,d80d05fe:1,d00a10fe:1	055:42,041:25,056:23,042:19,021:12,050:12,063:10,059:9,048:8,046:7,061:7,030:6	named_structural;needs_algebraic_simplification	state0 + 0x581f6275 ^ flags0 - 0x705f9ad2 + 0x760922e2 & 0x2efb7283 | 0x7ba7e961 + flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 & 0x5af0e1db | 0x17270855 | flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 & u16_2 + state0 + 0x581f6275 ^ flags0 - 0x705f9ad2 + 0x760922e2 & 0x2efb7283 | 0x7ba7e961 + flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 & 0x5af0e1db | 0x17270855 | flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 - flags0 - 0x705f9ad2 + 0x760922e2 ^ 0x34525a09 ^ 0x17010cf2 | state0 + 0x581f6275 ^ flags0 - 0x705f9ad2 + 0x760922e2 & 0x2efb7283 | 0x7ba7e961 + flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 & 0x5af0e1db | 0x17270855 | flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 & 0x624bad50 - u16_0 - state0 + 0x581f6275 ^ flags0 - 0x705f9ad2 + 0x760922e2 & 0x2efb7283 | 0x7ba7e961 + flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 & 0x5af0e1db | 0x17270855 | flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 & u16_2 + state0 + 0x581f6275 ^ flags0 - 0x705f9ad2 + 0x760922e2 & 0x2efb7283 | 0x7ba7e961 + flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 & 0x5af0e1db | 0x17270855 | flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 - flags0 - 0x705f9ad2 + 0x760922e2 ^ 0x34525a09 ^ 0x17010cf2 | state0 + 0x581f6275 ^ flags0 - 0x705f9ad2 + 0x760922e2 & 0x2efb7283 | 0x7ba7e961 + flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 & 0x5af0e1db | 0x17270855 | flags0 - 0x705f9ad2 + 0x760922e2 | flags0 - 0x705f9ad2 + 0x760922e2 & 0x624bad50 ^ 0x470c080d	65=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 + 0x581f6275)) ^ (mask32((mask32((mask32(flags0 - 0x705f9ad2)) + 0x760922e2)) & 0x2efb7283)))) | 0x7...#48de51d8b991 | 63=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 + 0x581f6275)) ^ (mask32(flags0 & 0x2efb7283)))) | 0x7ba7e961)) + flags0)) | (mask32(flags0 & 0x5af0...#20d69b33d9c4
261	0xaeda2	vmop_261_plus0x6_state_add_const_slot_mba_stateful	static_validated	1074	85	+0x6	CCVECC	CVC	b0=0xe8;b1=0x01;b2=var13(top=0x67:30.3%);b3=enum8(0x6d:289,0x66:215,0x6c:193,0x68:145,0x63:115,0x69:97);b4=0x3d;b5=0x01	w0=0x01e8;w1=var15(top=0x6667:20.0%);w2=0x013d	state_add_const	state_add_const:79	85	state0 + u16_2 + 0x4c539d29	slot_mba_stateful	128=(mask32(u16_2 + 0x4c539d29)) & 0xffff	128=0x6			e80167633d01:12,e8011f6c3d01:9,e80167663d01:8,e801e76a3d01:7,e8015f6d3d01:7,e801af6d3d01:7,e801b7633d01:5,e801d7643d01:5	041:12,002:5,056:5,021:4,055:4,059:4,026:3,034:3,042:3,045:3,046:3,063:3	named_structural;needs_algebraic_simplification	state0 + u16_2 + 0x4c539d29	128=(mask32(u16_2 + 0x4c539d29)) & 0xffff
264	0xaf4cf	vmop_264_plus0xa_state_formula_slot_mba_stateful	affine_dispatch_fallback	291	15	+0xa	VVECCCVVEC	VECVE	b0=var15(top=0x65:31.3%);b1=var14(top=0x89:31.3%);b2=enum5(0x31:274,0x26:8,0x34:6,0x36:2,0x33:1);b3=0x00;b4=0x80;b5=0x00;b6=var12(top=0xb6:31.3%);b7=var9(top=0x34:62.5%);b8=enum4(0x07:189,0x02:93,0x01:8,0x48:1);b9=0x00	w0=var15(top=0x8965:31.3%);w1=enum5(0x0031:274,0x0026:8,0x0034:6,0x0036:2,0x0033:1);w2=0x0080;w3=var12(top=0x34b6:31.3%);w4=enum4(0x0007:189,0x0002:93,0x0001:8,0x0048:1)	state_formula	state_preserve:7	15	state0 & u16_8 + state0 - 0x6fba3362	slot_mba_stateful	49=(mask32((mask32(u16_8 + state0)) - 0x6fba3362)) & 0xffff	49=0x22			84f72600800000fd0100:1,46fe2600800000fd0100:1,2b6e3100800023e74800:1,658931008000b6340700:1,fa8a31008000949d0200:1,1b9c3100800078340700:1,a27233008000aa510700:1,e95a340080002e5d0700:1	055:6,041:4,034:2,056:2,048:1	named_structural;needs_algebraic_simplification	state0 & u16_8 + state0 - 0x6fba3362	49=(mask32((mask32(u16_8 + state0)) - 0x6fba3362)) & 0xffff
266	0xaf8af	vmop_266_minus0x2e8_sampled_backedge_slot_unknown	sampled_only	200	16	-0x2e8	sampled				sampled_backedge	sampled_backedge:16	16	state0	slot_unknown			125=next = table[354], ip -= 0x2e8 | 52=next = table[171], ip -= 0x40		ab00000040000080:4,6201000054000000:1,ab00000066000000:1,ab0000008fe40280:1,6201000057050080:1,a500000066050080:1,ab0000005d050080:1,620100008e070080:1	055:5,042:2,008:1,010:1,040:1,041:1,048:1,050:1,056:1,063:1,064:1	named_structural	state0	
267	0xafa1f	vmop_267_plus0x5_state_add_const_slot_multi_path	static_validated	4	1	+0x5	CCCCC	CC	b0=0xb7;b1=0xce;b2=0xc9;b3=0x3d;b4=0x01	w0=0xceb7;w1=0x3dc9	state_add_const	state_add_const:1	1	state0 & 0x22c7ea36 | flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe & flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe & 0x18f9e0e8 - 0x376fe1fd | 0x2bce070c + u16_0 + state0 & 0x22c7ea36 | flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe & flags0 | 0x10c4506b ^ ...#180	slot_multi_path	4=(mask32((mask32(u16_0 + (mask32((mask32((mask32(state0 & 0x22c7ea36)) | (mask32((mask32((mask32((mask32(flags0 | 0x10c4506b)) ^ 0x5cdc1fad)) + 0x50bb45db)) - 0x13e853fe)))) & (mask32((mask32((mask32((mas...#0259b23c4ee7	4=0x5			b7cec93d01:1	050:1	named_structural;needs_algebraic_simplification	state0 & 0x22c7ea36 | flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe & flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe & 0x18f9e0e8 - 0x376fe1fd | 0x2bce070c + u16_0 + state0 & 0x22c7ea36 | flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe & flags0 | 0x10c4506b ^ 0x5cdc1fad + 0x50bb45db - 0x13e853fe & 0x18f9e0e8 - 0x376fe1fd | 0x2bce070c ^ 0x17e28bdf	4=(mask32((mask32(u16_0 + (mask32((mask32((mask32(state0 & 0x22c7ea36)) | (mask32((mask32((mask32((mask32(flags0 | 0x10c4506b)) ^ 0x5cdc1fad)) + 0x50bb45db)) - 0x13e853fe)))) & (mask32((mask32((mask32((mas...#0259b23c4ee7
268	0xb0007	vmop_268_plus0x4_state_add_const_slot_multi_path	static_validated	12038	1112	+0x4	VVVV	VV	b0=var247(top=0x4a:3.3%);b1=var251(top=0x1c:6.8%);b2=var127(top=0x3e:4.0%);b3=var202(top=0x6c:7.2%)	w0=var1073(top=0x1c4a:3.2%);w1=var916(top=0x6b72:2.1%)	state_add_const	state_add_const:605	1112	state0 | 0x71bd1bb1 + u16_0 - state0 | 0x71bd1bb1 - flags0 & flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 | flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 + 0x12696b26 ^ u16_2 - state0 | 0x71bd1bb1 + u16_0 - state0 | 0x71bd1bb1 - flags0 & flags0 + 0x33c0c75b & 0x174c40e...#19a	slot_multi_path	87=(mask32((mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 | 0x71bd1bb1)) + (mask32((mask32(u16_0 - (mask32(state0 | 0x71bd1bb1)))) - flags0)))) & (mask32((mask32((mask32(flags0 + 0x33c0c75b)) & 0x17...#c9358457d4d3 | 41=(mask32((mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 | 0x7...#1bf	128=0x4			4a1c866c:3,4a1cae67:3,4a1ce663:2,4a1cce67:2,4a1c7665:2,c9c31d9f:1,189bc12c:1,4a857a62:1	041:132,055:94,056:86,021:74,042:55,063:45,059:39,048:37,061:37,032:35,050:34,052:31	named_structural;needs_algebraic_simplification	state0 | 0x71bd1bb1 + u16_0 - state0 | 0x71bd1bb1 - flags0 & flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 | flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 + 0x12696b26 ^ u16_2 - state0 | 0x71bd1bb1 + u16_0 - state0 | 0x71bd1bb1 - flags0 & flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 | flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 + 0x12696b26 + 0x73efcc77	87=(mask32((mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 | 0x71bd1bb1)) + (mask32((mask32(u16_0 - (mask32(state0 | 0x71bd1bb1)))) - flags0)))) & (mask32((mask32((mask32(flags0 + 0x33c0c75b)) & 0x17...#c9358457d4d3 | 41=(mask32((mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 | 0x71bd1bb1)) + (mask32((mask32(u16_0 - (mask32(state0 | 0x71bd1bb1)))) - flags0)))) & (mask32(flags0 + 0x33c0c75b)))) | (mask32(flags0 + 0...#0448ed8b5adb
269	0xb045b	vmop_269_plus0x5_state_add_const_slot_multi_path	static_validated	2612	415	+0x5	CCCVV	CV	b0=0x00;b1=0x3d;b2=0x01;b3=var122(top=0xf7:15.2%);b4=var137(top=0xbe:17.0%)	w0=0x3d00;w1=var122(top=0xf701:15.2%)	state_add_const	state_add_const:188,state_mixed:89,state_const_post:3	415	state0 ^ flags0 & state0 & 0x6f7fff69 & flags0 & state0 | flags0 & state0 ^ 0x4f60a287 + u16_3 + state0 ^ flags0 & state0 & 0x6f7fff69 & flags0 & state0 | flags0 & state0 ^ 0x4f60a287 + 0x4faa382	slot_multi_path	128=(mask32((mask32(u16_3 + (mask32((mask32((mask32((mask32(state0 ^ (mask32(flags0 & state0)))) & 0x6f7fff69)) & (mask32(flags0 & state0)))) | (mask32((mask32(flags0 & state0)) ^ 0x4f60a287)))))) + 0x4faa382)) & 0xffff	128=0x5			003d0157bd:7,003d0127c0:7,003d0177be:6,003d0157b5:6,003d01f7c1:5,003d01ffc1:5,003d01f7c4:5,003d0137be:5	055:64,056:37,041:34,042:30,032:24,021:23,059:21,048:19,061:18,063:18,050:15,052:15	named_structural;needs_algebraic_simplification	state0 ^ flags0 & state0 & 0x6f7fff69 & flags0 & state0 | flags0 & state0 ^ 0x4f60a287 + u16_3 + state0 ^ flags0 & state0 & 0x6f7fff69 & flags0 & state0 | flags0 & state0 ^ 0x4f60a287 + 0x4faa382	128=(mask32((mask32(u16_3 + (mask32((mask32((mask32((mask32(state0 ^ (mask32(flags0 & state0)))) & 0x6f7fff69)) & (mask32(flags0 & state0)))) | (mask32((mask32(flags0 & state0)) ^ 0x4f60a287)))))) + 0x4faa382)) & 0xffff
