section	offset	end	size	realsz	name	safe_name	kind	nbbs	ninstrs	edges	indegree	outdegree	nlocals	nargs	stackframe	noreturn	signature
.plt	0x1fcb0	0x1fcb6	6	6	sym.imp.wcsftime	native_stub_0001fcb0_sym_imp_wcsftime	import_plt	1	1	0	1	0	0	0	0	0	size_t sym.imp.wcsftime (wchar_t *s, size_t maxsize, const wchar_t *format, const tm *timeptr);
.plt	0x1fcc0	0x1fcc6	6	6	fcn.0001fcc0	native_stub_0001fcc0_fcn_0001fcc0	import_plt	1	1	0	13	0	0	0	0	0	fcn.0001fcc0 ();
.plt	0x1fcd0	0x1fcd6	6	6	sym.imp._Unwind_GetRegionStart	native_stub_0001fcd0_sym_imp_Unwind_GetRegionStart	import_plt	1	1	0	2	0	0	0	0	0	sym.imp._Unwind_GetRegionStart ();
.plt	0x1fce0	0x1fce6	6	6	sym.imp.fseeko64	native_stub_0001fce0_sym_imp_fseeko64	import_plt	1	1	0	4	0	0	0	0	0	sym.imp.fseeko64 ();
.plt	0x1fcf0	0x1fcf6	6	6	sym.imp.wmemcpy	native_stub_0001fcf0_sym_imp_wmemcpy	import_plt	1	1	0	56	0	0	0	0	0	wchar_t*sym.imp.wmemcpy (wchar_t *s1, const wchar_t *s2, size_t n);
.plt	0x1fd00	0x1fd06	6	6	sym.imp.memset	native_stub_0001fd00_sym_imp_memset	import_plt	1	1	0	31	0	0	0	0	0	void *sym.imp.memset (void *s, int c, size_t n);
.plt	0x1fd10	0x1fd16	6	6	sym.imp.ftell	native_stub_0001fd10_sym_imp_ftell	import_plt	1	1	0	7	0	0	0	0	0	long sym.imp.ftell (FILE *stream);
.plt	0x1fd20	0x1fd26	6	6	sym.imp.mbrtowc	native_stub_0001fd20_sym_imp_mbrtowc	import_plt	1	1	0	2	0	0	0	0	0	size_t sym.imp.mbrtowc (wchar_t *pwc, const char *s, size_t n, mbstate_t *ps);
.plt	0x1fd30	0x1fd36	6	6	sym.imp.snprintf	native_stub_0001fd30_sym_imp_snprintf	import_plt	1	1	0	76	0	0	0	0	0	int sym.imp.snprintf (char *s, size_t size, const char *format, vararg ...);
.plt	0x1fd40	0x1fd46	6	6	fcn.0001fd40	native_stub_0001fd40_fcn_0001fd40	import_plt	1	1	0	325	0	0	0	0	0	fcn.0001fd40 ();
.plt	0x1fd50	0x1fd56	6	6	sym.imp._Unwind_SetGR	native_stub_0001fd50_sym_imp_Unwind_SetGR	import_plt	1	1	0	2	0	0	0	0	0	sym.imp._Unwind_SetGR ();
.plt	0x1fd60	0x1fd66	6	6	sym.imp.wcslen	native_stub_0001fd60_sym_imp_wcslen	import_plt	1	1	0	84	0	0	0	0	0	size_t sym.imp.wcslen (const wchar_t *s);
.plt	0x1fd70	0x1fd76	6	6	fcn.0001fd70	native_stub_0001fd70_fcn_0001fd70	import_plt	1	1	0	2	0	0	0	0	0	fcn.0001fd70 ();
.plt	0x1fd80	0x1fd86	6	6	sym.imp.close	native_stub_0001fd80_sym_imp_close	import_plt	1	1	0	7	0	0	0	0	0	int sym.imp.close (int fildes);
.plt	0x1fd90	0x1fd96	6	6	sym.imp.__duplocale	native_stub_0001fd90_sym_imp_duplocale	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.__duplocale ();
.plt	0x1fda0	0x1fda6	6	6	sym.imp._Unwind_GetDataRelBase	native_stub_0001fda0_sym_imp_Unwind_GetDataRelBase	import_plt	1	1	0	1	0	0	0	0	0	sym.imp._Unwind_GetDataRelBase ();
.plt	0x1fdb0	0x1fdb6	6	6	fcn.0001fdb0	native_stub_0001fdb0_fcn_0001fdb0	import_plt	1	1	0	4	0	0	0	0	0	fcn.0001fdb0 ();
.plt	0x1fdc0	0x1fdc6	6	6	sym.imp.ioctl	native_stub_0001fdc0_sym_imp_ioctl	import_plt	1	1	0	2	0	0	0	0	0	int sym.imp.ioctl (int fd, unsigned long request);
.plt	0x1fdd0	0x1fdd6	6	6	sym.imp.abort	native_stub_0001fdd0_sym_imp_abort	import_plt	1	1	0	6	0	0	0	0	1	void sym.imp.abort ();
.plt	0x1fde0	0x1fde6	6	6	sym.imp.memchr	native_stub_0001fde0_sym_imp_memchr	import_plt	1	1	0	38	0	0	0	0	0	void *sym.imp.memchr (void *s, int c, size_t n);
.plt	0x1fdf0	0x1fdf6	6	6	fcn.0001fdf0	native_stub_0001fdf0_fcn_0001fdf0	import_plt	1	1	0	1	0	0	0	0	0	fcn.0001fdf0 ();
.plt	0x1fe00	0x1fe06	6	6	sym.imp.epoll_create	native_stub_0001fe00_sym_imp_epoll_create	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.epoll_create ();
.plt	0x1fe10	0x1fe16	6	6	sym.imp.sem_destroy	native_stub_0001fe10_sym_imp_sem_destroy	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.sem_destroy ();
.plt	0x1fe20	0x1fe26	6	6	sym.imp.puts	native_stub_0001fe20_sym_imp_puts	import_plt	1	1	0	66	0	0	0	0	0	int sym.imp.puts (const char *s);
.plt	0x1fe30	0x1fe36	6	6	sym.imp.uname	native_stub_0001fe30_sym_imp_uname	import_plt	1	1	0	3	0	0	0	0	0	sym.imp.uname ();
.plt	0x1fe40	0x1fe46	6	6	sym.imp.fseek	native_stub_0001fe40_sym_imp_fseek	import_plt	1	1	0	12	0	0	0	0	0	int sym.imp.fseek (FILE *stream, long offset, int whence);
.plt	0x1fe50	0x1fe56	6	6	sym.imp.getaddrinfo	native_stub_0001fe50_sym_imp_getaddrinfo	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.getaddrinfo ();
.plt	0x1fe60	0x1fe66	6	6	sym.imp.bindtextdomain	native_stub_0001fe60_sym_imp_bindtextdomain	import_plt	1	1	0	4	0	0	0	0	0	char *sym.imp.bindtextdomain (char *domainname, char *dirname);
.plt	0x1fe70	0x1fe76	6	6	sym.imp.wmemcmp	native_stub_0001fe70_sym_imp_wmemcmp	import_plt	1	1	0	16	0	0	0	0	0	int sym.imp.wmemcmp (wchar_t *s1, const wchar_t *s2, size_t n);
.plt	0x1fe80	0x1fe86	6	6	sym.imp.__strftime_l	native_stub_0001fe80_sym_imp_strftime_l	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.__strftime_l ();
.plt	0x1fe90	0x1fe96	6	6	sym.imp.gettimeofday	native_stub_0001fe90_sym_imp_gettimeofday	import_plt	1	1	0	3	0	0	0	0	0	sym.imp.gettimeofday ();
.plt	0x1fea0	0x1fea6	6	6	fcn.0001fea0	native_stub_0001fea0_fcn_0001fea0	import_plt	1	1	0	1	0	0	0	0	0	fcn.0001fea0 ();
.plt	0x1feb0	0x1feb6	6	6	sym.imp.setvbuf	native_stub_0001feb0_sym_imp_setvbuf	import_plt	1	1	0	1	0	0	0	0	0	int sym.imp.setvbuf (FILE*stream, char *buf, int mode, size_t size);
.plt	0x1fec0	0x1fec6	6	6	sym.imp.__strxfrm_l	native_stub_0001fec0_sym_imp_strxfrm_l	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.__strxfrm_l ();
.plt	0x1fed0	0x1fed6	6	6	sym.imp.putchar	native_stub_0001fed0_sym_imp_putchar	import_plt	1	1	0	25	0	0	0	0	0	int sym.imp.putchar (int c);
.plt	0x1fee0	0x1fee6	6	6	loc.imp._ITM_RU1	native_stub_0001fee0_loc_imp_ITM_RU1	import_plt	1	1	0	1	0	0	0	0	0	loc.imp._ITM_RU1 ();
.plt	0x1fef0	0x1fef6	6	6	sym.imp.mbsnrtowcs	native_stub_0001fef0_sym_imp_mbsnrtowcs	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.mbsnrtowcs ();
.plt	0x1ff00	0x1ff06	6	6	sym.imp.read	native_stub_0001ff00_sym_imp_read	import_plt	1	1	0	3	0	0	0	0	0	ssize_t sym.imp.read (int fildes, void *buf, size_t nbyte);
.plt	0x1ff10	0x1ff16	6	6	sym.imp.strncmp	native_stub_0001ff10_sym_imp_strncmp	import_plt	1	1	0	1	0	0	0	0	0	int sym.imp.strncmp (const char *s1, const char *s2, size_t n);
.plt	0x1ff20	0x1ff26	6	6	sym.imp.malloc	native_stub_0001ff20_sym_imp_malloc	import_plt	1	1	0	5	0	0	0	0	0	void *sym.imp.malloc (size_t size);
.plt	0x1ff30	0x1ff36	6	6	sym.imp.fopen	native_stub_0001ff30_sym_imp_fopen	import_plt	1	1	0	16	0	0	0	0	0	file*sym.imp.fopen (const char *filename, const char *mode);
.plt	0x1ff40	0x1ff46	6	6	sym.imp.recv	native_stub_0001ff40_sym_imp_recv	import_plt	1	1	0	2	0	0	0	0	0	ssize_t sym.imp.recv (int socket, void *buffer, size_t length, int flags);
.plt	0x1ff50	0x1ff56	6	6	fcn.0001ff50	native_stub_0001ff50_fcn_0001ff50	import_plt	1	1	0	15	0	0	0	0	0	fcn.0001ff50 ();
.plt	0x1ff60	0x1ff66	6	6	sym.imp.gettext	native_stub_0001ff60_sym_imp_gettext	import_plt	1	1	0	11	0	0	0	0	0	sym.imp.gettext ();
.plt	0x1ff80	0x1ff86	6	6	fcn.0001ff80	native_stub_0001ff80_fcn_0001ff80	import_plt	1	1	0	3	0	0	0	0	0	fcn.0001ff80 ();
.plt	0x1ff90	0x1ff96	6	6	fcn.0001ff90	native_stub_0001ff90_fcn_0001ff90	import_plt	1	1	0	1	0	0	0	0	0	fcn.0001ff90 ();
.plt	0x1ffa0	0x1ffa6	6	6	sym.imp.strtold_l	native_stub_0001ffa0_sym_imp_strtold_l	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.strtold_l ();
.plt	0x1ffb0	0x1ffb6	6	6	sym.imp.sched_yield	native_stub_0001ffb0_sym_imp_sched_yield	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.sched_yield ();
.plt	0x1ffc0	0x1ffc6	6	6	sym.imp.ungetwc	native_stub_0001ffc0_sym_imp_ungetwc	import_plt	1	1	0	3	0	0	0	0	0	wint_t sym.imp.ungetwc (wint_t c, FILE *stream);
.plt	0x1ffd0	0x1ffd6	6	6	sym.imp._Unwind_DeleteException	native_stub_0001ffd0_sym_imp_Unwind_DeleteException	import_plt	1	1	0	2	0	0	0	0	0	sym.imp._Unwind_DeleteException ();
.plt	0x1ffe0	0x1ffe6	6	6	sym.imp.pthread_cond_timedwait	native_stub_0001ffe0_sym_imp_pthread_cond_timedwait	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.pthread_cond_timedwait ();
.plt	0x1fff0	0x1fff6	6	6	sym.imp.__wctype_l	native_stub_0001fff0_sym_imp_wctype_l	import_plt	1	1	0	12	0	0	0	0	0	sym.imp.__wctype_l ();
.plt	0x20000	0x20006	6	6	sym.imp.__memcpy_chk	native_stub_00020000_sym_imp_memcpy_chk	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.__memcpy_chk ();
.plt	0x20010	0x20016	6	6	sym.imp.gmtime	native_stub_00020010_sym_imp_gmtime	import_plt	1	1	0	1	0	0	0	0	0	tm*sym.imp.gmtime (const time_t *timer);
.plt	0x20020	0x20026	6	6	sym.imp.__cxa_atexit	native_stub_00020020_sym_imp_cxa_atexit	import_plt	1	1	0	36	0	0	0	0	0	sym.imp.__cxa_atexit ();
.plt	0x20030	0x20036	6	6	fcn.00020030	native_stub_00020030_fcn_00020030	import_plt	1	1	0	4	0	0	0	0	0	fcn.00020030 ();
.plt	0x20040	0x20046	6	6	fcn.00020040	native_stub_00020040_fcn_00020040	import_plt	1	1	0	1	0	0	0	0	0	fcn.00020040 ();
.plt	0x20050	0x20056	6	6	fcn.00020050	native_stub_00020050_fcn_00020050	import_plt	1	1	0	2	0	0	0	0	0	fcn.00020050 ();
.plt	0x20060	0x20066	6	6	sym.imp.setsockopt	native_stub_00020060_sym_imp_setsockopt	import_plt	1	1	0	2	0	0	0	0	0	int sym.imp.setsockopt (int sockfd, int level, int optname, void *optval, socklen_t optlen);
.plt	0x20070	0x20076	6	6	sym.imp.sysconf	native_stub_00020070_sym_imp_sysconf	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.sysconf ();
.plt	0x20080	0x20086	6	6	sym.imp.getpid	native_stub_00020080_sym_imp_getpid	import_plt	1	1	0	1	0	0	0	0	0	int sym.imp.getpid ();
.plt	0x20090	0x20096	6	6	sym.imp.pthread_mutex_init	native_stub_00020090_sym_imp_pthread_mutex_init	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.pthread_mutex_init ();
.plt	0x200a0	0x200a6	6	6	sym.imp.fgets	native_stub_000200a0_sym_imp_fgets	import_plt	1	1	0	3	0	0	0	0	0	char *sym.imp.fgets (char *s, int size, FILE *stream);
.plt	0x200b0	0x200b6	6	6	sym.imp.__towupper_l	native_stub_000200b0_sym_imp_towupper_l	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.__towupper_l ();
.plt	0x200c0	0x200c6	6	6	fcn.000200c0	native_stub_000200c0_fcn_000200c0	import_plt	1	1	0	24	0	0	0	0	0	fcn.000200c0 ();
.plt	0x200d0	0x200d6	6	6	sym.imp.__wcsxfrm_l	native_stub_000200d0_sym_imp_wcsxfrm_l	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.__wcsxfrm_l ();
.plt	0x200e0	0x200e6	6	6	sym.imp.__fxstat64	native_stub_000200e0_sym_imp_fxstat64	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.__fxstat64 ();
.plt	0x200f0	0x200f6	6	6	sym.imp.iconv_open	native_stub_000200f0_sym_imp_iconv_open	import_plt	1	1	0	4	0	0	0	0	0	sym.imp.iconv_open ();
.plt	0x20100	0x20106	6	6	sym.imp.getpwuid	native_stub_00020100_sym_imp_getpwuid	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.getpwuid ();
.plt	0x20110	0x20116	6	6	fcn.00020110	native_stub_00020110_fcn_00020110	import_plt	1	1	0	44	0	0	0	0	0	fcn.00020110 ();
.plt	0x20130	0x20136	6	6	fcn.00020130	native_stub_00020130_fcn_00020130	import_plt	1	1	0	2	0	0	0	0	0	fcn.00020130 ();
.plt	0x20140	0x20146	6	6	sym.imp._Unwind_GetLanguageSpecificData	native_stub_00020140_sym_imp_Unwind_GetLanguageSpecificData	import_plt	1	1	0	1	0	0	0	0	0	sym.imp._Unwind_GetLanguageSpecificData ();
.plt	0x20150	0x20156	6	6	sym.imp.vswprintf	native_stub_00020150_sym_imp_vswprintf	import_plt	1	1	0	1	0	0	0	0	0	int sym.imp.vswprintf (wchar_t *s, size_t n, const wchar_t *format, va_list arg);
.plt	0x20160	0x20166	6	6	fcn.00020160	native_stub_00020160_fcn_00020160	import_plt	1	1	0	16	0	0	0	0	0	fcn.00020160 ();
.plt	0x20170	0x20176	6	6	sym.imp.__udivti3	native_stub_00020170_sym_imp_udivti3	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.__udivti3 ();
.plt	0x20180	0x20186	6	6	sym.imp._Unwind_Resume_or_Rethrow	native_stub_00020180_sym_imp_Unwind_Resume_or_Rethrow	import_plt	1	1	0	1	0	0	0	0	0	sym.imp._Unwind_Resume_or_Rethrow ();
.plt	0x20190	0x20196	6	6	sym.imp.ungetc	native_stub_00020190_sym_imp_ungetc	import_plt	1	1	0	3	0	0	0	0	0	int sym.imp.ungetc (int c, FILE *stream);
.plt	0x201a0	0x201a6	6	6	sym.imp.__wcscoll_l	native_stub_000201a0_sym_imp_wcscoll_l	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.__wcscoll_l ();
.plt	0x201b0	0x201b6	6	6	sym.imp.__popcountdi2	native_stub_000201b0_sym_imp_popcountdi2	import_plt	1	1	0	5	0	0	0	0	0	sym.imp.__popcountdi2 ();
.plt	0x201c0	0x201c6	6	6	sym.imp.fputc	native_stub_000201c0_sym_imp_fputc	import_plt	1	1	0	1	0	0	0	0	0	int sym.imp.fputc (int c, FILE *stream);
.plt	0x201d0	0x201d6	6	6	sym.imp.freeaddrinfo	native_stub_000201d0_sym_imp_freeaddrinfo	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.freeaddrinfo ();
.plt	0x201e0	0x201e6	6	6	sym.imp.free	native_stub_000201e0_sym_imp_free	import_plt	1	1	0	127	0	0	0	0	0	void sym.imp.free (void *ptr);
.plt	0x201f0	0x201f6	6	6	sym.imp.secure_getenv	native_stub_000201f0_sym_imp_secure_getenv	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.secure_getenv ();
.plt	0x20200	0x20206	6	6	sym.imp.strlen	native_stub_00020200_sym_imp_strlen	import_plt	1	1	0	177	0	0	0	0	0	size_t sym.imp.strlen (const char *s);
.plt	0x20210	0x20216	6	6	fcn.00020210	native_stub_00020210_fcn_00020210	import_plt	1	1	0	35	0	0	0	0	0	fcn.00020210 ();
.plt	0x20220	0x20226	6	6	sym.imp.ferror	native_stub_00020220_sym_imp_ferror	import_plt	1	1	0	1	0	0	0	0	0	int sym.imp.ferror (FILE *stream);
.plt	0x20230	0x20236	6	6	sym.imp.pthread_create	native_stub_00020230_sym_imp_pthread_create	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.pthread_create ();
.plt	0x20240	0x20246	6	6	sym.imp.wmemchr	native_stub_00020240_sym_imp_wmemchr	import_plt	1	1	0	32	0	0	0	0	0	wchar_t*sym.imp.wmemchr (wchar_t *s, wchar_t c, size_t n);
.plt	0x20250	0x20256	6	6	sym.imp.opendir	native_stub_00020250_sym_imp_opendir	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.opendir ();
.plt	0x20260	0x20266	6	6	sym.imp.__xstat	native_stub_00020260_sym_imp_xstat	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.__xstat ();
.plt	0x20270	0x20276	6	6	sym.imp.pclose	native_stub_00020270_sym_imp_pclose	import_plt	1	1	0	1	0	0	0	0	0	int sym.imp.pclose (FILE *stream);
.plt	0x20280	0x20286	6	6	sym.imp.pthread_cond_init	native_stub_00020280_sym_imp_pthread_cond_init	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.pthread_cond_init ();
.plt	0x20290	0x20296	6	6	sym.imp.__xpg_basename	native_stub_00020290_sym_imp_xpg_basename	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.__xpg_basename ();
.plt	0x202a0	0x202a6	6	6	sym.imp._Unwind_RaiseException	native_stub_000202a0_sym_imp_Unwind_RaiseException	import_plt	1	1	0	1	0	0	0	0	0	sym.imp._Unwind_RaiseException ();
.plt	0x202b0	0x202b6	6	6	sym.imp.__ctype_get_mb_cur_max	native_stub_000202b0_sym_imp_ctype_get_mb_cur_max	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.__ctype_get_mb_cur_max ();
.plt	0x202c0	0x202c6	6	6	sym.imp.realpath	native_stub_000202c0_sym_imp_realpath	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.realpath ();
.plt	0x202d0	0x202d6	6	6	sym.imp.wctob	native_stub_000202d0_sym_imp_wctob	import_plt	1	1	0	4	0	0	0	0	0	int sym.imp.wctob (wint_t c);
.plt	0x202e0	0x202e6	6	6	sym.imp.__wcsftime_l	native_stub_000202e0_sym_imp_wcsftime_l	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.__wcsftime_l ();
.plt	0x202f0	0x202f6	6	6	sym.imp.__iswctype_l	native_stub_000202f0_sym_imp_iswctype_l	import_plt	1	1	0	3	0	0	0	0	0	sym.imp.__iswctype_l ();
.plt	0x20300	0x20306	6	6	sym.imp.readdir	native_stub_00020300_sym_imp_readdir	import_plt	1	1	0	3	0	0	0	0	0	sym.imp.readdir ();
.plt	0x20310	0x20316	6	6	sym.imp.__tls_get_addr	native_stub_00020310_sym_imp_tls_get_addr	import_plt	1	1	0	15	0	0	0	0	0	sym.imp.__tls_get_addr ();
.plt	0x20320	0x20326	6	6	sym.imp.mbstowcs	native_stub_00020320_sym_imp_mbstowcs	import_plt	1	1	0	2	0	0	0	0	0	size_t sym.imp.mbstowcs (wchar_t *pwcs, const char *s, size_t n);
.plt	0x20330	0x20336	6	6	sym.imp.fdopen	native_stub_00020330_sym_imp_fdopen	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.fdopen ();
.plt	0x20340	0x20346	6	6	sym.imp.syscall	native_stub_00020340_sym_imp_syscall	import_plt	1	1	0	3	0	0	0	0	0	sym.imp.syscall ();
.plt	0x20350	0x20356	6	6	sym.imp.memfd_create	native_stub_00020350_sym_imp_memfd_create	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.memfd_create ();
.plt	0x20360	0x20366	6	6	sym.imp.iconv	native_stub_00020360_sym_imp_iconv	import_plt	1	1	0	4	0	0	0	0	0	sym.imp.iconv ();
.plt	0x20370	0x20376	6	6	sym.imp.dlclose	native_stub_00020370_sym_imp_dlclose	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.dlclose ();
.plt	0x20380	0x20386	6	6	fcn.00020380	native_stub_00020380_fcn_00020380	import_plt	1	1	0	6	0	0	0	0	0	fcn.00020380 ();
.plt	0x20390	0x20396	6	6	sym.imp.pthread_self	native_stub_00020390_sym_imp_pthread_self	import_plt	1	1	0	7	0	0	0	0	0	sym.imp.pthread_self ();
.plt	0x203b0	0x203b6	6	6	fcn.000203b0	native_stub_000203b0_fcn_000203b0	import_plt	1	1	0	35	0	0	0	0	0	fcn.000203b0 ();
.plt	0x203d0	0x203d6	6	6	sym.imp.pthread_join	native_stub_000203d0_sym_imp_pthread_join	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.pthread_join ();
.plt	0x203e0	0x203e6	6	6	sym.imp.__newlocale	native_stub_000203e0_sym_imp_newlocale	import_plt	1	1	0	2	0	0	0	0	0	sym.imp.__newlocale ();
.plt	0x203f0	0x203f6	6	6	sym.imp.poll	native_stub_000203f0_sym_imp_poll	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.poll ();
.plt	0x20400	0x20406	6	6	sym.imp.pthread_mutex_trylock	native_stub_00020400_sym_imp_pthread_mutex_trylock	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.pthread_mutex_trylock ();
.plt	0x20410	0x20416	6	6	sym.imp.gmtime_r	native_stub_00020410_sym_imp_gmtime_r	import_plt	1	1	0	3	0	0	0	0	0	sym.imp.gmtime_r ();
.plt	0x20420	0x20426	6	6	sym.imp.strerror	native_stub_00020420_sym_imp_strerror	import_plt	1	1	0	3	0	0	0	0	0	char *sym.imp.strerror (int errnum);
.plt	0x20430	0x20436	6	6	sym.imp.epoll_ctl	native_stub_00020430_sym_imp_epoll_ctl	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.epoll_ctl ();
.plt	0x20440	0x20446	6	6	sym.imp.strstr	native_stub_00020440_sym_imp_strstr	import_plt	1	1	0	5	0	0	0	0	0	char *sym.imp.strstr (const char *s1, const char *s2);
.plt	0x20450	0x20456	6	6	sym.imp.rewind	native_stub_00020450_sym_imp_rewind	import_plt	1	1	0	2	0	0	0	0	0	void sym.imp.rewind (FILE *stream);
.plt	0x20460	0x20466	6	6	sym.imp.getsockopt	native_stub_00020460_sym_imp_getsockopt	import_plt	1	1	0	1	0	0	0	0	0	int sym.imp.getsockopt (int sockfd, int level, int optname, void *optval, socklen_t *optlen);
.plt	0x20470	0x20476	6	6	fcn.00020470	native_stub_00020470_fcn_00020470	import_plt	1	1	0	1	0	0	0	0	0	fcn.00020470 ();
.plt	0x20480	0x20486	6	6	fcn.00020480	native_stub_00020480_fcn_00020480	import_plt	1	1	0	4	0	0	0	0	0	fcn.00020480 ();
.plt	0x20490	0x20496	6	6	sym.imp.fputs	native_stub_00020490_sym_imp_fputs	import_plt	1	1	0	3	0	0	0	0	0	int sym.imp.fputs (const char *s, FILE *stream);
.plt	0x204a0	0x204a6	6	6	sym.imp.lseek	native_stub_000204a0_sym_imp_lseek	import_plt	1	1	0	0	0	0	0	0	0	sym.imp.lseek ();
.plt	0x204b0	0x204b6	6	6	sym.imp.readlink	native_stub_000204b0_sym_imp_readlink	import_plt	1	1	0	2	0	0	0	0	0	int sym.imp.readlink (const char *path, char *buf, int bufsize);
.plt	0x204c0	0x204c6	6	6	sym.imp.atoi	native_stub_000204c0_sym_imp_atoi	import_plt	1	1	0	1	0	0	0	0	0	int sym.imp.atoi (const char *str);
.plt	0x204d0	0x204d6	6	6	sym.imp.connect	native_stub_000204d0_sym_imp_connect	import_plt	1	1	0	2	0	0	0	0	0	ssize_t sym.imp.connect (int socket, void *addr, size_t addrlen);
.plt	0x204e0	0x204e6	6	6	sym.imp.mbsrtowcs	native_stub_000204e0_sym_imp_mbsrtowcs	import_plt	1	1	0	12	0	0	0	0	0	size_t sym.imp.mbsrtowcs (wchar_t *dst, const char * *src, size_t len, mbstate_t *ps);
.plt	0x204f0	0x204f6	6	6	sym.imp.towlower	native_stub_000204f0_sym_imp_towlower	import_plt	1	1	0	1	0	0	0	0	0	wint_t sym.imp.towlower (wint_t wc);
.plt	0x20500	0x20506	6	6	sym.imp.wcrtomb	native_stub_00020500_sym_imp_wcrtomb	import_plt	1	1	0	2	0	0	0	0	0	size_t sym.imp.wcrtomb (char *s, wchar_t wc, mbstate_t *ps);
.plt	0x20510	0x20516	6	6	sym.imp.putwc	native_stub_00020510_sym_imp_putwc	import_plt	1	1	0	2	0	0	0	0	0	wint_t sym.imp.putwc (wchar_t c, FILE *stream);
.plt	0x20530	0x20536	6	6	sym.imp.putc	native_stub_00020530_sym_imp_putc	import_plt	1	1	0	1	0	0	0	0	0	int sym.imp.putc (int c, FILE *stream);
.plt	0x20540	0x20546	6	6	fcn.00020540	native_stub_00020540_fcn_00020540	import_plt	1	1	0	378	0	0	0	0	0	fcn.00020540 ();
.plt	0x20550	0x20556	6	6	fcn.00020550	native_stub_00020550_fcn_00020550	import_plt	1	1	0	15	0	0	0	0	0	fcn.00020550 ();
.plt	0x20560	0x20566	6	6	sym.imp.signal	native_stub_00020560_sym_imp_signal	import_plt	1	1	0	2	0	0	0	0	0	void sym.imp.signal (int sig, void *func);
.plt	0x20570	0x20576	6	6	sym.imp.memmove	native_stub_00020570_sym_imp_memmove	import_plt	1	1	0	55	0	0	0	0	0	void *sym.imp.memmove (void *s1, const void *s2, size_t n);
.plt	0x20580	0x20586	6	6	sym.imp.strchr	native_stub_00020580_sym_imp_strchr	import_plt	1	1	0	1	0	0	0	0	0	char *sym.imp.strchr (const char *s, int c);
.plt	0x20590	0x20596	6	6	fcn.00020590	native_stub_00020590_fcn_00020590	import_plt	1	1	0	1	0	0	0	0	0	fcn.00020590 ();
.plt	0x205a0	0x205a6	6	6	sym.imp.socket	native_stub_000205a0_sym_imp_socket	import_plt	1	1	0	1	0	0	0	0	0	int sym.imp.socket (int domain, int type, int protocol);
.plt	0x205b0	0x205b6	6	6	sym.imp.vsnprintf	native_stub_000205b0_sym_imp_vsnprintf	import_plt	1	1	0	4	0	0	0	0	0	int sym.imp.vsnprintf (char *s, size_t size, const char *format, va_list arg);
.plt	0x205c0	0x205c6	6	6	sym.imp.fread	native_stub_000205c0_sym_imp_fread	import_plt	1	1	0	12	0	0	0	0	0	size_t sym.imp.fread (void *ptr, size_t size, size_t nmemb, FILE *stream);
.plt	0x205d0	0x205d6	6	6	sym.imp.wmemmove	native_stub_000205d0_sym_imp_wmemmove	import_plt	1	1	0	9	0	0	0	0	0	wchar_t*sym.imp.wmemmove (wchar_t *s1, const wchar_t *s2, size_t n);
.plt	0x205e0	0x205e6	6	6	fcn.000205e0	native_stub_000205e0_fcn_000205e0	import_plt	1	1	0	1	0	0	0	0	0	fcn.000205e0 ();
.plt	0x205f0	0x205f6	6	6	sym.imp.getenv	native_stub_000205f0_sym_imp_getenv	import_plt	1	1	0	3	0	0	0	0	0	char *sym.imp.getenv (const char *name);
.plt	0x20600	0x20606	6	6	sym.imp.alarm	native_stub_00020600_sym_imp_alarm	import_plt	1	1	0	1	0	0	0	0	0	sym.imp.alarm ();
