entry	target	observation	observed_events	delta	shape	tail_site	static_stop	top_targets	state_update_count	flag_update_count	branch_count	ip_reads	state_static_pct	state_static_mismatches	state_affine_status	state_affine_cv_status	state_affine_cv_pct	state_affine_terms	static_dispatch_pct	static_dispatch_mismatches	static_ip_pct	static_ip_mismatches	dispatch_model	dispatch_model_pct	dispatch_model_events	dispatch_affine_cv_status	dispatch_affine_cv_pct	dispatch_affine_terms	transfer_expr_events	transfer_expr_target_pct	transfer_expr_ip_pct	transfer_expr_unique_slot_exprs	transfer_expr_unique_ip_exprs	transfer_expr_top_slot_exprs	transfer_expr_top_ip_exprs	path_profile_events	path_profile_unique_paths	path_profile_branch_sites	path_profile_top_paths	branch_predicate_events	branch_predicate_unknown_events	branch_predicate_unknown_pct	branch_predicate_top_classes	branch_predicate_top_unknown_sites	branch_predicate_top_unknown_conditions	branch_gpr_predicate_events	branch_gpr_predicate_unknown_events	branch_gpr_predicate_unknown_pct	branch_gpr_predicate_top_classes	branch_gpr_predicate_top_unknown_sites	branch_gpr_predicate_top_unknown_conditions	long_branch_events	long_branch_variants	long_branch_operand_lens	long_branch_operand_shapes	long_branch_top_ir	sampled_operand_events	sampled_operand_variants	sampled_operand_lens	sampled_operand_shapes	sampled_operand_top_ir	target_reg	slot_kind	slot_reg_or_temp	byte_index_reg	static_load_site	static_index_add_site	tail_role_events	decode_signature	dispatch_skeleton	final_state_expr
290	0xb4c00	exact	27	+0x5	CCEEE	0xb4eda	0xb4eea	257@0xadbfd:17,108@0x8f24b:10	2	1	5	0xb4c9a:u16_0,0xb4cbc:byte0,0xb4d7d:b4,0xb4de5:u16_0,0xb4e4a:u16_2	100.0	0	fit	robust	100.0	12	100.0	0	100.0	0	static_100	100.0	17	robust	100.0	2	17	100.0	100.0	1	1	17=(mask32((mask32(u16_2 + (mask32(state0 | (mask32(flags0 & 0x3acb356d)))))) ^ 0x29d9517b)) & 0xffff	17=0x5	17	1	0xb4cc0,0xb4cd4,0xb4ce5,0xb4cfb,0xb4d9d	17:8f4e1239977a47c6:0xb4cc0:jne:1;0xb4cd4:jne:1;0xb4ce5:jne:1;0xb4cfb:jne:0;0xb4d9d:je:0	85	0	0.0				85	0	0.0														r11	consumed_slot	rdx	r15	0xb4eb8	0xb4eab	17	IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x10f/8:mov;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11	state0 | flags0 & 0x3acb356d & u16_2 + state0 | flags0 & 0x3acb356d ^ 0x29d9517b
291	0xb4edd	exact	479	+0x4	VVVV	0xb540d	0xb541d	79@0x885b0:95,292@0xb540f:77,330@0xbc9b8:69,18@0x7be9b:68,48@0x82477:25,66@0x855ff:16	5	5	4	0xb4ee7:byte0,0xb4f66:byte0,0xb5064:byte0,0xb5074:u16_0,0xb5318:u16_2	100.0	0	fit	partial	89.7	838	100.0	0	100.0	0	static_100	100.0	311	partial	89.7	248	128	100.0	100.0	2	1	84=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 ^ flags0)) ^ (mask32(u16_0 - (mask32(flags0 ^ 0x12648cbe)))))) - (mask32((mask32((mask32(flags0 ^ 0x12648cbe)) ^ 0x2e91bd1c)) + 0x610956a9)))) & (mask32((mask32((mask32((mask32((mask32(flags0 ^ 0x12648cbe)) ^ 0x2e91bd1c)) | 0x55d764bb)) ^ 0...#e630c000dc4d;44=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 ^ flags0)) ^ (mask32(u16_0 - (mask32((mask32(flags0 ^ 0x5acd2fa)) ^ 0x12648cbe)))))) - (mask32((mask32((mask32((mask32(flags0 ^ 0x5acd2fa)) ^ 0x12648cbe)) ^ 0x2e91bd1c)) + 0x610956a9)))) & (mask32((mask32((mask32((mask32((mask32((mask32(fla...#f51d194d0649	128=0x4	311	2	0xb4f4a,0xb4f8e,0xb4fd9,0xb5234	200:ddc91461f8e63b16:0xb4f4a:je:?;0xb4f8e:je:1;0xb4fd9:je:0;0xb5234:je:0|111:9e0d4514e47a2add:0xb4f4a:je:?;0xb4f8e:je:0;0xb4fd9:je:0;0xb5234:je:0	512	128	25.0	live_in_reg:128	0xb4f4a:je:live_in_reg:128	0xb4f46:cmp:r9b, 0:low8(live_in(r9))(?livein_r9) ? 0x0(0x0):zf=None:constant,live_in_reg,unknown:128:128	512	0	0.0														rdx	consumed_slot	r9	r10	0xb53d1	0xb53bb	311	IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx	state0 ^ flags0 ^ u16_0 - flags0 ^ 0x5acd2fa ^ 0x12648cbe - flags0 ^ 0x5acd2fa ^ 0x12648cbe ^ 0x2e91bd1c + 0x610956a9 & flags0 ^ 0x5acd2fa ^ 0x12648cbe ^ 0x2e91bd1c | 0x55d764bb ^ 0x17a0094a - 0x1f6881d8 | u16_2 + state0 ^ flags0 ^ u16_0 - flags0 ^ 0x5acd2fa ^ 0x12648cbe - flags0 ^ 0x5acd2fa ^ 0x12648cbe ^ 0x2e91bd1c + 0x610956a9 & flags0 ^ 0x5acd2fa ^ 0x12648cbe ^ 0x2e91bd1c | 0x55d764bb ^ 0x17a0094a - 0x1f6881d8 + 0xa61c44c
292	0xb540f	exact	651	+0x5	EVVVV	0xb593d	0xb594d	185@0x9d964:259,350@0xc1926:64,307@0xb8064:64,317@0xba1e2:34,90@0x8b334:34,199@0xa0631:28	3	2	6	0xb54c7:byte0,0xb5540:u16_1,0xb5681:b0,0xb5818:u16_3	100.0	0	fit	partial	94.3	219	100.0	0	100.0	0	static_100	100.0	476	partial	94.3	224	128	100.0	100.0	1	1	128=(mask32((mask32(u16_3 ^ (mask32((mask32(state0 | flags0)) + (mask32(u16_1 - (mask32(state0 | flags0)))))))) + 0x628c34bc)) & 0xffff	128=0x5	476	7	0xb5688,0xb56bb,0xb56c8,0xb56f3,0xb5771,0xb57c8	389:0ad9e3ae8721cba8:0xb5688:jne:0;0xb56bb:jne:1;0xb56c8:jne:1;0xb56f3:jne:1;0xb5771:je:?;0xb57c8:je:0|26:d2f4776235d71434:0xb5688:jne:1;0xb56bb:jne:1;0xb56c8:jne:0;0xb56f3:jne:1;0xb5771:je:?;0xb57c8:je:0|22:71211457091f54df:0xb5688:jne:1;0xb56bb:jne:1;0xb56c8:jne:1;0xb56f3:jne:0;0xb5771:je:?;0xb57c8:je:0|21:533c896a11f15624:0xb5688:jne:1;0xb56bb:jne:1;0xb56c8:jne:0;0xb56f3:jne:1;0xb5771:je:?;0xb57c8:je:1|13:d36cba5d23b786af:0xb5688:jne:1;0xb56bb:jne:1;0xb56c8:jne:1;0xb56f3:jne:0;0xb5771:je:?;0xb57c8:je:1	768	128	16.7	unknown_frame_field:128	0xb5771:je:unknown_frame_field:128	0xb576e:cmp:bl, 0:low8(((((((0x0 & 0x40) ^ (frame + 0x23)) & 0x2) ^ (frame + 0x23)) + 0xffff) & frame+0x81))(?binop) ? 0x0(0x0):zf=None:constant,derived_unknown,frame_pointer,unknown,unknown_frame_field:128:128	768	0	0.0														rbx	consumed_slot	r14	r9	0xb590a	0xb58f2	476	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rbx;RF+0x81/8:mov	state0 | flags0 + u16_1 - state0 | flags0 & u16_3 ^ state0 | flags0 + u16_1 - state0 | flags0 + 0x628c34bc
293	0xb593f	unobserved	0	-	-	0xb5d7a	0xb5d8a		4	5	1	0xb59b0:u32_0,0xb5ba3:byte0,0xb5bc1:byte0,0xb5c90:u16_8																																																									IPADV+0x8;RIP+0x8/2:movzx;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x8;RIP+0x8/2:movzx;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rcx	state0 + u32_0 ^ flags0 | 0x18ec5db5 & 0x2a26c115 ^ flags0 | 0x18ec5db5 ^ 0x77a19d87 - 0x79e5d6a1 & 0x2b2bf075 | 0x1ed6f586 & 0x32259d7e
294	0xb5d7c	unobserved	0	-	-	0xb60dd	0xb60ed		1	0	8	0xb5dbd:u16_0,0xb5dea:b4,0xb6051:u16_2																																																									IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14	state0 & u16_2 ^ state0
295	0xb60e0	exact	980	+0x5	CCVVC	0xb625a	0xb626a	258@0xadf2c:218,28@0x7e390:184,66@0x855ff:183,64@0x85059:100,43@0x8173d:97,157@0x98a9a:92	1	0	0	0xb6101:b4,0xb6152:u16_0,0xb61d6:u16_2	100.0	0	fit	partial	79.5	283	100.0	0	100.0	0	static_100	100.0	190	partial	47.4	0	128	100.0	100.0	1	1	128=(mask32(u16_2 - 0x396ecbf2)) & 0xffff	128=0x5	190	1		190:e3b0c44298fc1c14:-																							r15	live_slot	r8				190	IPADV+0x2;RIP+0x2/2:movzx;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0xa/8:mov;IPADV+0x2;RF+0x10f/8:mov;RIP+0x2/2:movzx;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r15	state0 | u16_2 - 0x396ecbf2
296	0xb625d	unobserved	0	-	-	0xb64d5	0xb64e5		1	0	5	0xb62f5:byte0,0xb63bb:b0,0xb63f6:u16_1,0xb6452:u16_3																																																									IPADV+0x3;RIP+0x3/2:movzx;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi	state0 - u16_3 - 0x1240ca15
297	0xb64d7	exact	20640	+0x3	VVV	0xb68ff	0xb690f	347@0xc088d:1305,258@0xadf2c:1285,340@0xbf435:1194,114@0x90319:909,123@0x91a59:902,43@0x8173d:896	5	4	5	0xb65bd:byte0,0xb66cb:b0,0xb6832:u16_1	100.0	0	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	static_100	100.0	6483	no_train_fit	0.0	0	128	100.0	100.0	2	1	90=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32(state0 - 0x48220942)) | flags0)) ^ 0x6b7f38b7)) + (mask32((mask32(b0 + (mask32((mask32((mask32(state0 - 0x48220942)) | flags0)) ^ 0x6b7f38b7)))) + flags0)))))) ^ 0x9f24ccb)) & 0xffff;38=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32(state0 - 0x48220942)) | (mask32((mask32(flags0 + 0x283684b4)) ^ 0x4a5a939a)))) ^ 0x6b7f38b7)) + (mask32((mask32(b0 + (mask32((mask32((mask32(state0 - 0x48220942)) | (mask32((mask32(flags0 + 0x283684b4)) ^ 0x4a5a939a)))) ^ 0x6b7f38b7)))) + (mask32(...#d4d3083a81fb	128=0x3	6483	2	0xb64f9,0xb651f,0xb654f,0xb65c8,0xb65f5	4530:544fc165c2f587e5:0xb64f9:je:?;0xb651f:je:?;0xb654f:je:1;0xb65c8:je:0;0xb65f5:je:1|1953:dd7429ceb8820140:0xb64f9:je:?;0xb651f:je:?;0xb654f:je:0;0xb65c8:je:0;0xb65f5:je:1	640	256	40.0	live_in_reg:256	0xb64f9:je:live_in_reg:128,0xb651f:je:live_in_reg:128	0xb64f5:cmp:sil, 0:low8(live_in(rsi))(?livein_rsi) ? 0x0(0x0):zf=None:constant,live_in_reg,unknown:128:128,0xb651b:cmp:sil, 0:low8(live_in(rsi))(?livein_rsi) ? 0x0(0x0):zf=None:constant,live_in_reg,unknown:128:128	640	0	0.0														r13	live_slot	rcx	r15			6487	IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:sub;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:sub;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13	state0 - 0x48220942 | flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x6b7f38b7 + b0 + state0 - 0x48220942 | flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x6b7f38b7 + flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb - u16_1 - state0 - 0x48220942 | flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x6b7f38b7 + b0 + state0 - 0x48220942 | flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x6b7f38b7 + flags0 + 0x283684b4 ^ 0x4a5a939a | 0x6650e9bb ^ 0x9f24ccb
298	0xb6902	unobserved	0	-	-	0xb6bb7	0xb6bc7		0	0	1	0xb6970:u16_5,0xb697a:u16_3,0xb69e9:u16_0,0xb6a8a:u16_5,0xb6aa1:u16_3,0xb6abc:u16_5 + (Ptr(kind='frame', off=0)),0xb6b2a:u16_7																																																									IPADV+0x7;RIP+0x7/2:movzx;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x7;RIP+0x7/2:movzx;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r10	state0
299	0xb6bba	sampled_backedge	2	-0x7fe6	sampled	0xb708a	0xb709a	169@0x9af18:1,310@0xb8556:1	5	3	4	0xb6bd5:u32_0,0xb6c00:u16_4,0xb6cba:byte0,0xb6da9:u16_0,0xb6fed:u16_2																																													2	2	2=0x6	2=u16_0@+0x0,u32_0@+0x0,u16_2@+0x2,u16_4@+0x4	1=sampled operand footprint 0x6, observed target table[169], delta -0x7fe6;1=sampled operand footprint 0x6, observed target table[310], delta -0xcf8b								IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12;RF+0x60/8:mov	state0 & 0x2b7e7713 & 0x515f6307 - u16_0 + state0 & 0x2b7e7713 & 0x515f6307 + flags0 & 0x742354d + 0x2ff05a2b | flags0 & 0x742354d + 0x2ff05a2b & 0x1011ba33 ^ u16_2 - state0 & 0x2b7e7713 & 0x515f6307 - u16_0 + state0 & 0x2b7e7713 & 0x515f6307 + flags0 & 0x742354d + 0x2ff05a2b | flags0 & 0x742354d + 0x2ff05a2b & 0x1011ba33
300	0xb6c36	exact	3190	+0x4	VVVV	0xb708a	0xb709a	258@0xadf2c:517,220@0xa522e:355,183@0x9d495:268,337@0xbec0e:262,333@0xbd8af:262,185@0x9d964:260	5	3	4	0xb6cba:byte0,0xb6da9:u16_0,0xb6fed:u16_2	100.0	0	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	static_100	100.0	2210	no_train_fit	0.0	0	128	100.0	100.0	2	1	120=(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + flags0)))) | (mask32(flags0 & 0x1011ba33)))))) & 0xffff;8=(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + (mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)))))) | (mask32((mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)) & 0x1011ba33)))))) & 0xffff	128=0x4	2210	2	0xb6c57,0xb6c87,0xb6d00,0xb6f5c	1655:b75ed1b046c72a97:0xb6c57:je:?;0xb6c87:je:0;0xb6d00:je:1;0xb6f5c:je:0|555:272bfb1d05f8b9ef:0xb6c57:je:?;0xb6c87:je:0;0xb6d00:je:0;0xb6f5c:je:0	512	128	25.0	live_in_reg:128	0xb6c57:je:live_in_reg:128	0xb6c53:cmp:r8b, 0:low8(live_in(r8))(?livein_r8) ? 0x0(0x0):zf=None:constant,live_in_reg,unknown:128:128	512	0	0.0														r12	live_slot	r14	rcx			2214	IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12;RF+0x60/8:mov	state0 & 0x2b7e7713 & 0x515f6307 - u16_0 + state0 & 0x2b7e7713 & 0x515f6307 + flags0 & 0x742354d + 0x2ff05a2b | flags0 & 0x742354d + 0x2ff05a2b & 0x1011ba33 ^ u16_2 - state0 & 0x2b7e7713 & 0x515f6307 - u16_0 + state0 & 0x2b7e7713 & 0x515f6307 + flags0 & 0x742354d + 0x2ff05a2b | flags0 & 0x742354d + 0x2ff05a2b & 0x1011ba33
301	0xb708d	exact	4380	+0x5	CCCVV	0xb7583	0xb7593	160@0x994cf:954,198@0xa037e:729,173@0x9ba74:669,352@0xc1ec4:627,256@0xad849:458,144@0x95887:350	2	4	6	0xb73ae:b0,0xb7429:u16_1,0xb74c3:u16_3	100.0	0	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	static_100	100.0	2037	no_train_fit	0.0	0	128	100.0	100.0	1	1	128=(mask32((mask32(u16_3 - (mask32(state0 & flags0)))) - 0x2c0febdf)) & 0xffff	128=0x5	2037	2	0xb7140,0xb71c5,0xb720a,0xb726f,0xb72a8,0xb73b9	1452:cac34de3c2598035:0xb7140:je:?;0xb71c5:je:?;0xb720a:je:?;0xb726f:je:1;0xb72a8:je:?;0xb73b9:je:1|585:160997191ae410ee:0xb7140:je:?;0xb71c5:je:?;0xb720a:je:?;0xb726f:je:0;0xb72a8:je:?;0xb73b9:je:1	768	512	66.7	unknown_frame_field:256,derived_live_in:128,live_in_reg:128	0xb7140:je:derived_live_in:128,0xb71c5:je:unknown_frame_field:128,0xb720a:je:live_in_reg:128,0xb72a8:je:unknown_frame_field:128	0xb713d:cmp:cl, 0:low8((((((frame + 0x170) & (frame + 0x23)) - live_in(rbx)) + 0x10) | (frame + 0x81)))(?binop) ? 0x0(0x0):zf=None:constant,derived_live_in,derived_unknown,frame_pointer,live_in_reg,unknown:128:128,0xb71c2:cmp:bl, 0:low8((frame+0x0 ^ 0xda3b7d9))(?binop) ? 0x0(0x0):zf=None:constant,derived_unknown,unknown,unknown_frame_field:128:128,0xb7206:cmp:r9b, 0:low8(live_in(r9))(?livein_r9) ? 0x0(0x0):zf=None:constant,live_in_reg,unknown:128:128,0xb72a4:cmp:dil, 0:low8(frame+0x81)(?frame_81) ? 0x0(0x0):zf=None:constant,unknown,unknown_frame_field:128:128	768	0	0.0														r8	live_slot	rax	rbx			2037	IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8	state0 & flags0 ^ u16_3 - state0 & flags0 - 0x2c0febdf
302	0xb7586	sampled_backedge	109	-0x40	sampled	0xb7699	0xb76a9	171@0x9b4b3:70,165@0x9a24c:35,354@0xc2241:4	0	0	1	0xb75cb:u16_0,0xb7642:u32_4,0xb7644:u32_4																																								109	9	109=0x8	109=target_u32@+0,delta_u32@+4	39=next = table[171], ip -= 0x40;25=next = table[171], ip += 0x22;22=next = table[165], ip -= 0x40;9=next = table[165], ip -= 0x55d;5=next = table[171], ip -= 0x2ce						r12	live_slot	r10				11	IPADV+0x0;RIP+0x0/2:mov;TDYN;RTdyn/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:r12	state0
303	0xb769c	unobserved	0	-	-	0xb78ad	0xb78bd		0	1	1	0xb76b7:u16_2,0xb76e0:u16_0,0xb7749:u16_4,0xb7763:u16_2,0xb7789:u16_6,0xb781e:u16_0																																																									IPADV+0x0;RIP+0x0/2:movzx;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r9	state0
304	0xb7717	unobserved	0	-	-	0xb78ad	0xb78bd		0	1	1	0xb7749:u16_4,0xb7763:u16_2,0xb7789:u16_6,0xb781e:u16_0																																																									IPADV+0x0;RIP+0x0/2:movzx;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r9	state0
305	0xb78b0	exact	10874	+0x4	VVCC	0xb7bb8	0xb7bc8	307@0xb8064:1290,189@0x9e7af:771,297@0xb64d7:684,28@0x7e390:581,338@0xbf128:576,199@0xa0631:546	1	3	9	0xb7904:byte0,0xb796e:u16_2,0xb7a28:byte0,0xb7ad9:u16_0	100.0	0	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	static_100	100.0	2662	no_train_fit	0.0	0	128	100.0	100.0	1	1	128=(mask32(u16_0 + state0)) & 0xffff	128=0x4	2662	2	0xb78db,0xb7924,0xb7978,0xb7988,0xb79a8,0xb79b7,0xb7a13,0xb7a4c	2221:b293d29f0d3e7630:0xb78db:je:?;0xb7924:je:1;0xb7978:jne:?;0xb7988:jne:1;0xb79a8:je:0;0xb79b7:je:1;0xb7a13:je:0;0xb7a4c:je:0|441:8043a4bcdc7dc2a1:0xb78db:je:?;0xb7924:je:0;0xb7978:jne:?;0xb7988:jne:1;0xb79a8:je:0;0xb79b7:je:1;0xb7a13:je:0;0xb7a4c:je:0	1024	256	25.0	live_in_reg:128,unknown_frame_field:128	0xb78db:je:live_in_reg:128,0xb7978:jne:unknown_frame_field:128	0xb78d7:cmp:sil, 0:low8(live_in(rsi))(?livein_rsi) ? 0x0(0x0):zf=None:constant,live_in_reg,unknown:128:128,0xb7975:cmp:rsi, rdx:(u16_2 + frame)(frame+0x1e8) ? (frame+0x81 + 0x1a44e4ef)(?binop):zf=None:constant,derived_unknown,frame_pointer,unknown,unknown_frame_field,vm_bytecode:128:128	1024	0	0.0														rax	live_slot	r10	rcx			2662	IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax	state0 & u16_0 + state0
306	0xb7bba	unobserved	0	-	-	0xb8062	0xb8072		5	5	5	0xb7de3:u32_0,0xb7f88:u16_4																																																									IPADV+0x4;RIP+0x4/2:movzx;RF+0x170/4:xor;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rbx	state0 + flags0 & flags0 & 0x65f916c5 + 0x39659fc4 ^ 0x20457da & 0x3f8e5ee9 & flags0 & 0x65f916c5 + 0x39659fc4 ^ 0x6a71ecf1 & 0x3fa191c - u16_4 ^ state0 + flags0 & flags0 & 0x65f916c5 + 0x39659fc4 ^ 0x20457da & 0x3f8e5ee9 & flags0 & 0x65f916c5 + 0x39659fc4 ^ 0x6a71ecf1 & 0x3fa191c + 0x735687d1
307	0xb8064	exact	24095	+0x3	VVV	0xb837a	0xb838a	114@0x90319:1754,176@0x9c10b:1332,189@0x9e7af:1166,337@0xbec0e:1159,258@0xadf2c:1055,340@0xbf435:1046	3	1	2	0xb808b:byte0,0xb80c8:b0,0xb8134:byte0,0xb8287:u16_1	100.0	0	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	static_100	100.0	7050	no_train_fit	0.0	0	128	100.0	100.0	1	1	128=(mask32(u16_1 - 0x665a9b5)) & 0xffff	128=0x3	7050	1	0xb80ac,0xb8188	7050:594cbf6454cdfe82:0xb80ac:je:?;0xb8188:je:1	256	128	50.0	live_in_reg:128	0xb80ac:je:live_in_reg:128	0xb80a8:cmp:r13b, 0:low8(live_in(r13))(?livein_r13) ? 0x0(0x0):zf=None:constant,live_in_reg,unknown:128:128	256	0	0.0														rcx	live_slot	rdx	r13			7052	IPADV+0x1;RIP+0x1/2:movzx;TDYN;RTdyn/8:mov;WF+0xa/8:add	RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x1;RIP+0x1/2:movzx;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rcx	state0 ^ b0 - flags0 & flags0 & 0x5792b958 ^ flags0 & 0x5792b958
308	0xb837c	exact	1	+0x20	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC	0xb84a4	0xb84b4	171@0x9b4b3:1	0	0	1	0xb83bb:u16_0,0xb8433:u32_4,0xb843d:u32_4																																								246	17	246=0x8	246=target_u32@+0,delta_u32@+4	91=next = table[171], ip -= 0x51a4;64=next = table[171], ip -= 0x9de;25=next = table[171], ip -= 0x17ed;24=next = table[171], ip -= 0x40;10=next = table[171], ip -= 0x584						r10	live_slot	rdi				123	IPADV+0x0;RIP+0x0/2:mov;TDYN;RTdyn/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:r10;RF+0xa/8:mov	state0
