source_entry	source_target	path_hash	source_class	source_branch_profile	source_branch_gpr_profile	events	target_pct	ip_pct	sample_expr_events	sample_expr_target_pct	slot_expr	ip_advance	operand_layout	state_ir	flag_ir	top_actual_targets	path	validation
114	0x90319	9fb28485e66f63b4	static_validated	128/640 unknown branches (20.0%): live_in_reg:128	0/640 unknown branches (0.0%): 	359	100.0	100.0	7	100.0	7=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)) & 0x48367f78)))) ^ 0x63bb548f)) + (mask32((mask32(flags0 & (mask32(state0 | 0x6729b5bf)))) + state0)))) & 0x292b555d)) ^ (mask32((mask32(u16_2 + (...#81b58d825e9e	7=0x4	b0=var255(top=0x99:2.0%);b1=var198(top=0x77:2.9%);b2=var250(top=0xa6:2.9%);b3=var248(top=0xcf:2.6%)	0x90434: state xor= state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 | 0x90442: state xor= state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f | 0x9047d: state add= state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 | 0x904ce: state and= state0 ^ flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x48367f78 ^ 0x63bb548f + flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 & 0x292b555d | ...2 om...#b794c085653d	0x90389: flags and= flags0 & state0 | 0x6729b5bf | 0x903e9: flags sub= flags0 & state0 | 0x6729b5bf - 0x3dca653f | 0x903f9: flags xor= flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 | 0x90416: flags add= flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 | ...6 omitted... | 0x90670: flags and= flags0 & state0 | 0x6729b5bf - 0x3dca653f ^ 0x671da5f4 + state0 - 0x3b2cb159 & 0xfc7215c & 0x662844c - 0x7bdaf9d9 ^ 0x257a9d7d ^ 0x665346b9 & 0x1c8b6fee	199@0xa0631:50,268@0xb0007:29,66@0x855ff:27,37@0x80685:26,185@0x9d964:25,30@0x7e849:25,18@0x7be9b:20,297@0xb64d7:14	0x90334:je:1;0x903d9:je:1;0x904a4:je:1;0x904ed:je:1;0x9052b:je:1	target=100.0%, ip=100.0%, ok:359
183	0x9d495	7633afa8259cedcd	static_validated	0/128 unknown branches (0.0%): 	0/128 unknown branches (0.0%): 	359	100.0	100.0	70	100.0	70=(mask32((mask32(u16_2 - (mask32((mask32(state0 + 0xfaa325c)) ^ 0x694e1f66)))) - 0x1aed554c)) & 0xffff	70=0x4	b0=0xe8;b1=0x01;b2=var142(top=0xc6:8.5%);b3=var152(top=0x84:7.4%)	0x9d522: state add= state0 + 0xfaa325c | 0x9d533: state xor= state0 + 0xfaa325c ^ 0x694e1f66 | 0x9d62d: state or= state0 + 0xfaa325c ^ 0x694e1f66 | u16_2 - state0 + 0xfaa325c ^ 0x694e1f66 - 0x1aed554c	0x9d566: flags or= flags0 | 0x53ed8227 | 0x9d577: flags xor= flags0 | 0x53ed8227 ^ 0x7f548109	337@0xbec0e:34,172@0x9b68a:26,189@0x9e7af:20,297@0xb64d7:20,220@0xa522e:19,199@0xa0631:18,340@0xbf435:18,114@0x90319:15	0x9d556:je:1	target=100.0%, ip=100.0%, ok:359
257	0xadbfd	4f54f5b6f3a20391	static_validated	150/918 unknown branches (16.3%): unknown_frame_field:150	0/918 unknown branches (0.0%): 	357	100.0	100.0	18	100.0	18=(mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 - 0x509f61c9)) + 0x1b9def5)) - 0x7d4ca123)) | 0x1d2af87)))) & 0xffff	18=0x2	b0=var32(top=0xe7:10.9%);b1=var43(top=0xb5:9.7%)	0xadc14: state sub= state0 - 0x509f61c9 | 0xadd26: state add= state0 - 0x509f61c9 + 0x1b9def5 | 0xadd5c: state sub= state0 - 0x509f61c9 + 0x1b9def5 - 0x7d4ca123 | 0xaddc8: state or= state0 - 0x509f61c9 + 0x1b9def5 - 0x7d4ca123 | 0x1d2af87 | 0xadec7: state xor= state0 - 0x509f61c9 + 0x1b9def5 - 0x7d4ca123 | 0x1d2af87 ^ u16_0 - state0 - 0x509f61c9 + 0x1b9def5 - 0x7d4ca123 | 0x1d2af87	0xadc5a: flags or= flags0 | 0x6cd0e9c0	157@0x98a9a:247,215@0xa4609:62,165@0x9a24c:13,203@0xa1484:13,168@0x9aa83:5,28@0x7e390:5,350@0xc1926:4,266@0xaf8af:3	0xadc1e:je:0;0xadcc0:jne:1;0xadccc:jne:1;0xadcd9:jne:0;0xadcf0:je:0;0xadd06:jne:1;0xadd6a:je:0;0xadda4:je:0	target=100.0%, ip=100.0%, ok:357
79	0x885b0	4fa9d758759c0b0e	static_validated	128/384 unknown branches (33.3%): live_in_reg:128	0/384 unknown branches (0.0%): 	353	100.0	100.0	34	100.0	34=(mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 - (mask32((mask32(flags0 ^ 0xc7e744f)) ^ 0x623ccce4)))) & 0xd4da920)) | (mask32((mask32(flags0 ^ 0xc7e744f)) ^ 0x225dfa31)))) - 0x6110d031)) ^ 0x3fcb6e9a)) ^ (mask32(flags0 ^ 0xc7e744f)))) + 0x60a9dba6)))) & 0xffff	34=0x5	b0=var64(top=0x9e:15.9%);b1=var86(top=0x28:12.3%);b2=0x3d;b3=0x01;b4=0x00	0x88668: state sub= state0 - flags0 ^ 0xc7e744f ^ 0x623ccce4 | 0x88675: state and= state0 - flags0 ^ 0xc7e744f ^ 0x623ccce4 & 0xd4da920 | 0x8869c: state or= state0 - flags0 ^ 0xc7e744f ^ 0x623ccce4 & 0xd4da920 | flags0 ^ 0xc7e744f ^ 0x225dfa31 | 0x886c8: state sub= state0 - flags0 ^ 0xc7e744f ^ 0x623ccce4 & 0xd4da920 | flags0 ^ 0xc7e744f ^ 0x225dfa31 - 0x6110d031 | ...3 omitted... | 0x88a0b: state or= state0 - flags0 ^ 0xc7e744f ^ 0x623ccce4 & 0xd4da920 | flags0 ^ 0xc7e744f ^ 0x225dfa31 - 0x6110d031 ^ 0x3fcb6e9a ^ flags0 ^ 0xc7e744f + 0x60a9dba6 | u16_0 ^ state0 - flags0 ^ 0xc7e744f ^ 0x623ccce4 & 0xd...#aea115a0dc2d	0x885e2: flags xor= flags0 ^ 0xc7e744f	198@0xa037e:76,256@0xad849:69,257@0xadbfd:51,108@0x8f24b:50,144@0x95887:40,173@0x9ba74:33,160@0x994cf:24,352@0xc1ec4:10	0x8860f:je:0;0x886fb:je:1;0x887f1:je:1	target=100.0%, ip=100.0%, ok:353
237	0xa8e1f	69c6b0e5ccc43bb0	static_validated	128/1152 unknown branches (11.1%): live_in_reg:128	0/1152 unknown branches (0.0%): 	351	100.0	100.0	101	100.0	101=(mask32((mask32(u16_1 ^ (mask32((mask32((mask32(state0 - (mask32(flags0 ^ 0x22900c8)))) - (mask32((mask32(flags0 + 0x3fbeaa1d)) ^ 0x8178b71)))) - 0x4813dbc)))) - 0x4f4105f2)) & 0xffff	101=0x5	b0=var26(top=0x00:89.4%);b1=var137(top=0x66:16.8%);b2=var159(top=0x6d:16.9%);b3=0x3d;b4=0x01	0xa8eda: state sub= state0 - flags0 ^ 0x22900c8 | 0xa8f9e: state sub= state0 - flags0 ^ 0x22900c8 - flags0 + 0x3fbeaa1d ^ 0x8178b71 | 0xa9314: state sub= state0 - flags0 ^ 0x22900c8 - flags0 + 0x3fbeaa1d ^ 0x8178b71 - 0x4813dbc | 0xa9438: state xor= state0 - flags0 ^ 0x22900c8 - flags0 + 0x3fbeaa1d ^ 0x8178b71 - 0x4813dbc ^ u16_1 ^ state0 - flags0 ^ 0x22900c8 - flags0 + 0x3fbeaa1d ^ 0x8178b71 - 0x4813dbc - 0x4f4105f2	0xa8f56: flags add= flags0 + 0x3fbeaa1d | 0xa92bd: flags xor= flags0 + 0x3fbeaa1d ^ 0x3a5f03fa | 0xa92ea: flags or= flags0 + 0x3fbeaa1d ^ 0x3a5f03fa | 0x6c9523d1	352@0xc1ec4:258,108@0x8f24b:64,256@0xad849:14,198@0xa037e:9,173@0x9ba74:5,144@0x95887:1	0xa8efb:je:0;0xa8f3c:je:0;0xa8fc9:je:0;0xa9000:jne:1;0xa900c:jne:1;0xa9019:jne:1;0xa9025:jne:0;0xa90d7:je:1;0xa9292:je:0	target=100.0%, ip=100.0%, ok:351
352	0xc1ec4	b17f769d0eb20d52	static_validated	144/912 unknown branches (15.8%): live_in_reg:128,unknown_frame_field:16	0/912 unknown branches (0.0%): 	350	100.0	100.0	39	100.0	39=(mask32((mask32(u16_0 + (mask32(state0 & 0x31863366)))) + 0x331dfc06)) & 0xffff	39=0x2	b0=var124(top=0x16:8.0%);b1=var55(top=0xdb:8.3%)	0xc1ece: state and= state0 & 0x31863366 | 0xc215a: state or= state0 & 0x31863366 | u16_0 + state0 & 0x31863366 + 0x331dfc06	0xc1f00: flags or= flags0 | state0 & 0x31863366 & 0x73b2cbe1 | 0xc1f46: flags sub= flags0 | state0 & 0x31863366 & 0x73b2cbe1 - state0 & 0x31863366 - 0x7cfd5a5b | 0xc2071: flags or= flags0 | state0 & 0x31863366 & 0x73b2cbe1 - state0 & 0x31863366 - 0x7cfd5a5b | state0 & 0x31863366	292@0xb540f:255,121@0x91379:11,258@0xadf2c:9,208@0xa2361:7,140@0x94e5a:5,168@0x9aa83:4,189@0x9e7af:4,18@0x7be9b:4	0xc1f17:je:0;0xc1f5b:je:1;0xc1fba:jne:1;0xc1fc6:jne:1;0xc1fd3:jne:1;0xc2000:jne:0;0xc2027:je:0	target=100.0%, ip=100.0%, ok:350
281	0xb2db6	bf19bc7c26ba5d0e	static_validated	0/128 unknown branches (0.0%): 	0/128 unknown branches (0.0%): 	347	100.0	100.0	128	100.0	128=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32(state0 - 0x31642a8c)) ^ 0x5b9839d1)) | flags0)) & (mask32((mask32(u16_2 + (mask32((mask32((mask32(state0 - 0x31642a8c)) ^ 0x5b9839d1)) | flags0)))) - flags0)))) - (mask32(flags0 - 0x1ec23851)))) ^ 0x6445395f)))) - 0x519e8380)) & 0xffff	128=0x4	b0=var61(top=0x8d:46.1%);b1=var59(top=0x0d:46.3%);b2=var45(top=0x68:49.5%);b3=var49(top=0x7c:46.3%)	0xb2dcd: state sub= state0 - 0x31642a8c | 0xb2e1d: state xor= state0 - 0x31642a8c ^ 0x5b9839d1 | 0xb2e44: state or= state0 - 0x31642a8c ^ 0x5b9839d1 | flags0 | 0xb2ee2: state and= state0 - 0x31642a8c ^ 0x5b9839d1 | flags0 & u16_2 + state0 - 0x31642a8c ^ 0x5b9839d1 | flags0 - flags0 | ...2 omitted... | 0xb30d2: state add= state0 - 0x31642a8c ^ 0x5b9839d1 | flags0 & u16_2 + state0 - 0x31642a8c ^ 0x5b9839d1 | flags0 - flags0 - flags0 - 0x1ec23851 ^ 0x6445395f + u16_0 ^ state0 - 0x31642a8c ^ 0x5b9839d1 | flags0 & u16_2 + sta...#94f176fe38c2	0xb2f10: flags sub= flags0 - 0x1ec23851	269@0xb045b:257,292@0xb540f:9,105@0x8e6b4:7,330@0xbc9b8:5,48@0x82477:5,131@0x937d0:4,254@0xad32c:4,56@0x83e76:4	0xb2fc0:je:0	target=100.0%, ip=100.0%, ok:347
352	0xc1ec4	7741bb1ac2cf28bd	static_validated	144/912 unknown branches (15.8%): live_in_reg:128,unknown_frame_field:16	0/912 unknown branches (0.0%): 	347	100.0	100.0					b0=var124(top=0x16:8.0%);b1=var55(top=0xdb:8.3%)	0xc1ece: state and= state0 & 0x31863366 | 0xc215a: state or= state0 & 0x31863366 | u16_0 + state0 & 0x31863366 + 0x331dfc06	0xc1f00: flags or= flags0 | state0 & 0x31863366 & 0x73b2cbe1 | 0xc1f46: flags sub= flags0 | state0 & 0x31863366 & 0x73b2cbe1 - state0 & 0x31863366 - 0x7cfd5a5b | 0xc2071: flags or= flags0 | state0 & 0x31863366 & 0x73b2cbe1 - state0 & 0x31863366 - 0x7cfd5a5b | state0 & 0x31863366	258@0xadf2c:225,154@0x97ce6:57,307@0xb8064:56,172@0x9b68a:2,121@0x91379:1,168@0x9aa83:1,199@0xa0631:1,268@0xb0007:1	0xc1f17:je:0;0xc1f5b:je:0;0xc1fba:jne:0;0xc1fc6:jne:1;0xc1fd3:jne:1;0xc2000:jne:1;0xc2027:je:0	target=100.0%, ip=100.0%, ok:347
319	0xba72f	862159fb64299b44	static_validated	0/1152 unknown branches (0.0%): 	0/1152 unknown branches (0.0%): 	337	100.0	100.0	56	100.0	56=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 & (mask32((mask32((mask32(flags0 | 0x6be63b72)) ^ 0x55d6ffe2)) & (mask32(state0 + 0x4fa9822e)))))) | 0x5ed258f1)) | (mask32((mask32((mask32(flags0 | 0x6be63b72)) ^ 0x55d6ffe2)) & (mask32(state0 + 0x4fa9822e)))))) ^ (mask32((mask32((mask32((...#6127f02aa5ff	56=0x5	b0=0x3d;b1=0x01;b2=var42(top=0xe6:28.4%);b3=var47(top=0x2e:17.5%);b4=var21(top=0x00:79.0%)	0xba819: state and= state0 & flags0 | 0x6be63b72 ^ 0x55d6ffe2 ^ 0x655e4f3b | 0x27c134ad & state0 + 0x4fa9822e | 0xba864: state or= state0 & flags0 | 0x6be63b72 ^ 0x55d6ffe2 ^ 0x655e4f3b | 0x27c134ad & state0 + 0x4fa9822e | 0x5ed258f1 | 0xba94f: state or= state0 & flags0 | 0x6be63b72 ^ 0x55d6ffe2 ^ 0x655e4f3b | 0x27c134ad & state0 + 0x4fa9822e | 0x5ed258f1 | flags0 | 0x6be63b72 ^ 0x55d6ffe2 ^ 0x655e4f3b | 0x27c134ad & state0 + 0x4fa9822e | 0xba9e9: state xor= state0 & flags0 | 0x6be63b72 ^ 0x55d6ffe2 ^ 0x655e4f3b | 0x27c134ad & state0 + 0x4fa9822e | 0x5ed258f1 | flags0 | 0x6be63b72 ^ 0x55d6ffe2 ^ 0x655e4f3b | 0x27c13...#08c37488774d	0xba75a: flags or= flags0 | 0x6be63b72 | 0xba76a: flags xor= flags0 | 0x6be63b72 ^ 0x55d6ffe2 | 0xba79b: flags xor= flags0 | 0x6be63b72 ^ 0x55d6ffe2 ^ 0x655e4f3b | 0xba7ab: flags or= flags0 | 0x6be63b72 ^ 0x55d6ffe2 ^ 0x655e4f3b | 0x27c134ad | ...1 omitted... | 0xbaa29: flags xor= flags0 | 0x6be63b72 ^ 0x55d6ffe2 ^ 0x655e4f3b | 0x27c134ad & state0 + 0x4fa9822e ^ state0 & flags0 | 0x6be63b72 ^ 0x55d6ffe2 ^ 0x655e4f3b | 0x27c134ad & state0 + 0x4fa9822e | 0x5ed258f1 | flags0 | 0x6be6...#592e24d7e90f	257@0xadbfd:267,108@0x8f24b:22,256@0xad849:16,198@0xa037e:11,173@0x9ba74:8,144@0x95887:6,352@0xc1ec4:5,160@0x994cf:2	0xba74a:je:0;0xba78b:je:1;0xba89f:je:0;0xba975:jne:1;0xba983:jne:1;0xba992:jne:1;0xba9a0:jne:0;0xbaa0a:je:0;0xbab08:je:1	target=100.0%, ip=100.0%, ok:337
144	0x95887	9f3cc1c99e54d1d6	static_validated	21/661 unknown branches (3.2%): unknown_frame_field:21	0/661 unknown branches (0.0%): 	329	100.0	100.0	35	100.0	35=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32(state0 & 0x61f88068)) & 0x1d022eee)) ^ 0x6367b3dd)))) - 0x2f1222e2)) & 0xffff	35=0x2	b0=var32(top=0x87:10.1%);b1=var11(top=0x99:16.2%)	0x95911: state and= state0 & 0x61f88068 | 0x95921: state and= state0 & 0x61f88068 & 0x1d022eee | 0x95a3c: state xor= state0 & 0x61f88068 & 0x1d022eee ^ 0x6367b3dd | 0x95b23: state and= state0 & 0x61f88068 & 0x1d022eee ^ 0x6367b3dd & u16_0 ^ state0 & 0x61f88068 & 0x1d022eee ^ 0x6367b3dd - 0x2f1222e2	0x958ec: flags sub= flags0 - 0x387407b9 | 0x95a22: flags add= flags0 - 0x387407b9 + 0x2cd392b6	258@0xadf2c:256,157@0x98a9a:64,18@0x7be9b:1,203@0xa1484:1,215@0xa4609:1,273@0xb11ca:1,300@0xb6c36:1,322@0xbb3c9:1	0x959a6:jne:0;0x959b1:jne:1;0x959bd:jne:1;0x959e9:jne:1;0x95a08:je:0	target=100.0%, ip=100.0%, ok:329
105	0x8e6b4	cf8d4e548fe382ef	static_validated	0/640 unknown branches (0.0%): 	0/640 unknown branches (0.0%): 	328	100.0	100.0	127	100.0	127=u16_2 & 0xffff	127=0x5	b0=var58(top=0x28:38.2%);b1=var76(top=0xa6:38.2%);b2=var22(top=0xf0:39.0%);b3=var11(top=0x0a:41.4%);b4=enum4(0x62:366,0x32:151,0x50:84,0x3a:70)	0x8e751: state and= state0 & flags0 ^ 0x6808cf40 - 0x72c2e29b | 0x8e87c: state and= state0 & flags0 ^ 0x6808cf40 - 0x72c2e29b & u16_0 + state0 & flags0 ^ 0x6808cf40 - 0x72c2e29b + flags0 ^ 0x6808cf40 - 0x72c2e29b | 0x8eb10: state sub= state0 & flags0 ^ 0x6808cf40 - 0x72c2e29b & u16_0 + state0 & flags0 ^ 0x6808cf40 - 0x72c2e29b + flags0 ^ 0x6808cf40 - 0x72c2e29b - u16_2	0x8e723: flags xor= flags0 ^ 0x6808cf40 | 0x8e734: flags sub= flags0 ^ 0x6808cf40 - 0x72c2e29b | 0x8e8a2: flags xor= flags0 ^ 0x6808cf40 - 0x72c2e29b ^ 0x35dcbb88	350@0xc1926:256,291@0xb4edd:65,200@0xa0a9e:3,18@0x7be9b:1,301@0xb708d:1,317@0xba1e2:1,66@0x855ff:1	0x8e713:je:0;0x8e925:jne:0;0x8e94d:jne:1;0x8e96f:jne:1;0x8e9a6:jne:1	target=100.0%, ip=100.0%, ok:328
70	0x8610e	490afcdddd0d9c29	static_validated	0/768 unknown branches (0.0%): 	0/768 unknown branches (0.0%): 	327	100.0	100.0	29	100.0	29=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 ^ flags0)) ^ flags0)) - (mask32((mask32((mask32((mask32(flags0 + (mask32((mask32((mask32(state0 ^ flags0)) ^ flags0)) + 0x55fafa0c)))) - 0x5abc12af)) ^ (mask32((mask32(state0 ^ flags0)) ^ flags0)))) | 0x58fb4a0c)))) ^ 0x62ac6845)) ^...#d1a49f5217c6	29=0x5	b0=var93(top=0x8b:15.8%);b1=var143(top=0xb7:16.0%);b2=var23(top=0x00:58.9%);b3=0x3d;b4=0x01	0x86154: state xor= state0 ^ flags0 | 0x86221: state xor= state0 ^ flags0 ^ flags0 | 0x86572: state sub= state0 ^ flags0 ^ flags0 - flags0 + state0 ^ flags0 ^ flags0 + 0x55fafa0c - 0x5abc12af ^ state0 ^ flags0 ^ flags0 | 0x58fb4a0c | 0x8657f: state xor= state0 ^ flags0 ^ flags0 - flags0 + state0 ^ flags0 ^ flags0 + 0x55fafa0c - 0x5abc12af ^ state0 ^ flags0 ^ flags0 | 0x58fb4a0c ^ 0x62ac6845 | 0x86606: state xor= state0 ^ flags0 ^ flags0 - flags0 + state0 ^ flags0 ^ flags0 + 0x55fafa0c - 0x5abc12af ^ state0 ^ flags0 ^ flags0 | 0x58fb4a0c ^ 0x62ac6845 ^ flags0 + state0 ^ flags0 ^ flags0 + 0x55fafa0c - 0x5abc12af ^...#935a12e7c43f	0x863ec: flags add= flags0 + state0 ^ flags0 ^ flags0 + 0x55fafa0c | 0x863f8: flags sub= flags0 + state0 ^ flags0 ^ flags0 + 0x55fafa0c - 0x5abc12af | 0x86542: flags xor= flags0 + state0 ^ flags0 ^ flags0 + 0x55fafa0c - 0x5abc12af ^ state0 ^ flags0 ^ flags0 | 0x86553: flags or= flags0 + state0 ^ flags0 ^ flags0 + 0x55fafa0c - 0x5abc12af ^ state0 ^ flags0 ^ flags0 | 0x58fb4a0c | ...1 omitted... | 0x865cf: flags or= flags0 + state0 ^ flags0 ^ flags0 + 0x55fafa0c - 0x5abc12af ^ state0 ^ flags0 ^ flags0 | 0x58fb4a0c ^ state0 ^ flags0 ^ flags0 - flags0 + state0 ^ flags0 ^ flags0 + 0x55fafa0c - 0x5abc12af ^ state0 ^ fla...#bf200519edcc	256@0xad849:85,198@0xa037e:45,108@0x8f24b:43,160@0x994cf:39,144@0x95887:38,352@0xc1ec4:37,257@0xadbfd:23,173@0x9ba74:17	0x86334:jne:1;0x8634a:jne:1;0x8635f:jne:1;0x8636c:jne:0;0x8648a:je:1;0x865a3:je:0	target=100.0%, ip=100.0%, ok:327
118	0x90c23	0c2ec304c56dd3de	static_validated	0/384 unknown branches (0.0%): 	0/384 unknown branches (0.0%): 	325	100.0	100.0	128	100.0	128=(mask32((mask32(u16_1 ^ state0)) - 0x52d3aa4)) & 0xffff	128=0x3	b0=0x62;b1=var12(top=0xa6:64.3%);b2=var12(top=0x2b:64.3%)	0x90e33: state and= state0 & u16_1 ^ state0 - 0x52d3aa4	0x90ca4: flags xor= flags0 ^ 0x41355bdb | 0x90cb4: flags add= flags0 ^ 0x41355bdb + 0x392f8e74 | 0x90ce2: flags add= flags0 ^ 0x41355bdb + 0x392f8e74 + 0x860cb96 | 0x90d29: flags and= flags0 ^ 0x41355bdb + 0x392f8e74 + 0x860cb96 & 0x276ac31a | 0x90d3b: flags sub= flags0 ^ 0x41355bdb + 0x392f8e74 + 0x860cb96 & 0x276ac31a - 0x5cecff55	332@0xbd36d:256,322@0xbb3c9:64,172@0x9b68a:3,208@0xa2361:2	0x90c71:je:0;0x90c94:je:1;0x90d19:je:0	target=100.0%, ip=100.0%, ok:325
168	0x9aa83	5a46469f23bdd3cc	static_validated	256/768 unknown branches (33.3%): derived_live_in:128,live_in_reg:128	0/768 unknown branches (0.0%): 	322	100.0	100.0	14	100.0	14=(mask32((mask32(u16_2 + (mask32((mask32(state0 | 0x6899d5d4)) & (mask32(u16_0 + flags0)))))) + 0x553030a2)) & 0xffff	14=0x4	b0=var244(top=0xe3:6.9%);b1=var219(top=0x56:6.0%);b2=var192(top=0xde:4.8%);b3=var14(top=0xd9:19.8%)	0x9ab11: state or= state0 | 0x6899d5d4 | 0x9ac87: state and= state0 | 0x6899d5d4 & u16_0 + flags0 & 0x66031b5e - 0x2eab70d9 ^ 0x7c2abc25 & 0x46cbe42d & 0x69af076d | 0x4ee70776 | 0x9aeba: state and= state0 | 0x6899d5d4 & u16_0 + flags0 & 0x66031b5e - 0x2eab70d9 ^ 0x7c2abc25 & 0x46cbe42d & 0x69af076d | 0x4ee70776 & u16_2 + state0 | 0x6899d5d4 & u16_0 + flags0 & 0x66031b5e - 0x2eab70d9 ^ 0x7c2abc25 & ...#19fd4973bc0f	0x9aaac: flags and= flags0 & 0x66031b5e | 0x9aabd: flags sub= flags0 & 0x66031b5e - 0x2eab70d9 | 0x9aaed: flags xor= flags0 & 0x66031b5e - 0x2eab70d9 ^ 0x7c2abc25 | 0x9aafe: flags and= flags0 & 0x66031b5e - 0x2eab70d9 ^ 0x7c2abc25 & 0x46cbe42d | ...4 omitted... | 0x9ada6: flags sub= flags0 & 0x66031b5e - 0x2eab70d9 ^ 0x7c2abc25 & 0x46cbe42d & 0x69af076d | 0x4ee70776 + 0x665b83da & 0x6f276977 - 0x62cd6083	315@0xb9451:79,340@0xbf435:43,258@0xadf2c:19,28@0x7e390:10,64@0x85059:10,66@0x855ff:10,243@0xaab6a:9,26@0x7dbbb:9	0x9aa9c:je:1;0x9aadd:je:1;0x9ab2f:je:1;0x9ab7f:je:1;0x9ad6a:je:0;0x9ad85:je:0	target=100.0%, ip=100.0%, ok:322
127	0x926c3	a24732f3bf1ecb29	static_validated	0/640 unknown branches (0.0%): 	0/640 unknown branches (0.0%): 	320	100.0	100.0	128	100.0	128=(mask32((mask32(u16_0 - state0)) + 0xf376a6a)) & 0xffff	128=0x5	b0=enum3(0xdf:256,0x7b:64,0x99:64);b1=enum3(0x22:256,0xc7:64,0xa1:64);b2=enum3(0xc9:256,0x79:64,0x2b:64);b3=0x3d;b4=0x01	0x9295f: state or= state0 | u16_0 - state0 + 0xf376a6a		108@0x8f24b:256,257@0xadbfd:64	0x92773:jne:1;0x92782:jne:1;0x92798:jne:1;0x927ad:jne:0;0x92862:je:0	target=100.0%, ip=100.0%, ok:320
83	0x8947b	5a30d3b6ba886a30	static_validated	0/512 unknown branches (0.0%): 	0/512 unknown branches (0.0%): 	317	100.0	100.0	59	100.0	59=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0x122d7f19)) | flags0)) + 0x60e2eab8)) - 0x34a4c404)))) ^ 0x4b7ebb84)) & 0xffff	59=0x5	b0=var179(top=0xa8:5.0%);b1=var175(top=0x19:9.8%);b2=0x00;b3=0x3d;b4=0x01	0x8948f: state and= state0 & 0x122d7f19 | 0x8956c: state or= state0 & 0x122d7f19 | flags0 | 0x895c5: state add= state0 & 0x122d7f19 | flags0 + 0x60e2eab8 | 0x8961a: state sub= state0 & 0x122d7f19 | flags0 + 0x60e2eab8 - 0x34a4c404 | 0x897e6: state sub= state0 & 0x122d7f19 | flags0 + 0x60e2eab8 - 0x34a4c404 - u16_0 + state0 & 0x122d7f19 | flags0 + 0x60e2eab8 - 0x34a4c404 ^ 0x4b7ebb84	0x89602: flags xor= flags0 ^ 0xe368451 | 0x89613: flags sub= flags0 ^ 0xe368451 - 0x1f36e121	160@0x994cf:79,108@0x8f24b:49,144@0x95887:44,198@0xa037e:43,352@0xc1ec4:38,256@0xad849:30,257@0xadbfd:24,173@0x9ba74:10	0x895f2:je:0;0x8963c:je:0;0x89666:je:1;0x896a4:je:0	target=100.0%, ip=100.0%, ok:317
180	0x9cf32	840c57e172be5a2e	static_validated	0/256 unknown branches (0.0%): 	0/256 unknown branches (0.0%): 	303	100.0	100.0	93	100.0	93=(mask32(u16_0 + 0x7920fa05)) & 0xffff	93=0x4	b0=var20(top=0x3b:19.2%);b1=var11(top=0x0b:23.6%);b2=0xe8;b3=0x01	0x9d0f6: state or= state0 | u16_0 + 0x7920fa05	0x9cfee: flags add= flags0 + 0x3f2841fb | 0x9d03a: flags add= flags0 + 0x3f2841fb + state0 ^ 0x417a1c15	297@0xb64d7:28,168@0x9aa83:23,203@0xa1484:23,79@0x885b0:18,18@0x7be9b:17,114@0x90319:15,49@0x82820:14,157@0x98a9a:12	0x9cfd4:je:1;0x9cffa:je:0	target=100.0%, ip=100.0%, ok:303
338	0xbf128	55cdaf5314f06009	static_validated	256/256 unknown branches (100.0%): live_in_reg:256	0/256 unknown branches (0.0%): 	300	100.0	100.0	98	100.0	98=(mask32((mask32(u16_0 - state0)) - 0x4bf8be0c)) & 0xffff	98=0x6	b0=var85(top=0xc4:10.6%);b1=var91(top=0xc7:10.6%);b2=0x3d;b3=0x01;b4=0xe8;b5=0x01	0xbf29b: state sub= state0 - u16_0 - state0 - 0x4bf8be0c		283@0xb3612:133,351@0xc1d48:89,295@0xb60e0:78	0xbf141:je:0;0xbf15d:je:0	target=100.0%, ip=100.0%, ok:300
