block	start_vm_ip	end_vm_ip	row_kind	source_entry	source_target	target_entry	target	delta	bytes	byte_status	operand_min_len	operand_shape	semantic_ir	state_ir	state_effect_ir	dispatch_ir	dispatch_expr_ir	ip_advance_expr_ir	validation	provenance
46	0x11ca6b	0x11ca6f	exact_instruction	268	0xb0007	215	215@0xa4609:1	+0x4	e18f5e68	exact	0x4		next = 215@0xa4609:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 | 0x71bd1bb1 + u16_0 - state0 | 0x71bd1bb1 - flags0 & flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 | flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 + 0x12696b26 ^ u16_2 - state0 | 0x71bd1bb1 + u16_0 - state0 | 0x71bd1bb1 - flags0 & flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 | flags0 + 0x33c0c75b & 0x174c40ef - 0x554d11ee & 0x30ef8696 + 0x12696b26 + 0x73efcc77	static_100	constant_target:constant:0x798; transfer_slot=87=(mask32((mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 | 0x71bd1bb1)) + (mask32((mask32(u16_0 - (mask32(state0 | 0x71bd1bb1)))) - flags0)))) & (mask32((mask32((mask32(flags0 + 0x33c0c75b)) & 0x174c40ef)) - 0x554d11ee)))) | (mask32((mask32((mask32(flags0 + 0x33c0c75b)) & 0x174c40ef)) - 0x554d11e...#2c2c9c427f9a;41=(mask32((mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 | 0x71bd1bb1)) + (mask32((mask32(u16_0 - (mask32(state0 | 0x71bd1bb1)))) - flags0)))) & (mask32(flags0 + 0x33c0c75b)))) | (mask32(flags0 + 0x33c0c75b)))))) + 0x73efcc77)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
46	0x11ca6f	0x11ca72	exact_instruction	215	0xa4609	287	287@0xb45d2:1	+0x3	f808ff	exact	0x3		next = 287@0xb45d2:1, ip += +0x3; dispatch_model=static_100; state=state_mixed	state_mixed	state0 | 0x760f463f - flags0 | 0x77dcc51b ^ 0xee9796d ^ 0x717a207c + 0x15a799dd | 0x6c5f0f12 + b2 + state0 | 0x760f463f - flags0 | 0x77dcc51b ^ 0xee9796d ^ 0x717a207c + 0x15a799dd | 0x6c5f0f12 | 0x38d2bdd3 - u16_0	static_100	direct_u16:u16_0; transfer_slot=128=u16_0 & 0xffff	128=0x3	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
46	0x11ca72	0x11ca76	exact_instruction	287	0xb45d2	28	28@0x7e390:1	+0x4	66d0e801	exact	0x4		next = 28@0x7e390:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 & 0xa6ddb71 - flags0 - 0x67686890 + 0x609b810a + 0x6975e1b1 - 0x4988e425 | 0x3ab14dd1 - u16_0 + state0 & 0xa6ddb71 - flags0 - 0x67686890 + 0x609b810a + 0x6975e1b1 - 0x4988e425 | 0x3ab14dd1 ^ 0xa841ebd	static_100	constant_target:constant:0xe0; transfer_slot=76=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0xa6ddb71)) - (mask32(flags0 + 0x6975e1b1)))) - 0x4988e425)) | 0x3ab14dd1)))) ^ 0xa841ebd)) & 0xffff;52=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0xa6ddb71)) - (mask32((mask32((mask32(flags0 - 0x67686890)) + 0x609b810a)) + 0x6975e1b1)))) - 0x4988e425)) | 0x3ab14dd1)))) ^ 0xa841ebd)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
46	0x11ca76	0x11ca79	exact_instruction	28	0x7e390	43	43@0x8173d:1	+0x3	5801d8	exact	0x3		next = 43@0x8173d:1, ip += +0x3; dispatch_model=static_100; state=state_mixed	state_mixed	state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a - 0x7e20fbab ^ flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a + 0x43078fb1 & 0x282416bb ^ 0x53f50e0b ^ state0 | flags0 ^ state0 | 0xb9ad02a & 0x3fb85e48 - state0 ^ 0x6e3e6f1a - 0x7e20fbab | u16_0	static_100	direct_u16:u16_0; transfer_slot=128=u16_0 & 0xffff	128=0x3	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
46	0x11ca79	0x11ca7d	exact_instruction	43	0x8173d	258	258@0xadf2c:1	+0x4	904f7c34	exact	0x4		next = 258@0xadf2c:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ u16_2 ^ state0	static_100	constant_target:constant:0xd0; transfer_slot=128=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32(u16_2 ^ state0)))))) - 0x64d373dc)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
46	0x11ca7d	0x11ca81	exact_instruction	258	0xadf2c	346	346@0xc0535:1	+0x4	c0cd617e	exact	0x4		next = 346@0xc0535:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ 0x11095fd5 + flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ u16_2 - flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e & u16_0 - state0 ^ 0x11095fd5 + flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ u16_2 - flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ 0x5812e92c	static_100	state_expr:post&0x1fff; transfer_slot=70=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32(flags0 ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32(flags0 ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff;58=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
46	0x11ca81	0x11ca85	exact_instruction	346	0xc0535	333	333@0xbd8af:1	+0x4	5934e801	exact	0x4		next = 333@0xbd8af:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ flags0 ^ 0x3f746ab3 ^ 0x3f5501a6 ^ 0x45fbcef1	static_100	constant_target:constant:0xe0; transfer_slot=74=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32(flags0 ^ 0x45fbcef1)))))) + 0x7f7eb061)) & 0xffff;54=(mask32((mask32(u16_0 ^ (mask32(state0 ^ (mask32((mask32((mask32(flags0 ^ 0x3f746ab3)) ^ 0x3f5501a6)) ^ 0x45fbcef1)))))) + 0x7f7eb061)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
46	0x11ca85	0x11ca89	exact_instruction	333	0xbd8af	340	340@0xbf435:1	+0x4	77f94701	exact	0x4		next = 340@0xbf435:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ flags0 ^ state0 | 0x37ccc6ea - 0x61e56767 & flags0 ^ state0 + flags0 ^ state0 | 0x71cc1ee8 | 0x569ecec3 + u16_0 - state0 ^ flags0 ^ state0 | 0x37ccc6ea - 0x61e56767 & flags0 ^ state0 + flags0 ^ state0 | 0x71cc1ee8 | 0x569ecec3	static_100	constant_target:constant:0x988; transfer_slot=128=(mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32(state0 ^ (mask32((mask32(flags0 ^ state0)) | 0x37ccc6ea)))) - 0x61e56767)) & (mask32(flags0 ^ state0)))) + (mask32((mask32(flags0 ^ state0)) | 0x71cc1ee8)))) | 0x569ecec3)))) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
46	0x11ca89	0x11ca8d	exact_instruction	340	0xbf435	215	215@0xa4609:1	+0x4	ac494701	exact	0x4		next = 215@0xa4609:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 - 0x2b2e5a26 ^ 0x7535dd25 | u16_2 - u16_0 + state0 - 0x2b2e5a26 ^ 0x7535dd25 | u16_2 + 0x9097995	static_100	constant_target:constant:0xe0; transfer_slot=128=(mask32((mask32(u16_0 + (mask32((mask32((mask32(state0 - 0x2b2e5a26)) ^ 0x7535dd25)) | u16_2)))) + 0x9097995)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
46	0x11ca8d	0x11ca90	exact_instruction	215	0xa4609	26	26@0x7dbbb:1	+0x3	d000c8	exact	0x3		next = 26@0x7dbbb:1, ip += +0x3; dispatch_model=static_100; state=state_mixed	state_mixed	state0 | 0x760f463f - flags0 | 0x77dcc51b ^ 0xee9796d ^ 0x717a207c + 0x15a799dd | 0x6c5f0f12 + b2 + state0 | 0x760f463f - flags0 | 0x77dcc51b ^ 0xee9796d ^ 0x717a207c + 0x15a799dd | 0x6c5f0f12 | 0x38d2bdd3 - u16_0	static_100	direct_u16:u16_0; transfer_slot=128=u16_0 & 0xffff	128=0x3	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
46	0x11ca90	0x11ca94	exact_instruction	26	0x7dbbb	258	258@0xadf2c:1	+0x4	e8e8e801	exact	0x4		next = 258@0xadf2c:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 - 0x471264ca + flags0 - state0 ^ 0x5fcdb203 & 0x637d285c + 0x44b4a975 ^ state0 - 0x471264ca | 0x2a01f150 | 0x7bdf07f3 + 0x104dd6df ^ 0x505df542 ^ 0xe71ae1d & 0x6dbe9345 + 0x521a2f7b + state0 - 0x471264ca + 0x1bfb4659 - u16_0 ^ state0 - 0x471264ca + flags0 - state0 ^ 0x5fcdb203 & 0x637d285c + 0x44b4a975 ^ state0 - 0x471264ca | 0x2a01f150 | 0x7bdf07f3 + 0x104dd6df ^ 0x505df542 ^ 0xe71ae1d & 0x6dbe9345 + 0x521a2f7b + state0 - 0x471264ca + 0x1bfb4659 ^ 0x6f23a80c	static_100	constant_target:constant:0x4e8; transfer_slot=48=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) | 0x7bdf07f3)) + 0x104dd6df)) ^ 0x505df542)) ^ 0xe71ae1d)) + (mask32((mask32(state0 -...#d83963d64636;43=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) & 0x637d285c)) + 0x44b4a975)) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) | 0x7bdf07f3)) + 0x104dd6df)) ^ 0x505df...#43f92fd4e4c8;26=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) & 0x637d285c)) + 0x44b4a975)) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) + (mask32((mask32(state0 - 0x471264ca)) + 0x1bfb4659)))))))) ^ 0x6f23a80c)) & 0xffff;11=(mask32((mask32(u16_0 ^ (mask32((mask32(state0 - 0x471264ca)) + (mask32((mask32((mask32(flags0 - (mask32(state0 ^ 0x5fcdb203)))) ^ (mask32((mask32(state0 - 0x471264ca)) | 0x2a01f150)))) + (mask32((mask32(state0 - 0x471264ca)) + 0x1bfb4659)))))))) ^ 0x6f23a80c)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
46	0x11ca94	0x11ca98	exact_instruction	258	0xadf2c	307	307@0xb8064:1	+0x4	bdf15cf3	exact	0x4		next = 307@0xb8064:1, ip += +0x4; dispatch_model=static_100; state=state_add_const	state_add_const	state0 ^ 0x11095fd5 + flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ u16_2 - flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e & u16_0 - state0 ^ 0x11095fd5 + flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ u16_2 - flags0 - 0x1510614f | 0xa1b079a ^ 0x1769756e ^ 0x5812e92c	static_100	state_expr:post&0x1fff; transfer_slot=70=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32(flags0 ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32(flags0 ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff;58=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff	128=0x4	state_static=100.0%;dispatch_static=100.0%;ip_static=100.0%	vm_instruction_lift
