source_entry	source_target	events	unique_post_states	full_status	matched_events	coverage_pct	inconsistent_rows	total_terms	state_terms	flag_terms	vm_byte_terms	byte_terms	tested_folds	train_fit_folds	test_events	cv_matched_events	cv_coverage_pct	cv_status	top_post_states	bit_formulas
131	0x937d0	14	6	fit	14	100.0	0	85	67	0	0	0	5	5	14	12	85.7	partial	0xe37fe405:4,0x37f6f2d:4,0x147f9c45:2,0x1a7f3849:2,0x1c7fb9c9:1,0x1d7f61d1:1	s0=1;s1=0;s2=1^state.1^state.5;s3=state.2^state.5;s4=state.0^state.5^state.7;s5=state.0^state.1^state.2^state.5^state.7;s6=state.2;s7=state.0;s8=state.1^state.2^state.5^state.7;s9=state.0^state.1^state.2^state.5^state.7;s10=1^state.1^state.5;s11=state.1;s12=state.0^state.2^state.5^state.7;s13=1^state.1^state.2^state.5;s14=1^state.0^state.2^state.5^state.7;s15=1^state.0^state.2^state.5;s16=1;s17=1;s18=1;s19=1;s20=1;s21=1;s22=1;s23=0;s24=1^state.0^state.2^state.5^state.7;s25=1^state.0^state.1^state.2^state.5;s26=state.0^state.1^state.2^state.5;s27=state.1^state.5;s28=state.2;s29=1^state.0^state.1^state.5^state.7;s30=1^state.0^state.1^state.5^state.7;s31=1^state.0^state.1^state.5^state.7
87	0x8a49e	12	3	fit	12	100.0	0	35	9	0	0	0	5	5	12	12	100.0	robust	0xd771ffce:4,0xff7df76e:4,0xff79ff6e:4	s0=0;s1=1;s2=1;s3=1;s4=0;s5=1^state.9;s6=1;s7=state.9;s8=1;s9=1;s10=1;s11=state.0^state.9;s12=1;s13=1;s14=1;s15=1;s16=1;s17=0;s18=1^state.0^state.9;s19=1^state.9;s20=1;s21=1;s22=1;s23=0;s24=1;s25=1;s26=1;s27=1^state.9;s28=1;s29=1^state.9;s30=1;s31=1
245	0xab141	12	4	fit	12	100.0	0	39	25	0	0	0	5	5	12	9	75.0	partial	0x3a8307f0:9,0x3a8c85a0:1,0x3a82a5f6:1,0x3a831bf3:1	s0=state.0;s1=state.1;s2=state.0^state.1;s3=0;s4=1^state.0^state.4;s5=1;s6=1^state.0^state.4;s7=1;s8=1;s9=1^state.1^state.4;s10=1^state.0;s11=state.0;s12=state.0;s13=state.0^state.1;s14=0;s15=state.1^state.4;s16=1^state.1^state.4;s17=1^state.0^state.4;s18=state.0^state.4;s19=state.0^state.4;s20=0;s21=0;s22=0;s23=1;s24=0;s25=1;s26=0;s27=1;s28=1;s29=1;s30=0;s31=0
153	0x979ab	10	2	fit	10	100.0	0	29	18	0	0	0	5	5	10	10	100.0	robust	0x149c8948:5,0xdea47023:5	s0=state.0;s1=state.0;s2=0;s3=1^state.0;s4=0;s5=state.0;s6=1^state.0;s7=0;s8=1^state.0;s9=0;s10=0;s11=1^state.0;s12=state.0;s13=state.0;s14=state.0;s15=1^state.0;s16=0;s17=0;s18=1;s19=1^state.0;s20=1^state.0;s21=state.0;s22=0;s23=1;s24=0;s25=state.0;s26=1;s27=state.0;s28=1;s29=0;s30=state.0;s31=state.0
65	0x85371	9	6	fit	9	100.0	0	55	48	0	0	0	5	5	9	5	55.6	partial	0x573b8b89:3,0x573b8b88:2,0x4012e914:1,0xdde0cbba:1,0xfffcada7:1,0xac87b82f:1	s0=state.0;s1=state.1;s2=state.2;s3=state.3;s4=state.1^state.2;s5=state.1;s6=0;s7=state.7;s8=state.2^state.3;s9=1^state.2;s10=1^state.2^state.7;s11=1;s12=1^state.2^state.3;s13=state.2;s14=state.1^state.2;s15=1;s16=state.1^state.7;s17=state.1^state.2^state.3;s18=state.3^state.7;s19=state.1^state.3;s20=state.1^state.2^state.7;s21=state.7;s22=1^state.1^state.2^state.3;s23=state.1;s24=state.7;s25=state.1^state.3;s26=1^state.2^state.3^state.7;s27=state.1;s28=state.7;s29=state.3^state.7;s30=state.2^state.3;s31=state.1
56	0x83e76	6	2	fit	6	100.0	0	25	9	0	0	0	5	5	6	6	100.0	robust	0x2d7f7c83:4,0x307f70d1:2	s0=1;s1=state.1;s2=0;s3=0;s4=1^state.1;s5=0;s6=1^state.1;s7=1;s8=0;s9=0;s10=state.1;s11=state.1;s12=1;s13=1;s14=1;s15=0;s16=1;s17=1;s18=1;s19=1;s20=1;s21=1;s22=1;s23=0;s24=state.1;s25=0;s26=state.1;s27=state.1;s28=1^state.1;s29=1;s30=0;s31=0
357	0xc29cf	6	2	fit	6	100.0	0	32	15	0	0	0	5	5	6	6	100.0	robust	0xae94cba9:3,0x40b545c8:3	s0=1^state.0;s1=0;s2=0;s3=1;s4=0;s5=1^state.0;s6=state.0;s7=1;s8=1;s9=1^state.0;s10=state.0;s11=1^state.0;s12=0;s13=0;s14=1;s15=1^state.0;s16=state.0;s17=0;s18=1;s19=0;s20=1;s21=state.0;s22=0;s23=1;s24=0;s25=1^state.0;s26=1^state.0;s27=1^state.0;s28=0;s29=1^state.0;s30=state.0;s31=1^state.0
13	0x7aee8	5	2	fit	5	100.0	0	29	16	0	0	0	5	5	5	4	80.0	partial	0x3a68b3b6:4,0x4604aa7a:1	s0=0;s1=1;s2=state.4;s3=1^state.4;s4=1;s5=1;s6=1^state.4;s7=state.4;s8=state.4;s9=1;s10=0;s11=1^state.4;s12=state.4;s13=1;s14=0;s15=1;s16=0;s17=0;s18=1^state.4;s19=state.4;s20=0;s21=state.4;s22=state.4;s23=0;s24=0;s25=1;s26=1^state.4;s27=state.4;s28=state.4;s29=state.4;s30=1^state.4;s31=0
187	0x9e07d	5	1	fit	5	100.0	0	8	0	0	0	0	5	5	5	5	100.0	robust	0x7689:5	s0=1;s1=0;s2=0;s3=1;s4=0;s5=0;s6=0;s7=1;s8=0;s9=1;s10=1;s11=0;s12=1;s13=1;s14=1;s15=0;s16=0;s17=0;s18=0;s19=0;s20=0;s21=0;s22=0;s23=0;s24=0;s25=0;s26=0;s27=0;s28=0;s29=0;s30=0;s31=0
240	0xa9cf7	5	1	fit	5	100.0	0	18	0	0	0	0	5	5	5	5	100.0	robust	0x462e72fb:5	s0=1;s1=1;s2=0;s3=1;s4=1;s5=1;s6=1;s7=1;s8=0;s9=1;s10=0;s11=0;s12=1;s13=1;s14=1;s15=0;s16=0;s17=1;s18=1;s19=1;s20=0;s21=1;s22=0;s23=0;s24=0;s25=1;s26=1;s27=0;s28=0;s29=0;s30=1;s31=0
331	0xbcfc8	5	3	fit	5	100.0	0	35	13	0	0	0	5	5	5	3	60.0	partial	0xfca67a97:3,0xfca681ef:1,0xfca677b7:1	s0=1;s1=1;s2=1;s3=state.3;s4=1^state.3;s5=1^state.0;s6=state.3;s7=1;s8=1^state.0;s9=1^state.3;s10=1^state.0^state.3;s11=state.0;s12=1^state.3;s13=1^state.3;s14=1^state.3;s15=state.3;s16=0;s17=1;s18=1;s19=0;s20=0;s21=1;s22=0;s23=1;s24=0;s25=0;s26=1;s27=1;s28=1;s29=1;s30=1;s31=1
36	0x800a1	4	1	fit	4	100.0	0	25	0	0	0	0	4	4	4	4	100.0	robust	0xfffebd9c:4	s0=0;s1=0;s2=1;s3=1;s4=1;s5=0;s6=0;s7=1;s8=1;s9=0;s10=1;s11=1;s12=1;s13=1;s14=0;s15=1;s16=0;s17=1;s18=1;s19=1;s20=1;s21=1;s22=1;s23=1;s24=1;s25=1;s26=1;s27=1;s28=1;s29=1;s30=1;s31=1
86	0x8a37f	4	3	fit	4	100.0	0	32	32	0	0	0	4	4	4	2	50.0	partial	0xa5d60228:2,0x0:1,0xfd165f72:1	s0=0;s1=state.1;s2=0;s3=state.3;s4=state.1;s5=state.1^state.3;s6=state.1;s7=0;s8=state.1;s9=state.1^state.3;s10=state.1;s11=state.1;s12=state.1;s13=0;s14=state.1;s15=0;s16=0;s17=state.1^state.3;s18=state.1^state.3;s19=0;s20=state.1^state.3;s21=0;s22=state.3;s23=state.3;s24=state.1^state.3;s25=0;s26=state.1^state.3;s27=state.1;s28=state.1;s29=state.1^state.3;s30=state.1;s31=state.1^state.3
130	0x931d3	4	1	fit	4	100.0	0	22	0	0	0	0	4	4	4	4	100.0	robust	0x7edf0ebb:4	s0=1;s1=1;s2=0;s3=1;s4=1;s5=1;s6=0;s7=1;s8=0;s9=1;s10=1;s11=1;s12=0;s13=0;s14=0;s15=0;s16=1;s17=1;s18=1;s19=1;s20=1;s21=0;s22=1;s23=1;s24=0;s25=1;s26=1;s27=1;s28=1;s29=1;s30=1;s31=0
214	0xa3fe9	4	1	fit	4	100.0	0	14	0	0	0	0	4	4	4	4	100.0	robust	0x74a74819:4	s0=1;s1=0;s2=0;s3=1;s4=1;s5=0;s6=0;s7=0;s8=0;s9=0;s10=0;s11=1;s12=0;s13=0;s14=1;s15=0;s16=1;s17=1;s18=1;s19=0;s20=0;s21=1;s22=0;s23=1;s24=0;s25=0;s26=1;s27=0;s28=1;s29=1;s30=1;s31=0
221	0xa5889	4	1	fit	4	100.0	0	22	0	0	0	0	4	4	4	4	100.0	robust	0xfffec4c5:4	s0=1;s1=0;s2=1;s3=0;s4=0;s5=0;s6=1;s7=1;s8=0;s9=0;s10=1;s11=0;s12=0;s13=0;s14=1;s15=1;s16=0;s17=1;s18=1;s19=1;s20=1;s21=1;s22=1;s23=1;s24=1;s25=1;s26=1;s27=1;s28=1;s29=1;s30=1;s31=1
231	0xa799b	4	1	fit	4	100.0	0	5	0	0	0	0	4	4	4	4	100.0	robust	0x50840200:4	s0=0;s1=0;s2=0;s3=0;s4=0;s5=0;s6=0;s7=0;s8=0;s9=1;s10=0;s11=0;s12=0;s13=0;s14=0;s15=0;s16=0;s17=0;s18=1;s19=0;s20=0;s21=0;s22=0;s23=1;s24=0;s25=0;s26=0;s27=0;s28=1;s29=0;s30=1;s31=0
267	0xafa1f	4	1	fit	4	100.0	0	15	0	0	0	0	4	4	4	4	100.0	robust	0x27e3c528:4	s0=0;s1=0;s2=0;s3=1;s4=0;s5=1;s6=0;s7=0;s8=1;s9=0;s10=1;s11=0;s12=0;s13=0;s14=1;s15=1;s16=1;s17=1;s18=0;s19=0;s20=0;s21=1;s22=1;s23=1;s24=1;s25=1;s26=1;s27=0;s28=0;s29=1;s30=0;s31=0
313	0xb8b42	4	1	fit	4	100.0	0	17	0	0	0	0	4	4	4	4	100.0	robust	0x3535d78c:4	s0=0;s1=0;s2=1;s3=1;s4=0;s5=0;s6=0;s7=1;s8=1;s9=1;s10=1;s11=0;s12=1;s13=0;s14=1;s15=1;s16=1;s17=0;s18=1;s19=0;s20=1;s21=1;s22=0;s23=0;s24=1;s25=0;s26=1;s27=0;s28=1;s29=1;s30=0;s31=0
359	0xc3406	4	1	fit	4	100.0	0	16	0	0	0	0	4	4	4	4	100.0	robust	0xbbc2c362:4	s0=0;s1=1;s2=0;s3=0;s4=0;s5=1;s6=1;s7=0;s8=1;s9=1;s10=0;s11=0;s12=0;s13=0;s14=1;s15=1;s16=0;s17=1;s18=0;s19=0;s20=0;s21=0;s22=1;s23=1;s24=1;s25=1;s26=0;s27=1;s28=1;s29=1;s30=0;s31=1
42	0x815ea	3	3	fit	3	100.0	0	45	33	0	0	0	3	3	3	0	0.0	failed	0x9ca23f05:1,0x52716848:1,0x7fa4603e:1	s0=state.1;s1=state.0^state.1;s2=state.0;s3=1^state.1;s4=state.0^state.1;s5=state.0^state.1;s6=1^state.0;s7=0;s8=state.1;s9=state.1;s10=state.1;s11=1^state.0^state.1;s12=state.1;s13=1;s14=1^state.1;s15=0;s16=1^state.0;s17=state.1;s18=state.0^state.1;s19=0;s20=1^state.0;s21=1;s22=1^state.0;s23=state.0;s24=state.0^state.1;s25=1^state.1;s26=state.0;s27=state.0;s28=1;s29=state.0^state.1;s30=1^state.1;s31=state.1
31	0x7ecd2	2	1	fit	2	100.0	0	4	0	0	0	0	2	2	2	2	100.0	robust	0x800000d0:2	s0=0;s1=0;s2=0;s3=0;s4=1;s5=0;s6=1;s7=1;s8=0;s9=0;s10=0;s11=0;s12=0;s13=0;s14=0;s15=0;s16=0;s17=0;s18=0;s19=0;s20=0;s21=0;s22=0;s23=0;s24=0;s25=0;s26=0;s27=0;s28=0;s29=0;s30=0;s31=1
136	0x9461b	2	1	fit	2	100.0	0	18	0	0	0	0	2	2	2	2	100.0	robust	0x33ae8eb9:2	s0=1;s1=0;s2=0;s3=1;s4=1;s5=1;s6=0;s7=1;s8=0;s9=1;s10=1;s11=1;s12=0;s13=0;s14=0;s15=1;s16=0;s17=1;s18=1;s19=1;s20=0;s21=1;s22=0;s23=1;s24=1;s25=1;s26=0;s27=0;s28=1;s29=1;s30=0;s31=0
35	0x7fd4d	1	1	fit	1	100.0	0	15	0	0	0	0	0	0	0	0	0.0	no_test	0x56271273:1	s0=1;s1=1;s2=0;s3=0;s4=1;s5=1;s6=1;s7=0;s8=0;s9=1;s10=0;s11=0;s12=1;s13=0;s14=0;s15=0;s16=1;s17=1;s18=1;s19=0;s20=0;s21=1;s22=0;s23=0;s24=0;s25=1;s26=1;s27=0;s28=1;s29=0;s30=1;s31=0
54	0x837cb	1	1	fit	1	100.0	0	18	0	0	0	0	0	0	0	0	0.0	no_test	0xa7797316:1	s0=0;s1=1;s2=1;s3=0;s4=1;s5=0;s6=0;s7=0;s8=1;s9=1;s10=0;s11=0;s12=1;s13=1;s14=1;s15=0;s16=1;s17=0;s18=0;s19=1;s20=1;s21=1;s22=1;s23=0;s24=1;s25=1;s26=1;s27=0;s28=0;s29=1;s30=0;s31=1
78	0x883c0	1	1	fit	1	100.0	0	7	0	0	0	0	0	0	0	0	0.0	no_test	0x1400b840:1	s0=0;s1=0;s2=0;s3=0;s4=0;s5=0;s6=1;s7=0;s8=0;s9=0;s10=0;s11=1;s12=1;s13=1;s14=0;s15=1;s16=0;s17=0;s18=0;s19=0;s20=0;s21=0;s22=0;s23=0;s24=0;s25=0;s26=1;s27=0;s28=1;s29=0;s30=0;s31=0
85	0x89b37	1	1	fit	1	100.0	0	16	0	0	0	0	0	0	0	0	0.0	no_test	0x3f0666cc:1	s0=0;s1=0;s2=1;s3=1;s4=0;s5=0;s6=1;s7=1;s8=0;s9=1;s10=1;s11=0;s12=0;s13=1;s14=1;s15=0;s16=0;s17=1;s18=1;s19=0;s20=0;s21=0;s22=0;s23=0;s24=1;s25=1;s26=1;s27=1;s28=1;s29=1;s30=0;s31=0
101	0x8ceb4	1	1	fit	1	100.0	0	6	0	0	0	0	0	0	0	0	0.0	no_test	0x19140010:1	s0=0;s1=0;s2=0;s3=0;s4=1;s5=0;s6=0;s7=0;s8=0;s9=0;s10=0;s11=0;s12=0;s13=0;s14=0;s15=0;s16=0;s17=0;s18=1;s19=0;s20=1;s21=0;s22=0;s23=0;s24=1;s25=0;s26=0;s27=1;s28=1;s29=0;s30=0;s31=0
209	0xa2935	1	1	fit	1	100.0	0	6	0	0	0	0	0	0	0	0	0.0	no_test	0x8c8c:1	s0=0;s1=0;s2=1;s3=1;s4=0;s5=0;s6=0;s7=1;s8=0;s9=0;s10=1;s11=1;s12=0;s13=0;s14=0;s15=1;s16=0;s17=0;s18=0;s19=0;s20=0;s21=0;s22=0;s23=0;s24=0;s25=0;s26=0;s27=0;s28=0;s29=0;s30=0;s31=0
241	0xa9ffa	1	1	fit	1	100.0	0	26	0	0	0	0	0	0	0	0	0.0	no_test	0xffff74f6:1	s0=0;s1=1;s2=1;s3=0;s4=1;s5=1;s6=1;s7=1;s8=0;s9=0;s10=1;s11=0;s12=1;s13=1;s14=1;s15=0;s16=1;s17=1;s18=1;s19=1;s20=1;s21=1;s22=1;s23=1;s24=1;s25=1;s26=1;s27=1;s28=1;s29=1;s30=1;s31=1
284	0xb379b	1	1	fit	1	100.0	0	12	0	0	0	0	0	0	0	0	0.0	no_test	0x919f00a8:1	s0=0;s1=0;s2=0;s3=1;s4=0;s5=1;s6=0;s7=1;s8=0;s9=0;s10=0;s11=0;s12=0;s13=0;s14=0;s15=0;s16=1;s17=1;s18=1;s19=1;s20=1;s21=0;s22=0;s23=1;s24=1;s25=0;s26=0;s27=0;s28=1;s29=0;s30=0;s31=1
285	0xb3ff4	1	1	fit	1	100.0	0	8	0	0	0	0	0	0	0	0	0.0	no_test	0x8567:1	s0=1;s1=1;s2=1;s3=0;s4=0;s5=1;s6=1;s7=0;s8=1;s9=0;s10=1;s11=0;s12=0;s13=0;s14=0;s15=1;s16=0;s17=0;s18=0;s19=0;s20=0;s21=0;s22=0;s23=0;s24=0;s25=0;s26=0;s27=0;s28=0;s29=0;s30=0;s31=0
314	0xb8fcf	1	1	fit	1	100.0	0	14	0	0	0	0	0	0	0	0	0.0	no_test	0xb183068f:1	s0=1;s1=1;s2=1;s3=1;s4=0;s5=0;s6=0;s7=1;s8=0;s9=1;s10=1;s11=0;s12=0;s13=0;s14=0;s15=0;s16=1;s17=1;s18=0;s19=0;s20=0;s21=0;s22=0;s23=1;s24=1;s25=0;s26=0;s27=0;s28=1;s29=1;s30=0;s31=1
323	0xbb6e6	1	1	fit	1	100.0	0	14	0	0	0	0	0	0	0	0	0.0	no_test	0x952bb190:1	s0=0;s1=0;s2=0;s3=0;s4=1;s5=0;s6=0;s7=1;s8=1;s9=0;s10=0;s11=0;s12=1;s13=1;s14=0;s15=1;s16=1;s17=1;s18=0;s19=1;s20=0;s21=1;s22=0;s23=0;s24=1;s25=0;s26=1;s27=0;s28=1;s29=0;s30=0;s31=1
