source_entry	source_target	events	target_matched_events	target_coverage_pct	target_mismatched_events	ip_matched_events	ip_coverage_pct	ip_mismatched_events	unknown_ops	branch_unknown	avg_steps	statuses	unique_target_exprs	unique_slot_exprs	unique_ip_exprs	top_target_exprs	top_slot_exprs	top_ip_exprs	example_status	example_pred_entry	example_actual_entry	example_bytes	example_target_expr
237	0xa8e1f	128	128	100.0	0	128	100.0	0	14	0	312.3	ok:128	2	2	1	117=T[(mask32((mask32(u16_1 ^ (mask32((mask32((mask32(state0 - (mask32(flags0 ^ 0x22900c8)))) - (mask32((mask32(flags0 + 0x3fbeaa1d)) ^ 0x8178b71)))) - 0x4813dbc)))) - 0x4f4105f2)) & 0xffff];11=T[(mask32((mask32(u16_1 ^ (mask32((mask32((mask32(state0 - (mask32(flags0 ^ 0x22900c8)))) - (mask32(flags0 ^ 0x8178b71)))) - 0x4813dbc)))) - 0x4f4105f2)) & 0xffff]	117=(mask32((mask32(u16_1 ^ (mask32((mask32((mask32(state0 - (mask32(flags0 ^ 0x22900c8)))) - (mask32((mask32(flags0 + 0x3fbeaa1d)) ^ 0x8178b71)))) - 0x4813dbc)))) - 0x4f4105f2)) & 0xffff;11=(mask32((mask32(u16_1 ^ (mask32((mask32((mask32(state0 - (mask32(flags0 ^ 0x22900c8)))) - (mask32(flags0 ^ 0x8178b71)))) - 0x4813dbc)))) - 0x4f4105f2)) & 0xffff	128=0x5					
239	0xa991e	128	128	100.0	0	128	100.0	0	0	0	196.6	ok:128	1	1	1	128=T[(mask32((mask32(u16_4 + (mask32((mask32((mask32((mask32(state0 + 0x40a7aa16)) + flags0)) & 0x39d16b3e)) & (mask32(u32_0 - (mask32((mask32((mask32(state0 + 0x40a7aa16)) + flags0)) & 0x39d16b3e)))))))) - 0x3650a0ae)) & 0xffff]	128=(mask32((mask32(u16_4 + (mask32((mask32((mask32((mask32(state0 + 0x40a7aa16)) + flags0)) & 0x39d16b3e)) & (mask32(u32_0 - (mask32((mask32((mask32(state0 + 0x40a7aa16)) + flags0)) & 0x39d16b3e)))))))) - 0x3650a0ae)) & 0xffff	128=0x6					
243	0xaab6a	128	128	100.0	0	128	100.0	0	128	0	200.9	ok:128	2	2	1	66=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)))) ^ 0x57df388c)) & (mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)) & (mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32(...#075ffa6e7fbb;62=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)) + 0x398f70f4)) & 0x4ec4a2f1)))) ^ 0x57df388c)) & (mask32((mask32((mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state...#9d3526808e62	66=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)))) ^ 0x57df388c)) & (mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)) & (mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((m...#5148afdaf710;62=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 ^ 0x47b31677)) | (mask32((mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)) + 0x398f70f4)) & 0x4ec4a2f1)))) ^ 0x57df388c)) & (mask32((mask32((mask32((mask32((mask32(flags0 | (mask32(state0 | 0x5f60d018)))) + state0)...#222bd96ac46a	128=0x4					
253	0xacfb1	128	128	100.0	0	128	100.0	0	0	0	186.9	ok:128	1	1	1	128=T[(mask32(u16_0 + 0x7c5d4802)) & 0xffff]	128=(mask32(u16_0 + 0x7c5d4802)) & 0xffff	128=0x6					
254	0xad32c	128	128	100.0	0	128	100.0	0	0	0	221.4	ok:128	1	1	1	128=T[(mask32(u16_2 - 0x228a41a2)) & 0xffff]	128=(mask32(u16_2 - 0x228a41a2)) & 0xffff	128=0x4					
256	0xad849	128	128	100.0	0	128	100.0	0	138	0	190.4	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32(state0 ^ 0x3e93f8db)) + 0x1734aabd)) ^ (mask32((mask32(flags0 - (mask32(state0 ^ 0x3e93f8db)))) ^ 0x7a7f365a)))) | (mask32((mask32(flags0 - (mask32(state0 ^ 0x3e93f8db)))) ^ 0x7a7f365a)))) ^ 0x30de4dc1)))) - 0x3817cdcc)) & 0xffff]	128=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32(state0 ^ 0x3e93f8db)) + 0x1734aabd)) ^ (mask32((mask32(flags0 - (mask32(state0 ^ 0x3e93f8db)))) ^ 0x7a7f365a)))) | (mask32((mask32(flags0 - (mask32(state0 ^ 0x3e93f8db)))) ^ 0x7a7f365a)))) ^ 0x30de4dc1)))) - 0x3817cdcc)) & 0xffff	128=0x2					
257	0xadbfd	128	128	100.0	0	128	100.0	0	150	0	169.1	ok:128	1	1	1	128=T[(mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 - 0x509f61c9)) + 0x1b9def5)) - 0x7d4ca123)) | 0x1d2af87)))) & 0xffff]	128=(mask32(u16_0 - (mask32((mask32((mask32((mask32(state0 - 0x509f61c9)) + 0x1b9def5)) - 0x7d4ca123)) | 0x1d2af87)))) & 0xffff	128=0x2					
258	0xadf2c	128	128	100.0	0	128	100.0	0	0	0	212.9	ok:128	2	2	1	70=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32(flags0 ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32(flags0 ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff];58=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff]	70=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32(flags0 ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32(flags0 ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff;58=(mask32((mask32(u16_0 - (mask32((mask32((mask32(state0 ^ 0x11095fd5)) + (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))) ^ (mask32(u16_2 - (mask32((mask32((mask32(flags0 - 0x1510614f)) | 0xa1b079a)) ^ 0x1769756e)))))))) ^ 0x5812e92c)) & 0xffff	128=0x4					
260	0xae90b	128	128	100.0	0	128	100.0	0	0	0	237.1	ok:128	2	2	1	65=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 + 0x581f6275)) ^ (mask32((mask32((mask32(flags0 - 0x705f9ad2)) + 0x760922e2)) & 0x2efb7283)))) | 0x7ba7e961)) + (mask32((mask32(flags0 - 0x705f9ad2)) + 0x760922e2)))) | (mask32((mask32((mask32(flags...#a3a87bac179d;63=T[(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 + 0x581f6275)) ^ (mask32(flags0 & 0x2efb7283)))) | 0x7ba7e961)) + flags0)) | (mask32(flags0 & 0x5af0e1db)))) | 0x17270855)) | flags0)) | flags0)) & (mask32((mask32(u16_2 + (mask32((mask32((mask32((m...#7eca95214263	65=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 + 0x581f6275)) ^ (mask32((mask32((mask32(flags0 - 0x705f9ad2)) + 0x760922e2)) & 0x2efb7283)))) | 0x7ba7e961)) + (mask32((mask32(flags0 - 0x705f9ad2)) + 0x760922e2)))) | (mask32((mask32((mask32(flags0 ...#8a08f6a34a8d;63=(mask32((mask32(u16_0 - (mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 + 0x581f6275)) ^ (mask32(flags0 & 0x2efb7283)))) | 0x7ba7e961)) + flags0)) | (mask32(flags0 & 0x5af0e1db)))) | 0x17270855)) | flags0)) | flags0)) & (mask32((mask32(u16_2 + (mask32((mask32((mask32((mas...#b58b3f0e6056	128=0x4					
261	0xaeda2	128	128	100.0	0	128	100.0	0	128	0	77.0	ok:128	1	1	1	128=T[(mask32(u16_2 + 0x4c539d29)) & 0xffff]	128=(mask32(u16_2 + 0x4c539d29)) & 0xffff	128=0x6					
268	0xb0007	128	128	100.0	0	128	100.0	0	0	0	230.7	ok:128	2	2	1	87=T[(mask32((mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 | 0x71bd1bb1)) + (mask32((mask32(u16_0 - (mask32(state0 | 0x71bd1bb1)))) - flags0)))) & (mask32((mask32((mask32(flags0 + 0x33c0c75b)) & 0x174c40ef)) - 0x554d11ee)))) | (mask32((mask32((mask32(flags0 + 0x33c0c75b)) & 0x174c40ef)) - 0x554d1...#9ca3a4e025ae;41=T[(mask32((mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 | 0x71bd1bb1)) + (mask32((mask32(u16_0 - (mask32(state0 | 0x71bd1bb1)))) - flags0)))) & (mask32(flags0 + 0x33c0c75b)))) | (mask32(flags0 + 0x33c0c75b)))))) + 0x73efcc77)) & 0xffff]	87=(mask32((mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 | 0x71bd1bb1)) + (mask32((mask32(u16_0 - (mask32(state0 | 0x71bd1bb1)))) - flags0)))) & (mask32((mask32((mask32(flags0 + 0x33c0c75b)) & 0x174c40ef)) - 0x554d11ee)))) | (mask32((mask32((mask32(flags0 + 0x33c0c75b)) & 0x174c40ef)) - 0x554d11e...#2c2c9c427f9a;41=(mask32((mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 | 0x71bd1bb1)) + (mask32((mask32(u16_0 - (mask32(state0 | 0x71bd1bb1)))) - flags0)))) & (mask32(flags0 + 0x33c0c75b)))) | (mask32(flags0 + 0x33c0c75b)))))) + 0x73efcc77)) & 0xffff	128=0x4					
269	0xb045b	128	128	100.0	0	128	100.0	0	0	0	236.3	ok:128	1	1	1	128=T[(mask32((mask32(u16_3 + (mask32((mask32((mask32((mask32(state0 ^ (mask32(flags0 & state0)))) & 0x6f7fff69)) & (mask32(flags0 & state0)))) | (mask32((mask32(flags0 & state0)) ^ 0x4f60a287)))))) + 0x4faa382)) & 0xffff]	128=(mask32((mask32(u16_3 + (mask32((mask32((mask32((mask32(state0 ^ (mask32(flags0 & state0)))) & 0x6f7fff69)) & (mask32(flags0 & state0)))) | (mask32((mask32(flags0 & state0)) ^ 0x4f60a287)))))) + 0x4faa382)) & 0xffff	128=0x5					
273	0xb11ca	128	128	100.0	0	128	100.0	0	0	0	194.0	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32(state0 - flags0)) + 0x4b959cd0)) + flags0)) & 0x908616e)) + (mask32((mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 - flags0)) + 0x4b959cd0)) + flags0)) & 0x908616e)))) ^ flags0)))))) - 0x2e0be660)) & 0xffff]	128=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32((mask32(state0 - flags0)) + 0x4b959cd0)) + flags0)) & 0x908616e)) + (mask32((mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 - flags0)) + 0x4b959cd0)) + flags0)) & 0x908616e)))) ^ flags0)))))) - 0x2e0be660)) & 0xffff	128=0x4					
281	0xb2db6	128	128	100.0	0	128	100.0	0	0	0	192.0	ok:128	1	1	1	128=T[(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32(state0 - 0x31642a8c)) ^ 0x5b9839d1)) | flags0)) & (mask32((mask32(u16_2 + (mask32((mask32((mask32(state0 - 0x31642a8c)) ^ 0x5b9839d1)) | flags0)))) - flags0)))) - (mask32(flags0 - 0x1ec23851)))) ^ 0x6445395f)))) - 0x519e8380)) & 0xffff]	128=(mask32((mask32(u16_0 ^ (mask32((mask32((mask32((mask32((mask32((mask32(state0 - 0x31642a8c)) ^ 0x5b9839d1)) | flags0)) & (mask32((mask32(u16_2 + (mask32((mask32((mask32(state0 - 0x31642a8c)) ^ 0x5b9839d1)) | flags0)))) - flags0)))) - (mask32(flags0 - 0x1ec23851)))) ^ 0x6445395f)))) - 0x519e8380)) & 0xffff	128=0x4					
282	0xb3128	128	128	100.0	0	128	100.0	0	1880	0	243.8	ok:128	2	2	1	83=T[(mask32((mask32(u16_2 - (mask32(state0 ^ (mask32((mask32((mask32(flags0 - 0x54c8658a)) & 0x259f380d)) - 0x334721c0)))))) ^ 0x644d2bc4)) & 0xffff];45=T[(mask32((mask32(u16_2 - (mask32(state0 ^ (mask32(flags0 - 0x334721c0)))))) ^ 0x644d2bc4)) & 0xffff]	83=(mask32((mask32(u16_2 - (mask32(state0 ^ (mask32((mask32((mask32(flags0 - 0x54c8658a)) & 0x259f380d)) - 0x334721c0)))))) ^ 0x644d2bc4)) & 0xffff;45=(mask32((mask32(u16_2 - (mask32(state0 ^ (mask32(flags0 - 0x334721c0)))))) ^ 0x644d2bc4)) & 0xffff	128=0x5					
283	0xb3612	128	128	100.0	0	128	100.0	0	128	0	80.0	ok:128	1	1	1	128=T[(mask32(u16_3 - 0x8ad5ab4)) & 0xffff]	128=(mask32(u16_3 - 0x8ad5ab4)) & 0xffff	128=0x5					
287	0xb45d2	128	128	100.0	0	128	100.0	0	128	0	174.4	ok:128	2	2	1	76=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0xa6ddb71)) - (mask32(flags0 + 0x6975e1b1)))) - 0x4988e425)) | 0x3ab14dd1)))) ^ 0xa841ebd)) & 0xffff];52=T[(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0xa6ddb71)) - (mask32((mask32((mask32(flags0 - 0x67686890)) + 0x609b810a)) + 0x6975e1b1)))) - 0x4988e425)) | 0x3ab14dd1)))) ^ 0xa841ebd)) & 0xffff]	76=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0xa6ddb71)) - (mask32(flags0 + 0x6975e1b1)))) - 0x4988e425)) | 0x3ab14dd1)))) ^ 0xa841ebd)) & 0xffff;52=(mask32((mask32(u16_0 + (mask32((mask32((mask32((mask32(state0 & 0xa6ddb71)) - (mask32((mask32((mask32(flags0 - 0x67686890)) + 0x609b810a)) + 0x6975e1b1)))) - 0x4988e425)) | 0x3ab14dd1)))) ^ 0xa841ebd)) & 0xffff	128=0x4					
291	0xb4edd	128	128	100.0	0	128	100.0	0	0	0	270.6	ok:128	2	2	1	84=T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 ^ flags0)) ^ (mask32(u16_0 - (mask32(flags0 ^ 0x12648cbe)))))) - (mask32((mask32((mask32(flags0 ^ 0x12648cbe)) ^ 0x2e91bd1c)) + 0x610956a9)))) & (mask32((mask32((mask32((mask32((mask32(flags0 ^ 0x12648cbe)) ^ 0x2e91bd1c)) | 0x55d764bb)) ^...#8eef7f6d4933;44=T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 ^ flags0)) ^ (mask32(u16_0 - (mask32((mask32(flags0 ^ 0x5acd2fa)) ^ 0x12648cbe)))))) - (mask32((mask32((mask32((mask32(flags0 ^ 0x5acd2fa)) ^ 0x12648cbe)) ^ 0x2e91bd1c)) + 0x610956a9)))) & (mask32((mask32((mask32((mask32((mask32((mask32(f...#55c3406bc007	84=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 ^ flags0)) ^ (mask32(u16_0 - (mask32(flags0 ^ 0x12648cbe)))))) - (mask32((mask32((mask32(flags0 ^ 0x12648cbe)) ^ 0x2e91bd1c)) + 0x610956a9)))) & (mask32((mask32((mask32((mask32((mask32(flags0 ^ 0x12648cbe)) ^ 0x2e91bd1c)) | 0x55d764bb)) ^ 0...#e630c000dc4d;44=(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32(state0 ^ flags0)) ^ (mask32(u16_0 - (mask32((mask32(flags0 ^ 0x5acd2fa)) ^ 0x12648cbe)))))) - (mask32((mask32((mask32((mask32(flags0 ^ 0x5acd2fa)) ^ 0x12648cbe)) ^ 0x2e91bd1c)) + 0x610956a9)))) & (mask32((mask32((mask32((mask32((mask32((mask32(fla...#f51d194d0649	128=0x4					
292	0xb540f	128	128	100.0	0	128	100.0	0	640	0	275.9	ok:128	1	1	1	128=T[(mask32((mask32(u16_3 ^ (mask32((mask32(state0 | flags0)) + (mask32(u16_1 - (mask32(state0 | flags0)))))))) + 0x628c34bc)) & 0xffff]	128=(mask32((mask32(u16_3 ^ (mask32((mask32(state0 | flags0)) + (mask32(u16_1 - (mask32(state0 | flags0)))))))) + 0x628c34bc)) & 0xffff	128=0x5					
295	0xb60e0	128	128	100.0	0	128	100.0	0	128	0	82.0	ok:128	1	1	1	128=T[(mask32(u16_2 - 0x396ecbf2)) & 0xffff]	128=(mask32(u16_2 - 0x396ecbf2)) & 0xffff	128=0x5					
297	0xb64d7	128	128	100.0	0	128	100.0	0	0	0	214.6	ok:128	2	2	1	90=T[(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32(state0 - 0x48220942)) | flags0)) ^ 0x6b7f38b7)) + (mask32((mask32(b0 + (mask32((mask32((mask32(state0 - 0x48220942)) | flags0)) ^ 0x6b7f38b7)))) + flags0)))))) ^ 0x9f24ccb)) & 0xffff];38=T[(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32(state0 - 0x48220942)) | (mask32((mask32(flags0 + 0x283684b4)) ^ 0x4a5a939a)))) ^ 0x6b7f38b7)) + (mask32((mask32(b0 + (mask32((mask32((mask32(state0 - 0x48220942)) | (mask32((mask32(flags0 + 0x283684b4)) ^ 0x4a5a939a)))) ^ 0x6b7f38b7)))) + (mask3...#011feb92359f	90=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32(state0 - 0x48220942)) | flags0)) ^ 0x6b7f38b7)) + (mask32((mask32(b0 + (mask32((mask32((mask32(state0 - 0x48220942)) | flags0)) ^ 0x6b7f38b7)))) + flags0)))))) ^ 0x9f24ccb)) & 0xffff;38=(mask32((mask32(u16_1 - (mask32((mask32((mask32((mask32(state0 - 0x48220942)) | (mask32((mask32(flags0 + 0x283684b4)) ^ 0x4a5a939a)))) ^ 0x6b7f38b7)) + (mask32((mask32(b0 + (mask32((mask32((mask32(state0 - 0x48220942)) | (mask32((mask32(flags0 + 0x283684b4)) ^ 0x4a5a939a)))) ^ 0x6b7f38b7)))) + (mask32(...#d4d3083a81fb	128=0x3					
300	0xb6c36	128	128	100.0	0	128	100.0	0	0	0	237.4	ok:128	2	2	1	120=T[(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + flags0)))) | (mask32(flags0 & 0x1011ba33)))))) & 0xffff];8=T[(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + (mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)))))) | (mask32((mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)) & 0x1011ba33)))))) & 0xffff]	120=(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + flags0)))) | (mask32(flags0 & 0x1011ba33)))))) & 0xffff;8=(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + (mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)))))) | (mask32((mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)) & 0x1011ba33)))))) & 0xffff	128=0x4					
301	0xb708d	128	128	100.0	0	128	100.0	0	0	0	222.8	ok:128	1	1	1	128=T[(mask32((mask32(u16_3 - (mask32(state0 & flags0)))) - 0x2c0febdf)) & 0xffff]	128=(mask32((mask32(u16_3 - (mask32(state0 & flags0)))) - 0x2c0febdf)) & 0xffff	128=0x5					
305	0xb78b0	128	128	100.0	0	128	100.0	0	128	0	157.4	ok:128	1	1	1	128=T[(mask32(u16_0 + state0)) & 0xffff]	128=(mask32(u16_0 + state0)) & 0xffff	128=0x4					
307	0xb8064	128	128	100.0	0	128	100.0	0	0	0	168.0	ok:128	1	1	1	128=T[(mask32(u16_1 - 0x665a9b5)) & 0xffff]	128=(mask32(u16_1 - 0x665a9b5)) & 0xffff	128=0x3					
